DSP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Chl-a,salinity,T,SECCHI,DIN,PO4-P,Soca,month,lipophylic_toxins
52.0,0.0,9.0,43.0,0.0,0.0,132.50000000000003,19.03333333333333,3.528571428571429,67.2,0.800000011920929,37.5099983215332,22.6499996185303,?,3.120000101625921,0.0500000007450581,2150.4809999999998,10,neg
50.0,0.0,27.0,23.0,0.0,0.0,143.1,16.728571428571428,3.4380952380952374,35.5,1.41,37.36,22.56,9.0,2.94999992661178,0.0299999993294477,2503.171,10,?
96.0,5.0,0.0,14.0,77.0,0.0,143.1,16.728571428571428,3.4380952380952374,35.5,0.66,37.47,22.81,8.5,3.1400000136345625,0.0299999993294477,2503.171,10,neg
24.0,0.0,10.0,14.0,0.0,0.0,107.89999999999999,13.52857142857143,3.1333333333333333,31.3,0.920000016689301,36.8699989318848,22.6900005340576,?,6.889999993145462,0.0199999995529652,2659.9690000000005,10,poz
89.0,10.0,74.0,5.0,0.0,0.0,107.89999999999999,13.52857142857143,3.1333333333333333,31.3,0.699999988079071,36.6800003051758,22.5499992370605,?,5.0499997716397,0.0799999982118607,2659.9690000000005,10,?
50.0,27.0,9.0,14.0,0.0,0.0,95.99999999999999,14.00952380952381,2.9952380952380957,60.699999999999996,1.25,35.8199996948242,22.7600002288818,?,14.509999744594106,0.0199999995529652,4149.313999999999,10,poz
109.0,4.0,92.0,13.0,0.0,0.0,95.99999999999999,14.00952380952381,2.9952380952380957,60.699999999999996,0.769999980926514,36.4700012207031,22.9899997711182,?,9.419999577105045,0.0599999986588955,4149.313999999999,10,?
18.0,0.0,9.0,9.0,0.0,0.0,46.8,11.276190476190475,2.452380952380952,63.599999999999994,1.01999998092651,37.5299987792969,18.8099994659424,?,4.159999962896105,0.0399999991059303,3813.1899999999996,11,poz
0.0,0.0,0.0,0.0,0.0,0.0,43.400000000000006,10.79047619047619,2.6714285714285717,93.3,1.0,37.5800018310547,19.1900005340576,?,4.409999996423725,0.0599999986588955,3829.6909999999993,11,neg
0.0,0.0,0.0,0.0,0.0,0.0,102.40000000000002,2.7523809523809524,2.657142857142857,3.2,0.62,38.21,9.03,?,11.259999811649326,0.129999995231628,2083.4970000000003,1,?
30.0,11.0,0.0,17.0,0.0,0.0,102.40000000000002,2.7523809523809524,2.657142857142857,3.2,0.67,38.27,10.07,?,8.95000004768372,0.0799999982118607,2083.4970000000003,1,?
10.0,0.0,0.0,0.0,0.0,0.0,95.40000000000002,2.6190476190476195,2.7571428571428576,8.1,0.67,38.27,10.07,?,8.95000004768372,0.0799999982118607,959.0300000000003,2,?
10.0,0.0,0.0,0.0,0.0,0.0,95.40000000000002,2.6190476190476195,2.7571428571428576,8.1,0.62,38.21,9.03,?,11.259999811649326,0.129999995231628,959.0300000000003,2,?
10.0,0.0,0.0,7.000000000000001,0.0,0.0,134.29999999999998,7.542857142857142,2.9285714285714284,26.099999999999998,0.55,37.24,9.86,?,21.090000614523927,0.140000000596046,2148.96,3,?
30.0,0.0,6.0,6.0,0.0,0.0,134.29999999999998,7.542857142857142,2.9285714285714284,26.099999999999998,0.9,37.24,9.68,11.0,21.100000292062777,0.0799999982118607,2148.96,3,?
90.0,0.0,7.000000000000001,28.999999999999996,28.999999999999996,0.0,90.69999999999999,10.704761904761906,2.8476190476190477,102.00000000000003,0.55,37.24,9.86,?,21.090000614523927,0.140000000596046,3310.48,4,?
110.00000000000001,0.0,0.0,40.0,46.0,0.0,90.69999999999999,10.704761904761906,2.8476190476190477,102.00000000000003,0.9,37.24,9.68,11.0,21.100000292062777,0.0799999982118607,3310.48,4,?
220.00000000000003,0.0,0.0,7.000000000000001,211.0,0.0,149.4,16.73333333333333,2.4380952380952388,23.4,0.77,35.39,11.6,6.0,9.040000081062317,0.159999996423721,3440.58,5,?
100.0,0.0,0.0,11.0,85.0,0.0,149.4,16.73333333333333,2.4380952380952388,23.4,0.83,35.63,11.51,10.0,8.010000020265583,0.0900000035762787,3440.58,5,?
100.0,46.0,0.0,23.0,34.0,0.0,195.70000000000002,18.085714285714282,2.6142857142857143,45.10000000000001,0.100000001490116,35.5299987792969,?,?,?,?,2881.8500000000004,5,?
580.0,131.0,0.0,57.99999999999999,342.0,0.0,195.70000000000002,18.085714285714282,2.6142857142857143,45.10000000000001,0.71,36.82,19.79,7.0,3.9700000882148734,0.0599999986588955,2881.8500000000004,5,?
790.0,28.999999999999996,0.0,73.0,538.0,15.0,222.99999999999997,19.071428571428573,2.952380952380952,27.599999999999998,0.71,36.82,19.79,7.0,3.9700000882148734,0.0599999986588955,2729.1700000000005,6,neg
0.0,0.0,0.0,0.0,0.0,0.0,222.99999999999997,19.071428571428573,2.952380952380952,27.599999999999998,0.100000001490116,35.5299987792969,?,?,?,?,2729.1700000000005,6,neg
180.0,28.999999999999996,0.0,80.0,36.0,0.0,256.9,21.9,2.6142857142857143,8.0,1.48,35.47,25.58,6.0,1.280000008642673,0.0900000035762787,2107.5000000000005,6,neg
270.0,17.0,0.0,28.000000000000004,216.0,0.0,256.9,21.9,2.6142857142857143,8.0,0.850000023841858,36.5699996948242,?,?,?,?,2107.5000000000005,6,neg
270.0,7.000000000000001,0.0,196.0,28.999999999999996,0.0,238.89999999999998,22.73333333333333,2.7904761904761903,5.8,1.48,35.47,25.58,6.0,1.280000008642673,0.0900000035762787,1142.1,7,neg
220.00000000000003,40.0,0.0,142.0,28.000000000000004,0.0,238.89999999999998,22.73333333333333,2.7904761904761903,5.8,2.25,35.5200004577637,?,?,?,?,1142.1,7,neg
1920.0,1309.0,0.0,262.0,334.0,0.0,211.2,21.7,3.1285714285714286,77.0,0.81,31.07,23.95,8.5,2.599999992176891,0.00999999977648258,2235.36,7,neg
580.0,376.0,0.0,0.0,182.0,0.0,211.2,21.7,3.1285714285714286,77.0,1.5900000333786,35.8699989318848,?,?,?,?,2235.36,7,neg
1380.0,727.0,0.0,204.0,422.0,0.0,213.29999999999998,20.423809523809524,2.8476190476190473,69.1,0.81,31.07,23.95,8.5,2.599999992176891,0.00999999977648258,2579.5500000000006,8,neg
1130.0,832.0,0.0,68.0,227.99999999999997,0.0,213.29999999999998,20.423809523809524,2.8476190476190473,69.1,1.29999995231628,34.560001373291,?,?,?,?,2579.5500000000006,8,neg
630.0,308.0,23.0,160.0,125.0,0.0,237.1,22.214285714285715,2.9000000000000004,24.5,1.28999996185303,35.1100006103516,?,?,?,?,1835.82,8,neg
1760.0000000000002,974.0,28.999999999999996,233.0,436.00000000000006,0.0,237.1,22.214285714285715,2.9000000000000004,24.5,0.87,37.22,23.55,?,1.759999997913842,0.0500000007450581,1835.82,8,neg
600.0,174.0,145.0,247.00000000000003,28.999999999999996,0.0,252.6,23.91904761904762,3.076190476190477,0.2,0.87,37.22,23.55,?,1.759999997913842,0.0500000007450581,1248.1900000000003,8,neg
580.0,490.00000000000006,23.0,23.0,34.0,0.0,252.6,23.91904761904762,3.076190476190477,0.2,0.490000009536743,35.9700012207031,?,?,?,?,1248.1900000000003,8,neg
280.0,211.0,11.0,46.0,11.0,0.0,203.29999999999998,20.404761904761905,3.2428571428571424,19.099999999999998,1.22000002861023,36.6699981689453,?,?,?,?,995.5900000000001,9,neg
270.0,174.0,7.000000000000001,51.0,36.0,0.0,203.29999999999998,20.404761904761905,3.2428571428571424,19.099999999999998,?,?,?,?,?,?,995.5900000000001,9,neg
819.9999999999999,473.00000000000006,256.0,74.0,6.0,0.0,172.20000000000002,18.290476190476195,3.076190476190477,74.2,0.990000009536743,37.810001373291,?,?,?,?,1431.8200000000002,9,neg
480.0,167.0,233.0,51.0,15.0,0.0,172.20000000000002,18.290476190476195,3.076190476190477,74.2,0.4,37.23,22.94,9.0,5.6300001218915,0.0399999991059303,1431.8200000000002,9,neg
440.00000000000006,97.0,234.0,80.0,6.0,0.0,107.69999999999999,16.814285714285717,2.861904761904762,166.0,0.48,37.25,22.95,14.0,3.4100000821053964,0.0599999986588955,2708.48,10,neg
340.0,36.0,80.0,174.0,28.999999999999996,0.0,107.69999999999999,16.814285714285717,2.861904761904762,166.0,0.4,37.23,22.94,9.0,5.6300001218915,0.0399999991059303,2708.48,10,neg
40.0,0.0,28.999999999999996,15.0,0.0,0.0,95.5,15.866666666666669,2.8476190476190477,162.1,0.79,37.35,19.87,4.0,5.189999878406517,0.0900000035762787,4444.230000000001,10,neg
300.0,23.0,227.99999999999997,23.0,0.0,0.0,95.5,15.866666666666669,2.8476190476190477,162.1,1.24000000953674,37.0,?,?,?,?,4444.230000000001,10,neg
290.0,28.999999999999996,28.999999999999996,204.0,0.0,0.0,84.50000000000001,13.847619047619048,3.161904761904762,108.99999999999999,0.79,37.35,19.87,4.0,5.189999878406517,0.0900000035762787,8565.05,11,neg
360.0,23.0,125.0,182.0,11.0,0.0,84.50000000000001,13.847619047619048,3.161904761904762,108.99999999999999,0.46,37.63,20.15,7.0,5.930000007152557,0.0700000002980232,8565.05,11,neg
760.0,28.999999999999996,393.0,262.0,0.0,0.0,42.60000000000001,12.704761904761906,3.352380952380952,257.5,3.1,37.19,17.5,?,7.679999977350234,0.0399999991059303,16039.869999999999,11,neg
409.99999999999994,113.99999999999999,80.0,125.0,0.0,0.0,42.60000000000001,12.704761904761906,3.352380952380952,257.5,4.42000007629395,32.1500015258789,?,?,?,?,16039.869999999999,11,neg
950.0,7.000000000000001,465.00000000000006,393.0,0.0,0.0,41.199999999999996,10.752380952380951,2.042857142857143,29.800000000000004,3.1,37.19,17.5,?,7.679999977350234,0.0399999991059303,12662.2,12,neg
2870.0,63.0,2341.0,365.0,0.0,0.0,41.199999999999996,10.752380952380951,2.042857142857143,29.800000000000004,2.07,37.03,17.28,5.5,9.0299998447299,0.0199999995529652,12662.2,12,neg
10.0,7.000000000000001,7.000000000000001,0.0,0.0,0.0,50.199999999999996,7.190476190476191,3.052380952380952,156.6,?,?,?,?,?,?,7486.064000000001,1,?
20.0,0.0,11.0,0.0,0.0,0.0,50.199999999999996,7.190476190476191,3.052380952380952,156.6,?,?,?,?,?,?,7486.064000000001,1,?
70.0,0.0,73.0,0.0,0.0,0.0,53.99999999999999,8.619047619047619,3.223809523809524,66.99999999999999,0.77,36.91,10.85,4.0,19.49000024795535,0.150000005960464,5969.817,2,?
100.0,11.0,91.0,0.0,0.0,0.0,53.99999999999999,8.619047619047619,3.223809523809524,66.99999999999999,1.22,37.09,10.36,5.0,21.3199995756149,0.0700000002980232,5969.817,2,?
60.0,0.0,6.0,0.0,0.0,0.0,69.90000000000002,7.20952380952381,2.776190476190476,51.49999999999999,2.68,37.09,10.4,7.0,13.18000030517575,0.0299999993294477,5265.481999999999,3,?
50.0,0.0,0.0,7.000000000000001,0.0,0.0,69.90000000000002,7.20952380952381,2.776190476190476,51.49999999999999,3.4,37.03,11.04,4.0,11.420000374317173,0.0599999986588955,5265.481999999999,3,?
40.0,0.0,6.0,28.000000000000004,6.0,0.0,136.1,11.142857142857142,3.442857142857142,55.599999999999994,?,?,?,?,?,?,5044.256999999999,4,?
90.0,7.000000000000001,0.0,51.0,15.0,0.0,136.1,11.142857142857142,3.442857142857142,55.599999999999994,?,?,?,?,?,?,5044.256999999999,4,?
60.0,0.0,0.0,51.0,0.0,0.0,187.3,14.666666666666666,2.8476190476190473,27.6,1.04,36.61,12.81,5.0,7.78000020980835,0.0500000007450581,3683.2770000000005,5,neg
40.0,0.0,0.0,28.000000000000004,6.0,0.0,187.3,14.666666666666666,2.8476190476190473,27.6,1.45,36.85,12.75,7.80000019073486,7.970000058412555,0.0500000007450581,3683.2770000000005,5,?
919.9999999999999,74.0,17.0,97.0,701.0,0.0,182.2,17.695238095238096,2.614285714285714,43.4,0.949999988079071,37.1300010681152,?,?,?,?,3010.7060000000006,5,?
830.0000000000001,115.99999999999999,15.0,87.0,596.0,0.0,182.2,17.695238095238096,2.614285714285714,43.4,0.94,36.39,18.52,7.0,8.10999977588654,0.0700000002980232,3010.7060000000006,5,neg
260.0,115.99999999999999,0.0,36.0,80.0,0.0,199.70000000000002,19.209523809523812,2.9809523809523806,115.5,0.94,36.39,18.52,7.0,8.10999977588654,0.0700000002980232,2685.9190000000003,6,neg
370.0,131.0,11.0,68.0,137.0,0.0,199.70000000000002,19.209523809523812,2.9809523809523806,115.5,0.949999988079071,37.1300010681152,?,?,?,?,2685.9190000000003,6,?
1430.0,553.0,131.0,102.0,523.0,0.0,189.10000000000002,19.123809523809523,3.1952380952380954,120.39999999999998,0.53,36.27,19.9,10.0,7.350000143051147,0.0500000007450581,3032.232000000001,6,neg
1040.0,234.0,28.000000000000004,46.0,706.0,0.0,189.10000000000002,19.123809523809523,3.1952380952380954,120.39999999999998,9.25,34.7799987792969,?,?,?,?,3032.232000000001,6,neg
7630.0,545.0,4624.0,153.0,2167.0,0.0,224.00000000000003,21.376190476190477,2.7666666666666666,30.200000000000003,0.53,36.27,19.9,10.0,7.350000143051147,0.0500000007450581,2568.1020000000003,7,neg
2150.0,473.00000000000006,860.0,51.0,746.0,0.0,224.00000000000003,21.376190476190477,2.7666666666666666,30.200000000000003,0.560000002384186,35.1699981689453,?,?,?,?,2568.1020000000003,7,neg
2150.0,661.0,0.0,23.0,1470.0,0.0,215.50000000000003,23.29047619047619,2.619047619047619,9.6,1.30999994277954,35.5699996948242,?,?,?,?,1689.7299999999993,7,?
5760.0,916.0,15.0,174.0,4639.0,0.0,215.50000000000003,23.29047619047619,2.619047619047619,9.6,?,?,?,?,?,?,1689.7299999999993,7,poz
1920.0,443.0,95.0,44.0,1309.0,0.0,233.20000000000005,23.547619047619047,3.0571428571428574,21.2,0.49,35.3,25.66,12.0,3.799999980255958,0.0700000002980232,1947.6280000000002,7,neg
760.0,273.0,227.99999999999997,40.0,194.0,6.0,233.20000000000005,23.547619047619047,3.0571428571428574,21.2,1.33000004291534,35.3499984741211,?,?,?,?,1947.6280000000002,7,?
1460.0,741.0,382.0,56.99999999999999,234.0,0.0,244.00000000000006,24.533333333333335,3.3523809523809525,2.4,0.76,35.28,25.52,14.0,4.199999976903198,0.00999999977648258,1763.9450000000004,8,neg
1410.0,676.0,371.0,87.0,160.0,0.0,244.00000000000006,24.533333333333335,3.3523809523809525,2.4,0.49,35.3,25.66,12.0,3.799999980255958,0.0700000002980232,1763.9450000000004,8,neg
960.0,218.00000000000003,109.00000000000001,196.0,109.00000000000001,7.000000000000001,242.3,24.023809523809522,3.1142857142857148,4.699999999999999,0.57,35.54,26.25,10.0,5.199999857693908,0.0399999991059303,873.119,8,neg
730.0,131.0,91.0,188.0,68.0,6.0,242.3,24.023809523809522,3.1142857142857148,4.699999999999999,1.22000002861023,35.439998626709,?,?,?,?,873.119,8,neg
540.0,65.0,28.999999999999996,80.0,28.999999999999996,28.999999999999996,183.8,21.152380952380952,3.1380952380952385,58.699999999999996,?,?,?,?,?,?,766.8359999999999,9,neg
330.0,85.0,23.0,113.99999999999999,6.0,34.0,183.8,21.152380952380952,3.1380952380952385,58.699999999999996,1.60000002384186,36.6199989318848,?,?,?,?,766.8359999999999,9,neg
430.0,97.0,34.0,63.0,0.0,171.0,109.3,16.49047619047619,3.1333333333333333,267.7,5.65000009536743,35.7900009155273,?,?,?,?,2638.381,9,neg
610.0,87.0,80.0,109.00000000000001,7.000000000000001,160.0,109.3,16.49047619047619,3.1333333333333333,267.7,1.68,36.19,22.39,?,2.410000015050178,0.0799999982118607,2638.381,9,neg
1720.0,85.0,262.0,125.0,0.0,1139.0,99.69999999999999,17.033333333333335,2.6714285714285717,153.10000000000002,1.8,36.21,22.78,8.0,5.3800000324845305,0.0500000007450581,4766.862,10,neg
919.9999999999999,73.0,174.0,102.0,0.0,436.00000000000006,99.69999999999999,17.033333333333335,2.6714285714285717,153.10000000000002,1.68,36.19,22.39,?,2.410000015050178,0.0799999982118607,4766.862,10,neg
700.0,11.0,142.0,51.0,0.0,479.0,141.7,16.92380952380953,2.9714285714285715,46.0,3.75,35.1399993896484,?,?,?,?,4735.938000000001,10,neg
1080.0,7.000000000000001,167.0,182.0,7.000000000000001,698.0,141.7,16.92380952380953,2.9714285714285715,46.0,1.77,36.7,19.97,4.0,5.309999935328959,0.0900000035762787,4735.938000000001,10,neg
100.0,6.0,0.0,34.0,0.0,51.0,122.8,13.166666666666666,2.7428571428571424,24.700000000000003,4.40000009536743,35.5800018310547,?,?,?,?,2037.8859999999997,11,?
120.0,7.000000000000001,15.0,65.0,0.0,28.999999999999996,122.8,13.166666666666666,2.7428571428571424,24.700000000000003,1.77,36.7,19.97,4.0,5.309999935328959,0.0900000035762787,2037.8859999999997,11,neg
100.0,0.0,0.0,28.999999999999996,0.0,65.0,76.89999999999999,9.647619047619047,2.7380952380952377,32.400000000000006,1.19,37.55,16.24,?,4.989999830722805,0.0700000002980232,1586.302,11,neg
110.00000000000001,17.0,6.0,17.0,0.0,56.99999999999999,76.89999999999999,9.647619047619047,2.7380952380952377,32.400000000000006,5.09000015258789,36.9099998474121,?,?,?,?,1586.302,11,?
4.0,0.0,0.0,0.0,4.4,0.0,113.4,1.7476190476190474,3.080952380952381,25.7,?,?,?,?,?,?,702.9970000000003,1,?
0.0,0.0,0.0,0.0,0.0,0.0,113.4,1.7476190476190474,3.080952380952381,25.7,?,?,?,?,?,?,702.9970000000003,1,?
0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.309523809523809,1.8190476190476192,54.1,1.83,38.15,7.66,?,1.9800000190734859,0.0399999991059303,1479.3740000000003,2,?
13.0,0.0,0.0,8.9,0.0,4.4,23.0,6.309523809523809,1.8190476190476192,54.1,1.7,38.19,8.5,7.0,3.9599998891353603,0.0299999993294477,1479.3740000000003,2,?
0.0,0.0,0.0,0.0,0.0,0.0,112.10000000000001,9.1047619047619,2.9190476190476193,7.3,2.77,37.58,?,?,?,?,2301.622,3,?
0.0,0.0,0.0,0.0,0.0,0.0,112.10000000000001,9.1047619047619,2.9190476190476193,7.3,0.85,37.95,8.23,13.0,4.20999993383884,0.00999999977648258,2301.622,3,?
5.0,0.0,0.0,4.6,0.0,0.0,147.5,10.495238095238097,2.7095238095238097,100.00000000000001,?,?,?,?,?,?,1573.2220000000002,4,poz
9.0,0.0,0.0,9.2,0.0,0.0,147.5,10.495238095238097,2.7095238095238097,100.00000000000001,?,?,?,?,?,?,1573.2220000000002,4,poz
0.0,0.0,0.0,0.0,0.0,0.0,177.79999999999998,14.585714285714285,2.8285714285714287,53.2,0.87,37.48,12.52,4.0,2.020000027492643,0.0500000007450581,2311.119999999999,5,poz
0.0,0.0,0.0,0.0,0.0,0.0,177.79999999999998,14.585714285714285,2.8285714285714287,53.2,0.87,37.48,12.52,4.0,2.020000027492643,0.0500000007450581,2311.119999999999,5,poz
9.0,0.0,0.0,4.4,4.4,0.0,164.9,17.16190476190476,2.466666666666667,43.3,1.06,37.77,?,?,?,?,2225.9619999999995,5,neg
0.0,0.0,0.0,0.0,0.0,0.0,164.9,17.16190476190476,2.466666666666667,43.3,0.65,37.6,17.77,7.0,2.4999999683350316,0.0500000007450581,2225.9619999999995,5,poz
27.0,13.5,0.0,4.5,9.0,0.0,178.29999999999998,18.785714285714285,2.5285714285714285,46.0,1.06,37.77,?,?,?,?,2484.5110000000004,6,poz
18.0,9.0,0.0,0.0,9.0,0.0,178.29999999999998,18.785714285714285,2.5285714285714285,46.0,0.65,37.6,17.77,7.0,2.4999999683350316,0.0500000007450581,2484.5110000000004,6,neg
214.0,109.1,0.0,9.1,95.5,0.0,205.6,20.347619047619045,2.7476190476190476,75.8,1.1,37.14,?,?,?,?,2821.838,6,neg
103.0,4.5,0.0,0.0,98.9,0.0,205.6,20.347619047619045,2.7476190476190476,75.8,1.67,33.95,22.8,5.0,4.510000020265582,0.180000007152557,2821.838,6,neg
41.0,41.2,0.0,0.0,0.0,0.0,255.49999999999997,23.37142857142857,2.7333333333333325,64.9,2.17,35.04,?,?,?,?,2282.3979999999997,7,poz
93.0,84.8,0.0,8.1,0.0,0.0,255.49999999999997,23.37142857142857,2.7333333333333325,64.9,1.67,33.95,22.8,5.0,4.510000020265582,0.180000007152557,2282.3979999999997,7,poz
48.0,48.0,0.0,0.0,0.0,0.0,236.39999999999995,22.78095238095238,2.9285714285714284,83.1,1.51,32.76,?,?,?,?,1659.241,7,neg
40.0,36.0,0.0,0.0,0.0,0.0,219.5,23.280952380952378,2.6285714285714286,56.39999999999999,1.8,35.95,?,?,?,?,1537.0150000000003,7,poz
38.0,38.1,0.0,0.0,0.0,0.0,185.70000000000002,21.214285714285715,2.8523809523809525,116.2,1.47,36.2,?,?,?,?,3680.764,8,neg
0.0,0.0,0.0,0.0,0.0,0.0,171.9,20.7,2.604761904761905,43.599999999999994,1.47,36.2,?,?,?,?,3084.273,9,neg
43.0,34.4,8.6,0.0,0.0,0.0,138.4,15.742857142857138,2.9142857142857146,220.99999999999997,0.89,37.67,?,?,?,?,1334.295,10,poz
30.0,8.4,0.0,21.1,0.0,0.0,128.0,14.166666666666666,2.5809523809523807,162.4,1.12,38.19,22.97,7.0,3.16999994218349,0.150000005960464,1617.1009999999997,10,neg
13.0,0.0,0.0,12.5,0.0,0.0,105.5,14.547619047619047,3.385714285714286,98.0,1.56,37.79,?,?,?,?,4509.541000000001,11,neg
0.0,0.0,0.0,0.0,0.0,0.0,47.5,13.271428571428574,3.914285714285715,95.89999999999999,2.22,37.71,?,?,?,?,6452.308,11,?
21.0,8.5,8.5,0.0,0.0,4.3,60.10000000000001,9.942857142857141,3.5,76.2,1.77,37.56,16.09,6.0,6.4999999701976785,0.100000001490116,7605.566,12,?
0.0,0.0,0.0,0.0,0.0,0.0,100.99999999999999,3.6714285714285713,3.2095238095238097,42.900000000000006,?,?,?,?,?,?,2818.989,1,?
16.0,0.0,0.0,16.0,0.0,0.0,100.99999999999999,3.6714285714285713,3.2095238095238097,42.900000000000006,?,?,?,?,?,?,2818.989,1,?
0.0,0.0,0.0,0.0,0.0,0.0,163.8,2.395238095238095,3.538095238095238,53.3,?,37.63,9.65,7.0,?,?,1877.9969999999992,2,?
0.0,0.0,0.0,0.0,0.0,0.0,163.8,2.395238095238095,3.538095238095238,53.3,?,37.91,9.65,8.0,?,?,1877.9969999999992,2,?
8.0,0.0,0.0,4.1,0.0,0.0,146.1,6.871428571428572,3.033333333333333,4.199999999999999,0.67,37.87,7.53,9.0,4.600000023841861,0.119999997317791,934.3859999999999,3,?
4.0,0.0,0.0,4.0,0.0,0.0,146.1,6.871428571428572,3.033333333333333,4.199999999999999,?,38.03,7.57,8.0,?,?,934.3859999999999,3,?
0.0,0.0,0.0,0.0,0.0,0.0,129.70000000000005,9.547619047619047,3.09047619047619,75.1,?,37.93,9.56,10.0,?,?,1615.792,4,?
0.0,0.0,0.0,0.0,0.0,0.0,129.70000000000005,9.547619047619047,3.09047619047619,75.1,1.05,37.99,8.84,?,4.369999915361404,0.0599999986588955,1615.792,4,?
20.0,0.0,0.0,0.0,20.4,0.0,202.5,17.35714285714286,2.7571428571428576,0.3,?,?,?,?,?,?,1405.8129999999999,5,neg
4.0,0.0,0.0,4.0,0.0,0.0,202.5,17.35714285714286,2.7571428571428576,0.3,?,?,?,?,?,?,1405.8129999999999,5,neg
21.0,0.0,0.0,0.0,21.1,0.0,194.80000000000004,18.15714285714286,2.8476190476190477,9.3,0.82,38.04,17.0,?,3.5500000193715073,0.140000000596046,1340.281,5,neg
20.0,8.2,0.0,0.0,12.2,0.0,194.80000000000004,18.15714285714286,2.8476190476190477,9.3,1.11,37.44,17.45,11.0,1.429999995976686,0.0599999986588955,1340.281,5,neg
121.0,0.0,0.0,0.0,121.2,0.0,228.60000000000002,21.928571428571427,2.4095238095238094,13.3,0.82,38.04,17.0,?,3.5500000193715073,0.140000000596046,1023.3009999999999,6,neg
60.0,0.0,0.0,0.0,60.0,0.0,228.60000000000002,21.928571428571427,2.4095238095238094,13.3,1.11,37.44,17.45,11.0,1.429999995976686,0.0599999986588955,1023.3009999999999,6,neg
8.0,0.0,0.0,4.0,4.0,0.0,233.39999999999998,25.06666666666667,2.661904761904762,6.9,0.72,37.69,22.86,?,1.6799999251961664,0.0700000002980232,839.3169999999999,6,neg
40.0,4.0,0.0,28.0,4.0,0.0,233.39999999999998,25.06666666666667,2.661904761904762,6.9,?,36.19,26.68,?,?,?,839.3169999999999,6,neg
36.0,24.0,0.0,8.0,4.0,0.0,237.70000000000002,24.51904761904762,3.028571428571429,11.3,?,?,?,?,?,?,1096.7839999999997,7,neg
24.0,16.0,0.0,4.0,4.0,0.0,237.70000000000002,24.51904761904762,3.028571428571429,11.3,?,?,?,?,?,?,1096.7839999999997,7,neg
20.0,16.0,0.0,4.0,0.0,0.0,234.29999999999995,24.947619047619046,3.071428571428572,16.2,?,?,?,?,?,?,1011.0669999999999,7,neg
56.0,48.0,0.0,4.0,4.0,0.0,234.29999999999995,24.947619047619046,3.071428571428572,16.2,?,?,?,?,?,?,1011.0669999999999,7,neg
