date;sampling station;lipophylic toxins;lipophylic toxins (OA (µg/kg));lipophylic toxins (DTX2 (µg/kg));PSP toxins;ASP toxins;yessotoxins;ban start;ban stop;data source
2016-06-01;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2016-06-15;35;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-06-15;24;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-06-15;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-06-28;35;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-06-28;24;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-06-28;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-07-07;24;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-07-07;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-07-12;35;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-07-20;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2016-07-20;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2016-07-20;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2016-07-27;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-07-27;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-07-28;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-08-11;35;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-08-11;24;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-08-11;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-08-24;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-08-24;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-08-24;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-08-30;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-08-30;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-08-30;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-09-06;35;< MD;42;< MD;x;x;;;;Veterinarska fakulteta
2016-09-06;24;< MD;123;75;x;x;;;;Veterinarska fakulteta
2016-09-06;0DB2;< MD;140;86;x;x;;;;Veterinarska fakulteta
2016-09-09;0DB2;;;;;;;y;;Veterinarska fakulteta
2016-09-13;35;< MD;>320, ocena 920;< MD;x;x;;;;Veterinarska fakulteta
2016-09-13;24;< MD;>320, ocena 1580;< MD;x;x;;;;Veterinarska fakulteta
2016-09-13;0DB2;< MD;>320, ocena 1880;< MD;x;x;;;;Veterinarska fakulteta
2016-09-16;24;;;;;;;y;;Veterinarska fakulteta
2016-10-06;35;< MD;109;< MD;< MD;< MD;;;;Veterinarska fakulteta
2016-10-06;24;< MD;230;< MD;< MD;< MD;;;;Veterinarska fakulteta
2016-10-06;0DB2;< MD;>320, ocena 336;< MD;< MD;< MD;;;;Veterinarska fakulteta
2016-10-26;35;< MD;51;< MD;x;< MD;;;;Veterinarska fakulteta
2016-10-26;24;< MD;78;< MD;x;< MD;;;;Veterinarska fakulteta
2016-10-26;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-11-09;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2016-11-09;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2016-11-09;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2016-11-18;24;;;;;;;;y;Veterinarska fakulteta
2016-11-18;0DB2;;;;;;;;y;Veterinarska fakulteta
2016-11-30;35;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-11-30;24;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-11-30;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2016-12-21;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-12-21;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2016-12-22;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-01-24;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-01-24;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-01-24;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-02-14;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-02-14;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-02-14;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-03-07;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-03-09;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-03-09;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-04-05;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-04-05;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-04-05;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-04-18;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-04-18;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-04-18;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-05-18;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-05-18;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-05-18;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-05-24;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-05-25;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-05-25;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-05-30;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-05-30;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-05-30;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-06-08;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-06-08;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-06-08;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-06-22;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-06-22;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-06-22;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-06-27;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-06-27;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-06-27;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-07-04;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-07-04;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-07-04;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-07-13;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-07-13;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-07-13;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-07-26;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-07-26;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-07-26;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-08-01;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-08-01;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-08-01;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-08-08;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-08-08;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-08-08;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-08-24;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-08-24;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-08-24;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-09-05;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-09-05;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-09-05;0DB2;< MD;72;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-09-18;35;< MD;92;< MD;x;x;;;;Veterinarska fakulteta
2017-09-18;24;< MD;96;< MD;x;x;;;;Veterinarska fakulteta
2017-09-18;0DB2;< MD;183;< MD;x;x;;y;;Veterinarska fakulteta
2017-09-25;35;< MD;163;< MD;x;x;;y;;Veterinarska fakulteta
2017-09-25;24;< MD;219;< MD;x;x;;y;;Veterinarska fakulteta
2017-10-03;35;< MD;>320, ocena 470;< MD;x;x;;;;Veterinarska fakulteta
2017-10-03;24;< MD;239;< MD;x;x;;;;Veterinarska fakulteta
2017-10-03;0DB2;< MD;203;< MD;x;x;;;;Veterinarska fakulteta
2017-10-17;24;< MD;78;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-10-17;0DB2;< MD;63;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-10-18;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-10-25;35;< MD;56;< MD;x;x;;;y;Veterinarska fakulteta
2017-10-25;24;< MD;72;< MD;x;x;;;y;Veterinarska fakulteta
2017-10-25;0DB2;< MD;90;< MD;x;x;;;y;Veterinarska fakulteta
2017-11-02;35;< MD;58;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-11-02;24;< MD;85;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-11-09;0DB2;< MD;61;< MD;< MD;< MD;;;;Veterinarska fakulteta
2017-11-23;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-11-23;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-11-23;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-12-05;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-12-05;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-12-05;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta
2017-12-27;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-12-27;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2017-12-27;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-01-25;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-01-25;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-01-25;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-03-06;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-03-06;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-03-06;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-03-29;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-03-29;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-04-11;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-04-11;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-04-11;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-04-25;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-04-25;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-04-25;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-05-08;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-05-08;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-05-08;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-05-15;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-05-15;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-05-22;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-05-31;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-05-31;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-05-31;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-06-07;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-06-07;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-06-07;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-06-19;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-06-19;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-06-19;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-06-28;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-06-28;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-06-28;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-07-10;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-07-10;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-07-10;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-07-19;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-07-19;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-07-19;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-07-24;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-07-24;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-07-24;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-08-01;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-08-01;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-08-01;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-08-13;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-08-13;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-08-13;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-08-27;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-08-27;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-08-27;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-09-12;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-09-12;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-09-12;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-09-19;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-09-20;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-09-20;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-09-28;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-09-28;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-09-28;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-10-09;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-10-09;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-10-09;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-10-18;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-10-18;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-10-18;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-11-06;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-11-06;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-11-06;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2018-11-27;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-11-27;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-11-27;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-12-07;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2018-12-07;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-05-17;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-06-06;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-06-06;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-06-06;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-06-18;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-06-18;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-06-18;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-06-27;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-06-27;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-06-27;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-07-03;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-07-03;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-07-03;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-07-10;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-07-10;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-07-10;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-07-23;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-07-23;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-07-23;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-07-31;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-07-31;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-07-31;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-08-22;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-08-22;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-08-22;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-08-29;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-08-29;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-08-29;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-09-10;35;< MD;132;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-09-10;24;< MD;54;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-09-10;0DB2;< MD;>240, ocena 510;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-09-12;0DB2;;;;;;;y;;Veterinarska fakulteta
2019-09-14;35;;;;;;;y;;Veterinarska fakulteta
2019-09-14;24;;;;;;;y;;Veterinarska fakulteta
2019-09-16;35;< MD;87;< MD;x;x;;;;Veterinarska fakulteta
2019-09-16;24;< MD;72;< MD;x;x;;;;Veterinarska fakulteta
2019-09-16;0DB2;< MD;274;< MD;x;x;;;;Veterinarska fakulteta
2019-09-30;35;< MD;66;< MD;x;x;;;;Veterinarska fakulteta
2019-09-30;24;< MD;57;< MD;x;x;;;;Veterinarska fakulteta
2019-09-30;0DB2;< MD;186;< MD;x;x;;;;Veterinarska fakulteta
2019-10-17;35;;;;;;;;y;Veterinarska fakulteta
2019-10-17;24;;;;;;;;y;Veterinarska fakulteta
2019-10-17;0DB2;;;;;;;;y;Veterinarska fakulteta
2019-10-22;35;< MD;50;< MD;x;x;;;;Veterinarska fakulteta
2019-10-22;24;< MD;44;< MD;x;x;;;;Veterinarska fakulteta
2019-10-22;0DB2;< MD;51;< MD;x;x;;;;Veterinarska fakulteta
2019-10-25;35;< MD;32;< MD;x;x;;;;Veterinarska fakulteta
2019-10-25;24;< MD;38;< MD;x;x;;;;Veterinarska fakulteta
2019-11-08;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-11-08;24;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-11-08;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-11-26;35;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-11-26;24;< MD;52;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-11-26;0DB2;< MD;56;< MD;< MD;< MD;;;;Veterinarska fakulteta
2019-12-20;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-12-20;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-12-20;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-12-30;35;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-12-30;24;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
2019-12-30;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta
