date,DSP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Chl-a,salinity,T,SECCHI,DIN,PO4-P,Soca,month,lipophylic_toxins
2008-07-09,50.0,30.0,0.0,0.0,20.0,0.0,242.7,24.633333333333336,2.5047619047619043,19.5,0.45,36.41,21.55,?,0.9999999776482582,0.100000001490116,3047.347,7,poz
2008-07-09,30.0,10.0,0.0,0.0,20.0,0.0,242.7,24.633333333333336,2.5047619047619043,19.5,?,37.27,20.88,10.0,?,?,3047.347,7,poz
2008-07-09,70.0,30.0,0.0,0.0,40.0,0.0,242.7,24.633333333333336,2.5047619047619043,19.5,?,36.68,21.46,?,1.4399999752640733,0.0500000007450581,3047.347,7,poz
2008-07-16,130.0,20.0,0.0,0.0,110.0,0.0,231.30000000000004,24.347619047619048,2.7476190476190476,28.9,?,33.56,25.5,6.0,?,?,3093.6309999999994,7,neg
2008-07-16,50.0,20.0,0.0,0.0,30.0,0.0,231.30000000000004,24.347619047619048,2.7476190476190476,28.9,0.92,36.3676986694336,26.01,9.0,4.149999953806396,0.100000001490116,3093.6309999999994,7,neg
2008-07-16,90.0,10.0,0.0,0.0,80.0,0.0,231.30000000000004,24.347619047619048,2.7476190476190476,28.9,1.07,34.07,26.36,?,0.8699999824166293,0.0599999986588955,3093.6309999999994,7,neg
2008-07-30,70.0,40.0,0.0,10.0,20.0,0.0,219.6,23.02857142857143,2.8904761904761904,34.8,1.07,34.07,26.36,?,0.8699999824166293,0.0599999986588955,3279.4489999999996,7,neg
2008-07-30,140.0,80.0,0.0,10.0,50.0,0.0,219.6,23.02857142857143,2.8904761904761904,34.8,?,34.5009994506836,?,?,1.4399999752640733,0.0500000007450581,3279.4489999999996,7,neg
2008-07-30,40.0,0.0,0.0,0.0,40.0,0.0,219.6,23.02857142857143,2.8904761904761904,34.8,?,33.56,25.5,6.0,?,?,3279.4489999999996,7,neg
2008-08-14,0.0,0.0,0.0,0.0,0.0,0.0,246.29999999999998,24.76666666666667,3.0476190476190474,28.0,1.07,34.07,26.36,?,0.8699999824166293,0.0599999986588955,2764.4980000000014,8,neg
2008-08-14,20.0,10.0,0.0,0.0,10.0,0.0,246.29999999999998,24.76666666666667,3.0476190476190474,28.0,0.92,33.61,26.01,9.0,0.889999974519014,0.0299999993294477,2764.4980000000014,8,neg
2008-08-14,10.0,0.0,0.0,0.0,10.0,0.0,246.29999999999998,24.76666666666667,3.0476190476190474,28.0,?,33.56,25.5,6.0,?,?,2764.4980000000014,8,neg
2008-08-27,50.0,10.0,20.0,20.0,0.0,0.0,227.19999999999996,22.333333333333332,3.2952380952380955,103.39999999999999,?,37.11,25.61,9.5,?,?,1652.6119999999996,8,neg
2008-08-27,10.0,0.0,10.0,0.0,0.0,0.0,227.19999999999996,22.333333333333332,3.2952380952380955,103.39999999999999,?,999.0,?,?,0.8399999700486654,0.0799999982118607,1652.6119999999996,8,neg
2008-08-27,130.0,0.0,110.0,20.0,0.0,0.0,227.19999999999996,22.333333333333332,3.2952380952380955,103.39999999999999,0.14,36.74,25.76,?,1.1199999544769526,0.0799999982118607,1652.6119999999996,8,neg
2008-09-03,20.0,10.0,0.0,0.0,10.0,0.0,206.69999999999996,21.74761904761905,3.014285714285714,78.3,?,37.11,25.61,9.5,?,?,1549.7139999999997,9,neg
2008-09-03,30.0,10.0,20.0,0.0,0.0,0.0,206.69999999999996,21.74761904761905,3.014285714285714,78.3,0.33,36.65,25.46,?,2.239999998360869,0.0399999991059303,1549.7139999999997,9,neg
2008-09-10,20.0,10.0,0.0,10.0,0.0,0.0,211.90000000000003,22.385714285714286,3.0476190476190474,22.5,?,37.11,25.61,9.5,?,?,1705.3039999999996,9,neg
2008-09-10,20.0,0.0,10.0,10.0,0.0,0.0,211.90000000000003,22.385714285714286,3.0476190476190474,22.5,0.14,36.74,25.76,?,1.1199999544769526,0.0799999982118607,1705.3039999999996,9,neg
2008-09-10,0.0,0.0,0.0,0.0,0.0,0.0,211.90000000000003,22.385714285714286,3.0476190476190474,22.5,0.33,36.65,25.46,?,2.239999998360869,0.0399999991059303,1705.3039999999996,9,neg
2008-09-24,10.0,10.0,0.0,0.0,0.0,0.0,145.9,18.19047619047619,2.980952380952381,19.6,?,37.25,25.28,?,?,?,1496.1220000000003,9,neg
2008-09-24,10.0,10.0,0.0,0.0,0.0,0.0,145.9,18.19047619047619,2.980952380952381,19.6,0.29,37.4,25.27,?,0.6899999957531686,0.0199999995529652,1496.1220000000003,9,neg
2008-09-24,30.0,20.0,0.0,0.0,0.0,0.0,145.9,18.19047619047619,2.980952380952381,19.6,?,37.3829002380371,?,?,1.320000000298023,0.0599999986588955,1496.1220000000003,9,neg
2008-09-30,20.0,0.0,20.0,0.0,0.0,0.0,113.19999999999999,15.276190476190473,3.080952380952381,18.400000000000002,0.33,37.26,25.46,?,1.0100000090897083,0.00999999977648258,1303.5460000000003,9,neg
2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,113.19999999999999,15.276190476190473,3.080952380952381,18.400000000000002,?,37.25,25.28,?,?,?,1303.5460000000003,9,neg
2008-09-30,20.0,0.0,20.0,0.0,0.0,0.0,113.19999999999999,15.276190476190473,3.080952380952381,18.400000000000002,0.29,37.4,25.27,?,0.6899999957531686,0.0199999995529652,1303.5460000000003,9,neg
2008-10-08,50.0,10.0,0.0,30.0,10.0,0.0,100.3,14.176190476190476,3.223809523809524,7.699999999999999,0.29,37.4,25.27,?,0.6899999957531686,0.0199999995529652,1276.356,10,neg
2008-10-08,80.0,0.0,0.0,50.0,10.0,0.0,100.3,14.176190476190476,3.223809523809524,7.699999999999999,0.33,37.26,25.46,?,1.0100000090897083,0.00999999977648258,1276.356,10,neg
2008-10-08,40.0,0.0,0.0,30.0,10.0,0.0,100.3,14.176190476190476,3.223809523809524,7.699999999999999,?,37.25,25.28,?,?,?,1276.356,10,neg
2008-10-15,50.0,0.0,10.0,40.0,0.0,0.0,126.00000000000001,14.728571428571426,3.357142857142857,6.8,?,37.51,19.0,?,?,?,1058.7210000000002,10,neg
2008-10-15,20.0,0.0,0.0,10.0,0.0,0.0,126.00000000000001,14.728571428571426,3.357142857142857,6.8,?,37.86,?,?,0.8800000213086605,0.0599999986588955,1058.7210000000002,10,neg
2008-10-15,10.0,0.0,10.0,0.0,0.0,0.0,126.00000000000001,14.728571428571426,3.357142857142857,6.8,0.31,37.49,18.99,?,2.5499999895691903,0.0199999995529652,1058.7210000000002,10,neg
2008-10-22,20.0,0.0,0.0,20.0,0.0,0.0,123.6,14.419047619047618,3.1095238095238096,13.0,?,37.86,?,?,0.8800000213086605,0.0599999986588955,1006.9830000000002,10,neg
2008-10-22,60.0,0.0,0.0,50.0,0.0,0.0,123.6,14.419047619047618,3.1095238095238096,13.0,0.31,37.49,18.99,?,2.5499999895691903,0.0199999995529652,1006.9830000000002,10,neg
2008-10-22,20.0,0.0,0.0,20.0,0.0,0.0,123.6,14.419047619047618,3.1095238095238096,13.0,?,37.51,19.0,?,?,?,1006.9830000000002,10,neg
2008-11-03,70.0,0.0,30.0,30.0,0.0,0.0,85.8,14.757142857142856,3.2904761904761908,63.1,1.62,37.51,19.0,4.0,4.180000126361849,0.109999999403954,3709.8850000000007,11,neg
2008-11-03,90.0,0.0,40.0,30.0,0.0,0.0,85.8,14.757142857142856,3.2904761904761908,63.1,?,37.4721984863281,?,?,0.1700000017881394,0.0399999991059303,3709.8850000000007,11,neg
2008-11-03,50.0,10.0,30.0,10.0,0.0,0.0,85.8,14.757142857142856,3.2904761904761908,63.1,0.31,37.49,18.99,?,2.5499999895691903,0.0199999995529652,3709.8850000000007,11,neg
2008-11-20,0.0,0.0,0.0,0.0,0.0,0.0,68.8,12.085714285714285,2.4333333333333336,139.59999999999997,1.62,36.8,14.8,4.0,4.180000126361849,0.109999999403954,5937.310000000002,11,neg
2008-11-20,30.0,0.0,10.0,10.0,0.0,0.0,68.8,12.085714285714285,2.4333333333333336,139.59999999999997,0.89,36.97,15.62,?,3.6800000667571986,0.119999997317791,5937.310000000002,11,neg
2008-11-20,20.0,0.0,0.0,10.0,0.0,0.0,68.8,12.085714285714285,2.4333333333333336,139.59999999999997,0.59,37.24,16.25,6.0,0.1599999982863669,0.0500000007450581,5937.310000000002,11,neg
2008-12-03,0.0,0.0,0.0,0.0,0.0,0.0,72.90000000000002,7.419047619047619,3.1809523809523808,79.2,1.62,36.8,14.8,4.0,4.180000126361849,0.109999999403954,4760.911999999999,12,neg
2008-12-03,0.0,0.0,0.0,0.0,0.0,0.0,72.90000000000002,7.419047619047619,3.1809523809523808,79.2,0.89,36.97,15.62,?,3.6800000667571986,0.119999997317791,4760.911999999999,12,neg
2008-12-03,0.0,0.0,0.0,0.0,0.0,0.0,72.90000000000002,7.419047619047619,3.1809523809523808,79.2,0.59,35.2346000671387,16.25,6.0,9.759999603033062,0.239999994635582,4760.911999999999,12,neg
2009-04-15,0.0,0.0,0.0,0.0,0.0,0.0,154.59999999999997,13.304761904761904,3.3285714285714287,92.29999999999998,0.38,37.03,10.33,?,2.490000054240229,0.0900000035762787,8335.838999999998,4,neg
2009-04-15,0.0,0.0,0.0,0.0,0.0,0.0,154.59999999999997,13.304761904761904,3.3285714285714287,92.29999999999998,0.71,37.05,10.91,8.0,2.439999967813489,0.0900000035762787,8335.838999999998,4,neg
2009-04-15,0.0,0.0,0.0,0.0,0.0,0.0,154.59999999999997,13.304761904761904,3.3285714285714287,92.29999999999998,0.47,37.21,10.29,13.0,1.3499999791383737,0.0399999991059303,8335.838999999998,4,neg
2009-05-13,90.0,0.0,0.0,10.0,80.0,0.0,139.29999999999998,15.314285714285715,2.966666666666667,29.699999999999996,1.88,36.79,13.87,?,0.609999991953373,0.0799999982118607,4006.390999999999,5,poz
2009-05-13,190.0,10.0,0.0,10.0,0.0,0.0,139.29999999999998,15.314285714285715,2.966666666666667,29.699999999999996,?,36.85,14.12,8.0,?,?,4006.390999999999,5,neg
2009-05-13,70.0,0.0,0.0,0.0,60.0,0.0,139.29999999999998,15.314285714285715,2.966666666666667,29.699999999999996,0.47,37.23,14.25,10.0,1.3499999791383737,0.0399999991059303,4006.390999999999,5,neg
2009-05-29,150.0,0.0,0.0,0.0,120.0,0.0,213.6,20.352380952380955,3.1999999999999993,18.5,2.57,33.83,19.2,4.0,17.719999909400986,0.119999997317791,3789.158,5,poz
2009-05-29,50.0,0.0,0.0,0.0,40.0,0.0,213.6,20.352380952380955,3.1999999999999993,18.5,?,35.19,18.83,5.0,?,?,3789.158,5,poz
2009-06-03,210.0,20.0,0.0,30.0,150.0,0.0,208.2,20.20476190476191,3.1285714285714286,21.9,1.32,33.47,19.78,?,9.720000147819519,0.0900000035762787,3060.9489999999996,6,neg
2009-06-09,150.0,70.0,0.0,0.0,80.0,0.0,197.39999999999998,20.595238095238095,3.5523809523809526,22.900000000000002,?,35.19,18.83,5.0,?,?,3706.6560000000004,6,poz
2009-06-09,210.0,10.0,0.0,0.0,200.0,0.0,197.39999999999998,20.595238095238095,3.5523809523809526,22.900000000000002,1.32,33.47,19.78,?,9.720000147819519,0.0900000035762787,3706.6560000000004,6,neg
2009-06-09,240.0,0.0,0.0,0.0,230.0,0.0,197.39999999999998,20.595238095238095,3.5523809523809526,22.900000000000002,2.57,33.83,19.2,4.0,17.719999909400986,0.119999997317791,3706.6560000000004,6,poz
2009-06-18,410.0,10.0,0.0,50.0,350.0,0.0,194.69999999999996,20.552380952380954,3.276190476190476,7.0,0.16,34.44,22.53,?,13.480000168085107,0.0199999995529652,3707.952000000001,6,poz
2009-06-18,530.0,50.0,0.0,0.0,480.0,0.0,194.69999999999996,20.552380952380954,3.276190476190476,7.0,?,34.64,23.06,9.0,?,?,3707.952000000001,6,poz
2009-06-18,350.0,70.0,0.0,20.0,260.0,0.0,194.69999999999996,20.552380952380954,3.276190476190476,7.0,0.28,34.3,22.31,?,9.530000433325768,0.0299999993294477,3707.952000000001,6,neg
2009-07-01,30.0,0.0,0.0,10.0,10.0,0.0,172.49999999999997,21.500000000000004,2.804761904761905,87.1,0.16,34.44,22.53,7.0,13.480000168085107,0.0199999995529652,3840.2160000000003,7,neg
2009-07-01,80.0,0.0,0.0,40.0,20.0,0.0,172.49999999999997,21.500000000000004,2.804761904761905,87.1,?,34.64,23.06,9.0,?,?,3840.2160000000003,7,poz
2009-07-15,120.0,90.0,0.0,30.0,0.0,0.0,188.29999999999998,22.495238095238097,2.5047619047619043,7.300000000000001,0.28,34.3,22.31,?,9.530000433325768,0.0299999993294477,4252.4220000000005,7,neg
2009-07-15,40.0,0.0,0.0,0.0,40.0,0.0,188.29999999999998,22.495238095238097,2.5047619047619043,7.300000000000001,?,34.64,23.06,9.0,?,?,4252.4220000000005,7,neg
2009-07-15,170.0,120.0,10.0,30.0,10.0,0.0,188.29999999999998,22.495238095238097,2.5047619047619043,7.300000000000001,0.16,34.44,22.53,7.0,13.480000168085107,0.0199999995529652,4252.4220000000005,7,neg
2009-07-29,190.0,130.0,20.0,10.0,30.0,0.0,254.59999999999997,22.842857142857138,3.0,16.7,0.55,35.26,21.52,?,0.6099999994039536,0.0900000035762787,3779.8910000000005,7,neg
2009-07-29,270.0,90.0,10.0,50.0,120.0,0.0,254.59999999999997,22.842857142857138,3.0,16.7,0.49,34.89,24.46,7.0,0.7300000078976161,0.0500000007450581,3779.8910000000005,7,poz
2009-07-29,160.0,40.0,0.0,0.0,120.0,0.0,254.59999999999997,22.842857142857138,3.0,16.7,?,35.61,24.86,8.0,?,?,3779.8910000000005,7,poz
2009-08-12,210.0,120.0,10.0,10.0,70.0,0.0,239.2,24.29523809523809,3.3285714285714287,18.3,?,35.61,24.86,8.0,?,?,2092.142,8,neg
2009-08-12,200.0,110.0,10.0,40.0,30.0,0.0,239.2,24.29523809523809,3.3285714285714287,18.3,0.55,35.26,21.52,?,0.6099999994039536,0.0900000035762787,2092.142,8,neg
2009-08-26,50.0,30.0,0.0,10.0,10.0,0.0,249.0,24.280952380952378,3.0047619047619043,14.4,1.11,35.74,25.51,7.0,0.3499999940395356,0.0599999986588955,1394.6009999999999,8,neg
2009-08-26,40.0,40.0,0.0,0.0,0.0,0.0,249.0,24.280952380952378,3.0047619047619043,14.4,0.37,35.38,25.92,11.0,2.5000000372529003,0.0299999993294477,1394.6009999999999,8,neg
2009-08-26,180.0,150.0,0.0,10.0,20.0,0.0,249.0,24.280952380952378,3.0047619047619043,14.4,0.42,35.34,26.27,?,2.6800000034272653,0.0399999991059303,1394.6009999999999,8,neg
2009-09-02,40.0,40.0,0.0,0.0,0.0,0.0,243.4,23.652380952380952,3.0190476190476185,24.3,0.42,35.34,26.27,?,2.6800000034272653,0.0399999991059303,1231.105,9,neg
2009-09-02,190.0,190.0,0.0,0.0,0.0,0.0,243.4,23.652380952380952,3.0190476190476185,24.3,0.37,35.38,25.92,11.0,2.5000000372529003,0.0299999993294477,1231.105,9,neg
2009-09-02,130.0,130.0,0.0,0.0,0.0,0.0,243.4,23.652380952380952,3.0190476190476185,24.3,1.11,35.74,25.51,7.0,0.3499999940395356,0.0599999986588955,1231.105,9,neg
2009-09-09,60.0,40.0,0.0,20.0,0.0,0.0,226.1,22.65238095238095,3.347619047619048,23.5,0.37,35.38,25.92,11.0,2.5000000372529003,0.0299999993294477,1590.533,9,neg
2009-09-09,140.0,120.0,0.0,0.0,20.0,0.0,226.1,22.65238095238095,3.347619047619048,23.5,1.11,35.74,25.51,7.0,0.3499999940395356,0.0599999986588955,1590.533,9,neg
2009-09-09,60.0,40.0,10.0,10.0,0.0,0.0,226.1,22.65238095238095,3.347619047619048,23.5,0.42,35.34,26.27,?,2.6800000034272653,0.0399999991059303,1590.533,9,neg
2009-09-16,10.0,0.0,0.0,10.0,0.0,0.0,169.9,21.276190476190475,3.2428571428571424,43.9,1.11,36.47,22.52,?,0.3499999940395356,0.0599999986588955,1806.7720000000002,9,neg
2009-09-16,40.0,10.0,10.0,10.0,0.0,0.0,169.9,21.276190476190475,3.2428571428571424,43.9,0.38,36.67,23.04,12.0,1.0399999897927048,0.0399999991059303,1806.7720000000002,9,neg
2009-09-16,10.0,10.0,0.0,0.0,0.0,0.0,169.9,21.276190476190475,3.2428571428571424,43.9,1.09,36.06,22.3,?,0.3599999975413084,0.0599999986588955,1806.7720000000002,9,neg
2009-09-23,10.0,10.0,0.0,0.0,0.0,0.0,152.99999999999997,20.295238095238094,3.066666666666667,54.699999999999996,0.38,36.67,23.04,12.0,1.0399999897927048,0.0399999991059303,2223.05,9,neg
2009-09-23,10.0,0.0,0.0,10.0,0.0,0.0,152.99999999999997,20.295238095238094,3.066666666666667,54.699999999999996,1.09,36.06,22.3,?,0.3599999975413084,0.0599999986588955,2223.05,9,neg
2009-09-23,40.0,40.0,0.0,0.0,0.0,0.0,152.99999999999997,20.295238095238094,3.066666666666667,54.699999999999996,1.11,36.47,22.52,5.0,0.3499999940395356,0.0599999986588955,2223.05,9,neg
2009-09-30,40.0,40.0,0.0,0.0,0.0,0.0,155.40000000000003,19.44761904761905,2.6523809523809527,54.699999999999996,0.38,36.67,23.04,12.0,1.0399999897927048,0.0399999991059303,2303.7870000000003,9,neg
2009-09-30,70.0,50.0,0.0,10.0,10.0,0.0,155.40000000000003,19.44761904761905,2.6523809523809527,54.699999999999996,1.11,36.47,22.52,5.0,0.3499999940395356,0.0599999986588955,2303.7870000000003,9,neg
2009-09-30,30.0,30.0,0.0,0.0,0.0,0.0,155.40000000000003,19.44761904761905,2.6523809523809527,54.699999999999996,1.09,36.06,22.3,?,0.3599999975413084,0.0599999986588955,2303.7870000000003,9,neg
2009-10-07,160.0,130.0,10.0,20.0,0.0,0.0,169.50000000000003,18.59523809523809,2.9000000000000004,49.599999999999994,1.11,36.47,22.52,5.0,0.3499999940395356,0.0599999986588955,1769.9410000000003,10,neg
2009-10-07,40.0,40.0,0.0,0.0,0.0,0.0,169.50000000000003,18.59523809523809,2.9000000000000004,49.599999999999994,0.38,36.67,23.04,12.0,1.0399999897927048,0.0399999991059303,1769.9410000000003,10,neg
2009-10-07,20.0,10.0,0.0,10.0,0.0,0.0,169.50000000000003,18.59523809523809,2.9000000000000004,49.599999999999994,1.09,36.06,22.3,?,0.3599999975413084,0.0599999986588955,1769.9410000000003,10,neg
2009-10-13,20.0,0.0,10.0,10.0,0.0,0.0,152.7,17.58095238095238,2.8571428571428568,42.5,1.09,36.06,22.3,?,0.3599999975413084,0.0599999986588955,1684.139,10,neg
2009-10-13,40.0,10.0,10.0,10.0,0.0,0.0,152.7,17.58095238095238,2.8571428571428568,42.5,0.38,36.67,23.04,12.0,1.0399999897927048,0.0399999991059303,1684.139,10,neg
2009-10-13,20.0,0.0,0.0,20.0,0.0,0.0,152.7,17.58095238095238,2.8571428571428568,42.5,1.11,36.47,22.52,5.0,0.3499999940395356,0.0599999986588955,1684.139,10,neg
2009-10-21,10.0,10.0,0.0,0.0,0.0,0.0,132.4,13.957142857142859,3.2857142857142856,42.5,1.24,36.45,21.02,?,1.139999974519014,0.0799999982118607,1187.5769999999995,10,neg
2009-10-21,0.0,0.0,0.0,0.0,0.0,0.0,132.4,13.957142857142859,3.2857142857142856,42.5,?,36.44,20.86,5.0,?,?,1187.5769999999995,10,neg
2009-10-21,20.0,0.0,0.0,20.0,0.0,0.0,132.4,13.957142857142859,3.2857142857142856,42.5,1.6,36.45,21.03,9.0,0.7499999776482573,0.150000005960464,1187.5769999999995,10,neg
2009-10-27,40.0,20.0,0.0,20.0,0.0,0.0,119.9,12.761904761904763,3.3190476190476192,46.900000000000006,1.24,36.45,21.02,?,1.139999974519014,0.0799999982118607,1893.7000000000003,10,neg
2009-10-27,30.0,30.0,0.0,0.0,0.0,0.0,119.9,12.761904761904763,3.3190476190476192,46.900000000000006,?,36.44,20.86,5.0,?,?,1893.7000000000003,10,neg
2009-10-27,0.0,0.0,0.0,0.0,0.0,0.0,119.9,12.761904761904763,3.3190476190476192,46.900000000000006,1.6,36.45,21.03,9.0,0.7499999776482573,0.150000005960464,1893.7000000000003,10,neg
2009-11-11,10.0,10.0,0.0,0.0,0.0,0.0,87.49999999999999,10.166666666666668,2.9714285714285715,130.60000000000002,1.24,36.45,21.02,?,1.139999974519014,0.0799999982118607,2851.177,11,neg
2009-11-11,10.0,10.0,0.0,0.0,0.0,0.0,87.49999999999999,10.166666666666668,2.9714285714285715,130.60000000000002,?,36.44,20.86,5.0,?,?,2851.177,11,neg
2009-11-11,10.0,10.0,0.0,0.0,0.0,0.0,87.49999999999999,10.166666666666668,2.9714285714285715,130.60000000000002,1.6,36.45,21.03,9.0,0.7499999776482573,0.150000005960464,2851.177,11,neg
2009-11-24,30.0,20.0,10.0,0.0,0.0,0.0,27.3,10.623809523809523,1.5619047619047621,65.0,0.8,36.29,15.26,?,7.040000051259999,0.100000001490116,2647.297,11,neg
2009-11-24,50.0,30.0,0.0,10.0,0.0,0.0,27.3,10.623809523809523,1.5619047619047621,65.0,0.48,36.99,15.58,7.0,6.240000009536746,0.0700000002980232,2647.297,11,neg
2009-11-24,20.0,20.0,0.0,0.0,0.0,0.0,27.3,10.623809523809523,1.5619047619047621,65.0,?,36.93,15.27,6.0,?,?,2647.297,11,neg
2010-03-17,0.0,0.0,0.0,0.0,0.0,0.0,107.60000000000001,5.138095238095239,3.942857142857142,13.9,?,37.2,9.24,10.0,?,?,5673.168000000001,3,neg
2010-03-17,0.0,0.0,0.0,0.0,0.0,0.0,107.60000000000001,5.138095238095239,3.942857142857142,13.9,0.35,37.63,8.97,?,2.3899999558925673,0.0599999986588955,5673.168000000001,3,neg
2010-03-17,0.0,0.0,0.0,0.0,0.0,0.0,107.60000000000001,5.138095238095239,3.942857142857142,13.9,?,37.6699981689453,9.47999954223633,?,1.87000003457069,0.180000007152557,5673.168000000001,3,neg
2010-04-14,0.0,0.0,0.0,0.0,0.0,0.0,135.6,11.233333333333334,3.6714285714285713,40.6,0.6,37.36,8.61,?,1.920000046491627,0.100000001490116,3619.056,4,neg
2010-04-14,0.0,0.0,0.0,0.0,0.0,0.0,135.6,11.233333333333334,3.6714285714285713,40.6,0.36,37.4900016784668,8.98999977111816,8.0,1.760000005364418,0.230000004172325,3619.056,4,neg
2010-04-14,10.0,0.0,0.0,0.0,0.0,0.0,135.6,11.233333333333334,3.6714285714285713,40.6,?,37.46,8.75,9.0,?,?,3619.056,4,neg
2010-04-28,0.0,0.0,0.0,0.0,0.0,0.0,168.29999999999998,13.252380952380953,2.9000000000000004,14.499999999999998,?,34.2299995422363,12.9700002670288,?,8.769999653100971,0.28999999165535,3278.2640000000015,4,neg
2010-04-28,10.0,0.0,0.0,10.0,0.0,0.0,168.29999999999998,13.252380952380953,2.9000000000000004,14.499999999999998,0.69,36.77,11.42,?,2.739999994635585,0.0900000035762787,3278.2640000000015,4,neg
2010-04-28,0.0,0.0,0.0,0.0,0.0,0.0,168.29999999999998,13.252380952380953,2.9000000000000004,14.499999999999998,1.62,36.53,12.36,9.0,4.3700000494718605,0.0900000035762787,3278.2640000000015,4,neg
2010-05-13,10.0,10.0,0.0,0.0,0.0,0.0,123.80000000000001,16.123809523809523,2.6619047619047627,55.9,1.62,36.53,12.36,9.0,4.3700000494718605,0.0900000035762787,5463.947999999999,5,poz
2010-05-13,80.0,40.0,0.0,10.0,20.0,0.0,123.80000000000001,16.123809523809523,2.6619047619047627,55.9,0.36,37.03,11.79,8.0,2.199999973177909,0.0900000035762787,5463.947999999999,5,neg
2010-05-13,60.0,10.0,0.0,50.0,0.0,0.0,123.80000000000001,16.123809523809523,2.6619047619047627,55.9,0.69,36.77,11.42,?,2.739999994635585,0.0900000035762787,5463.947999999999,5,poz
2010-05-26,110.0,70.0,0.0,10.0,30.0,0.0,141.3,16.400000000000002,3.0428571428571427,58.80000000000001,1.92,29.67,18.26,?,17.609999090433163,0.119999997317791,6779.052,5,poz
2010-05-26,80.0,60.0,0.0,10.0,10.0,0.0,141.3,16.400000000000002,3.0428571428571427,58.80000000000001,?,36.1399993896484,16.7800006866455,?,3.089999996125698,0.25,6779.052,5,poz
2010-06-09,150.0,40.0,0.0,20.0,80.0,0.0,203.2,18.961904761904766,2.8809523809523805,78.60000000000001,1.62,35.23,17.77,5.0,4.3700000494718605,0.0900000035762787,5172.813999999999,6,poz
2010-06-09,270.0,160.0,0.0,40.0,70.0,0.0,203.2,18.961904761904766,2.8809523809523805,78.60000000000001,?,34.3,19.02,9.0,7.749999836087227,0.239999994635582,5172.813999999999,6,poz
2010-06-09,140.0,110.0,0.0,20.0,0.0,0.0,203.2,18.961904761904766,2.8809523809523805,78.60000000000001,1.92,29.67,18.26,?,17.609999090433163,0.119999997317791,5172.813999999999,6,neg
2010-06-15,230.0,110.0,0.0,10.0,100.0,0.0,218.4,20.46666666666667,2.7000000000000006,78.60000000000001,1.08,29.2099990844727,16.5300006866455,?,9.960000395774845,0.319999992847443,3350.9349999999995,6,poz
2010-06-15,260.0,130.0,0.0,90.0,40.0,0.0,218.4,20.46666666666667,2.7000000000000006,78.60000000000001,0.52,30.69,26.01,?,10.839999571442604,0.0799999982118607,3350.9349999999995,6,neg
2010-06-23,520.0,470.0,0.0,10.0,40.0,0.0,192.29999999999995,20.728571428571428,2.6428571428571432,72.39999999999999,?,29.31,25.46,5.0,?,?,3437.215,6,neg
2010-06-23,720.0,630.0,0.0,40.0,50.0,0.0,192.29999999999995,20.728571428571428,2.6428571428571432,72.39999999999999,0.52,30.69,26.01,4.5,10.839999571442604,0.0799999982118607,3437.215,6,neg
2010-06-23,630.0,550.0,0.0,30.0,40.0,0.0,192.29999999999995,20.728571428571428,2.6428571428571432,72.39999999999999,?,31.8099994659424,22.25,?,7.749999836087227,0.239999994635582,3437.215,6,poz
2010-07-07,590.0,560.0,0.0,30.0,0.0,0.0,190.60000000000005,21.75714285714286,2.7142857142857144,55.49999999999999,0.52,30.69,26.01,4.5,10.839999571442604,0.0799999982118607,2773.404,7,neg
2010-07-07,460.0,380.0,0.0,80.0,0.0,0.0,190.60000000000005,21.75714285714286,2.7142857142857144,55.49999999999999,2.02,31.8099994659424,22.25,4.0,7.749999836087227,0.239999994635582,2773.404,7,neg
2010-07-07,570.0,430.0,0.0,110.0,10.0,0.0,190.60000000000005,21.75714285714286,2.7142857142857144,55.49999999999999,?,29.31,25.46,5.0,?,?,2773.404,7,neg
2010-07-14,490.0,440.0,0.0,0.0,50.0,0.0,241.99999999999997,23.62857142857143,2.604761904761905,2.8000000000000003,?,29.31,25.46,5.0,?,?,2580.8239999999996,7,poz
2010-07-14,440.0,410.0,0.0,10.0,20.0,0.0,241.99999999999997,23.62857142857143,2.604761904761905,2.8000000000000003,0.52,30.69,26.01,4.5,10.839999571442604,0.0799999982118607,2580.8239999999996,7,neg
2010-07-14,530.0,480.0,0.0,30.0,10.0,0.0,241.99999999999997,23.62857142857143,2.604761904761905,2.8000000000000003,1.08,30.51,25.47,4.0,8.220000118017198,0.0900000035762787,2580.8239999999996,7,neg
2010-07-20,330.0,220.0,0.0,30.0,20.0,0.0,249.49999999999994,25.1,2.7333333333333334,22.200000000000003,?,31.4400005340576,23.6299991607666,?,7.5899999886751175,0.25,2198.3480000000004,7,neg
2010-07-20,360.0,200.0,20.0,90.0,20.0,0.0,249.49999999999994,25.1,2.7333333333333334,22.200000000000003,?,30.78,27.84,4.0,?,?,2198.3480000000004,7,poz
2010-08-05,80.0,60.0,20.0,0.0,0.0,0.0,225.19999999999996,22.714285714285715,3.1809523809523803,171.70000000000002,?,30.78,27.84,4.0,?,?,1552.2160000000001,8,poz
