date,sampling station,sampling depth,sampling method,PSP,DSP,DSP_like,ASP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,lipophylic_toxins
2008-07-16,35,integrated,hose sampler,0.0,130.0,0.0,26250.0,20.0,0.0,0.0,110.0,0.0,neg
2008-07-30,0DB2,integrated,hose sampler,520.0,70.0,30.0,71500.0,40.0,0.0,10.0,20.0,0.0,neg
2008-07-30,24,integrated,hose sampler,415.0,140.0,0.0,47750.0,80.0,0.0,10.0,50.0,0.0,neg
2008-07-30,35,integrated,hose sampler,135.0,40.0,60.0,40625.0,0.0,0.0,0.0,40.0,0.0,neg
2008-08-14,24,integrated,hose sampler,125.0,20.0,10.0,47500.0,10.0,0.0,0.0,10.0,0.0,neg
2008-08-14,0DB2,integrated,hose sampler,0.0,0.0,10.0,24375.0,0.0,0.0,0.0,0.0,0.0,neg
2008-08-14,35,integrated,hose sampler,0.0,10.0,0.0,32875.0,0.0,0.0,0.0,10.0,0.0,neg
2008-08-27,24,integrated,hose sampler,10.0,10.0,0.0,19500.0,0.0,10.0,0.0,0.0,0.0,neg
2008-08-27,35,integrated,hose sampler,0.0,50.0,0.0,11000.0,10.0,20.0,20.0,0.0,0.0,neg
2008-08-27,0DB2,integrated,hose sampler,125.0,130.0,40.0,11250.0,0.0,110.0,20.0,0.0,0.0,neg
2008-09-03,35,integrated,hose sampler,0.0,20.0,10.0,6750.0,10.0,0.0,0.0,10.0,0.0,neg
2008-09-03,24,integrated,hose sampler,0.0,30.0,0.0,51500.0,10.0,20.0,0.0,0.0,0.0,neg
2008-09-03,0DB2,integrated,hose sampler,0.0,50.0,0.0,383500.0,0.0,40.0,0.0,10.0,0.0,neg
2008-09-10,0DB2,integrated,hose sampler,125.0,20.0,0.0,49750.0,0.0,10.0,10.0,0.0,0.0,neg
2008-09-10,24,integrated,hose sampler,135.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,neg
2008-09-10,35,integrated,hose sampler,0.0,20.0,10.0,6750.0,10.0,0.0,10.0,0.0,0.0,neg
2008-09-24,35,integrated,hose sampler,0.0,10.0,0.0,1125.0,10.0,0.0,0.0,0.0,0.0,neg
2008-09-24,24,integrated,hose sampler,10.0,30.0,0.0,13000.0,20.0,0.0,0.0,0.0,0.0,neg
2008-09-24,0DB2,integrated,hose sampler,10.0,10.0,0.0,39375.0,10.0,0.0,0.0,0.0,0.0,neg
2008-09-30,0DB2,integrated,hose sampler,20.0,20.0,0.0,65250.0,0.0,20.0,0.0,0.0,0.0,neg
2008-09-30,24,integrated,hose sampler,30.0,20.0,20.0,29625.0,0.0,20.0,0.0,0.0,0.0,neg
2008-09-30,35,integrated,hose sampler,0.0,0.0,0.0,22250.0,0.0,0.0,0.0,0.0,0.0,neg
2008-10-08,0DB2,integrated,hose sampler,135.0,50.0,0.0,21375.0,10.0,0.0,30.0,10.0,0.0,neg
2008-10-08,35,integrated,hose sampler,250.0,40.0,0.0,93000.0,0.0,0.0,30.0,10.0,0.0,neg
2008-10-08,24,integrated,hose sampler,260.0,80.0,10.0,62250.0,0.0,0.0,50.0,10.0,0.0,neg
2008-10-15,24,integrated,hose sampler,0.0,20.0,0.0,36500.0,0.0,0.0,10.0,0.0,0.0,neg
2008-10-15,0DB2,integrated,hose sampler,0.0,10.0,0.0,33875.0,0.0,10.0,0.0,0.0,0.0,neg
2008-10-15,35,integrated,hose sampler,10.0,50.0,10.0,41625.0,0.0,10.0,40.0,0.0,0.0,neg
2008-10-22,0DB2,integrated,hose sampler,30.0,60.0,0.0,49875.0,0.0,0.0,50.0,0.0,0.0,neg
2008-10-22,35,integrated,hose sampler,20.0,20.0,10.0,53000.0,0.0,0.0,20.0,0.0,0.0,neg
2008-10-22,24,integrated,hose sampler,10.0,20.0,0.0,50625.0,0.0,0.0,20.0,0.0,0.0,neg
2008-11-03,24,integrated,hose sampler,125.0,90.0,10.0,7000.0,0.0,40.0,30.0,0.0,0.0,neg
2008-11-03,0DB2,integrated,hose sampler,0.0,50.0,0.0,3000.0,10.0,30.0,10.0,0.0,0.0,neg
2008-11-03,35,integrated,hose sampler,0.0,70.0,0.0,6000.0,0.0,30.0,30.0,0.0,0.0,neg
2008-11-20,35,integrated,hose sampler,280.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,neg
2008-11-20,24,integrated,hose sampler,125.0,20.0,0.0,2000.0,0.0,0.0,10.0,0.0,0.0,neg
2008-11-20,0DB2,integrated,hose sampler,0.0,30.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,neg
2008-12-03,35,integrated,hose sampler,10.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,neg
2008-12-03,24,integrated,hose sampler,0.0,0.0,0.0,5875.0,0.0,0.0,0.0,0.0,0.0,neg
2008-12-03,0DB2,integrated,hose sampler,125.0,0.0,0.0,1875.0,0.0,0.0,0.0,0.0,0.0,neg
2008-12-17,35,integrated,hose sampler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2008-12-18,0DB2,integrated,hose sampler,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2008-12-19,24,integrated,hose sampler,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,?
2009-01-13,24,integrated,hose sampler,0.0,30.0,0.0,2375.0,0.0,0.0,20.0,0.0,0.0,?
2009-01-13,35,integrated,hose sampler,20.0,0.0,0.0,3625.0,0.0,0.0,0.0,0.0,0.0,?
2009-01-13,0DB2,integrated,hose sampler,0.0,10.0,0.0,6375.0,0.0,0.0,0.0,0.0,0.0,?
2009-02-12,24,integrated,hose sampler,30.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,?
2009-02-12,35,integrated,hose sampler,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,?
2009-02-12,0DB2,integrated,hose sampler,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2009-03-17,0DB2,integrated,hose sampler,0.0,0.0,0.0,15500.0,0.0,0.0,0.0,0.0,0.0,?
2009-03-17,24,integrated,hose sampler,30.0,20.0,0.0,6125.0,0.0,0.0,20.0,0.0,0.0,?
2009-03-17,35,integrated,hose sampler,270.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,?
2009-04-15,0DB2,integrated,hose sampler,225.0,0.0,30.0,42500.0,0.0,0.0,0.0,0.0,0.0,neg
2009-04-15,24,integrated,hose sampler,0.0,0.0,10.0,6250.0,0.0,0.0,0.0,0.0,0.0,neg
2009-04-15,35,integrated,hose sampler,0.0,0.0,10.0,625.0,0.0,0.0,0.0,0.0,0.0,neg
2009-05-13,35,integrated,hose sampler,125.0,190.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,neg
2009-05-13,24,integrated,hose sampler,500.0,70.0,50.0,625.0,0.0,0.0,0.0,60.0,0.0,neg
2009-05-13,0DB2,integrated,hose sampler,375.0,90.0,30.0,6500.0,0.0,0.0,10.0,80.0,0.0,poz
2009-05-29,24,integrated,hose sampler,0.0,150.0,50.0,375.0,0.0,0.0,0.0,120.0,0.0,poz
2009-05-29,35,integrated,hose sampler,270.0,50.0,50.0,750.0,0.0,0.0,0.0,40.0,0.0,poz
2009-06-03,0DB2,integrated,hose sampler,40.0,210.0,60.0,4250.0,20.0,0.0,30.0,150.0,0.0,neg
2009-06-09,35,integrated,hose sampler,280.0,150.0,160.0,0.0,70.0,0.0,0.0,80.0,0.0,poz
2009-06-09,24,integrated,hose sampler,465.0,240.0,60.0,0.0,0.0,0.0,0.0,230.0,0.0,poz
2009-06-09,0DB2,integrated,hose sampler,310.0,210.0,120.0,0.0,10.0,0.0,0.0,200.0,0.0,neg
2009-06-18,24,integrated,hose sampler,10.0,410.0,40.0,1500.0,10.0,0.0,50.0,350.0,0.0,poz
2009-06-18,0DB2,integrated,hose sampler,130.0,350.0,60.0,3250.0,70.0,0.0,20.0,260.0,0.0,neg
2009-06-18,35,integrated,hose sampler,10.0,530.0,1280.0,3000.0,50.0,0.0,0.0,480.0,0.0,poz
2009-07-01,24,integrated,hose sampler,0.0,30.0,10.0,7875.0,0.0,0.0,10.0,10.0,0.0,neg
2009-07-01,35,integrated,hose sampler,135.0,80.0,20.0,13000.0,0.0,0.0,40.0,20.0,0.0,poz
2009-07-01,0DB2,integrated,hose sampler,0.0,110.0,60.0,7000.0,110.0,0.0,0.0,0.0,0.0,neg
2009-07-15,24,integrated,hose sampler,0.0,170.0,60.0,3500.0,120.0,10.0,30.0,10.0,0.0,neg
2009-07-15,35,integrated,hose sampler,0.0,40.0,0.0,3500.0,0.0,0.0,0.0,40.0,0.0,neg
2009-07-15,0DB2,integrated,hose sampler,50.0,120.0,120.0,5625.0,90.0,0.0,30.0,0.0,0.0,neg
2009-07-29,24,integrated,hose sampler,10.0,270.0,20.0,875.0,90.0,10.0,50.0,120.0,0.0,poz
2009-07-29,35,integrated,hose sampler,0.0,160.0,40.0,1500.0,40.0,0.0,0.0,120.0,0.0,poz
2009-07-29,0DB2,integrated,hose sampler,20.0,190.0,670.0,1125.0,130.0,20.0,10.0,30.0,0.0,neg
2009-08-12,24,integrated,hose sampler,20.0,160.0,0.0,0.0,100.0,0.0,20.0,40.0,0.0,neg
2009-08-12,0DB2,integrated,hose sampler,20.0,200.0,380.0,125.0,110.0,10.0,40.0,30.0,0.0,neg
2009-08-12,35,integrated,hose sampler,10.0,210.0,0.0,2000.0,120.0,10.0,10.0,70.0,0.0,neg
2009-08-26,35,integrated,hose sampler,250.0,50.0,0.0,875.0,30.0,0.0,10.0,10.0,0.0,neg
2009-08-26,0DB2,integrated,hose sampler,0.0,180.0,30.0,2000.0,150.0,0.0,10.0,20.0,0.0,neg
2009-08-26,24,integrated,hose sampler,0.0,40.0,0.0,1500.0,40.0,0.0,0.0,0.0,0.0,neg
2009-09-02,35,integrated,hose sampler,20.0,130.0,0.0,1750.0,130.0,0.0,0.0,0.0,0.0,neg
2009-09-02,0DB2,integrated,hose sampler,135.0,40.0,0.0,1000.0,40.0,0.0,0.0,0.0,0.0,neg
2009-09-02,24,integrated,hose sampler,10.0,190.0,0.0,1375.0,190.0,0.0,0.0,0.0,0.0,neg
2009-09-09,24,integrated,hose sampler,250.0,60.0,0.0,750.0,40.0,0.0,20.0,0.0,0.0,neg
2009-09-09,35,integrated,hose sampler,375.0,140.0,0.0,250.0,120.0,0.0,0.0,20.0,0.0,neg
2009-09-09,0DB2,integrated,hose sampler,260.0,60.0,20.0,1000.0,40.0,10.0,10.0,0.0,0.0,neg
2009-09-16,35,integrated,hose sampler,135.0,10.0,0.0,625.0,0.0,0.0,10.0,0.0,0.0,neg
2009-09-16,24,integrated,hose sampler,0.0,40.0,0.0,500.0,10.0,10.0,10.0,0.0,0.0,neg
2009-09-16,0DB2,integrated,hose sampler,125.0,10.0,0.0,375.0,10.0,0.0,0.0,0.0,0.0,neg
2009-09-23,0DB2,integrated,hose sampler,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,neg
2009-09-23,35,integrated,hose sampler,0.0,40.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,neg
2009-09-23,24,integrated,hose sampler,125.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,neg
2009-09-30,0DB2,integrated,hose sampler,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,neg
2009-09-30,35,integrated,hose sampler,0.0,70.0,0.0,0.0,50.0,0.0,10.0,10.0,0.0,neg
2009-09-30,24,integrated,hose sampler,10.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,neg
2009-10-07,35,integrated,hose sampler,0.0,160.0,0.0,0.0,130.0,10.0,20.0,0.0,0.0,neg
2009-10-07,0DB2,integrated,hose sampler,125.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,neg
2009-10-07,24,integrated,hose sampler,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,neg
2009-10-13,35,integrated,hose sampler,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,neg
2009-10-13,0DB2,integrated,hose sampler,10.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,neg
2009-10-13,24,integrated,hose sampler,0.0,40.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,neg
2009-10-21,24,integrated,hose sampler,135.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,neg
2009-10-21,35,integrated,hose sampler,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2009-10-21,0DB2,integrated,hose sampler,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,neg
2009-10-27,24,integrated,hose sampler,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,neg
2009-10-27,35,integrated,hose sampler,0.0,30.0,0.0,375.0,30.0,0.0,0.0,0.0,0.0,neg
2009-10-27,0DB2,integrated,hose sampler,0.0,40.0,0.0,875.0,20.0,0.0,20.0,0.0,0.0,neg
2009-11-11,0DB2,integrated,hose sampler,0.0,10.0,0.0,8875.0,10.0,0.0,0.0,0.0,0.0,neg
2009-11-11,24,integrated,hose sampler,0.0,10.0,0.0,3625.0,10.0,0.0,0.0,0.0,0.0,neg
2009-11-11,35,integrated,hose sampler,0.0,10.0,0.0,6625.0,10.0,0.0,0.0,0.0,0.0,neg
2009-11-24,24,integrated,hose sampler,0.0,50.0,0.0,7375.0,30.0,0.0,10.0,0.0,0.0,neg
2009-11-24,35,integrated,hose sampler,0.0,20.0,0.0,10875.0,20.0,0.0,0.0,0.0,0.0,neg
2009-11-24,0DB2,integrated,hose sampler,0.0,30.0,0.0,19875.0,20.0,10.0,0.0,0.0,0.0,neg
2009-12-21,0DB2,integrated,hose sampler,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,0.0,0.0,?
2009-12-21,24,integrated,hose sampler,0.0,10.0,0.0,5500.0,10.0,0.0,0.0,0.0,0.0,?
2009-12-21,35,integrated,hose sampler,10.0,10.0,0.0,15125.0,10.0,0.0,0.0,0.0,0.0,?
2010-01-13,24,integrated,hose sampler,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,?
2010-01-13,35,integrated,hose sampler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2010-01-13,0DB2,integrated,hose sampler,10.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,?
2010-02-17,0DB2,integrated,hose sampler,10.0,10.0,0.0,250.0,10.0,0.0,0.0,0.0,0.0,?
2010-02-17,35,integrated,hose sampler,10.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,?
2010-02-17,24,integrated,hose sampler,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2010-03-17,35,integrated,hose sampler,50.0,0.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,neg
2010-03-17,24,integrated,hose sampler,145.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,neg
2010-03-17,0DB2,integrated,hose sampler,10.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,neg
2010-04-14,24,integrated,hose sampler,145.0,0.0,10.0,19750.0,0.0,0.0,0.0,0.0,0.0,neg
2010-04-14,35,integrated,hose sampler,250.0,10.0,0.0,8125.0,0.0,0.0,0.0,0.0,0.0,neg
2010-04-14,0DB2,integrated,hose sampler,985.0,0.0,20.0,67000.0,0.0,0.0,0.0,0.0,0.0,neg
2010-04-28,24,integrated,hose sampler,510.0,0.0,30.0,4000.0,0.0,0.0,0.0,0.0,0.0,neg
2010-04-28,35,integrated,hose sampler,510.0,0.0,20.0,625.0,0.0,0.0,0.0,0.0,0.0,neg
2010-04-28,0DB2,integrated,hose sampler,125.0,10.0,40.0,3875.0,0.0,0.0,10.0,0.0,0.0,neg
2010-05-13,24,integrated,hose sampler,165.0,80.0,580.0,1500.0,40.0,0.0,10.0,20.0,0.0,neg
2010-05-13,0DB2,integrated,hose sampler,125.0,60.0,130.0,375.0,10.0,0.0,50.0,0.0,0.0,poz
2010-05-13,35,integrated,hose sampler,425.0,10.0,40.0,875.0,10.0,0.0,0.0,0.0,0.0,poz
2010-05-26,24,integrated,hose sampler,810.0,80.0,520.0,500.0,60.0,0.0,10.0,10.0,0.0,poz
2010-05-26,35,integrated,hose sampler,405.0,100.0,1100.0,0.0,70.0,0.0,0.0,10.0,0.0,neg
2010-05-26,0DB2,integrated,hose sampler,1745.0,110.0,1790.0,2000.0,70.0,0.0,10.0,30.0,0.0,poz
2010-06-09,0DB2,integrated,hose sampler,460.0,140.0,160.0,875.0,110.0,0.0,20.0,0.0,0.0,neg
2010-06-09,35,integrated,hose sampler,200.0,150.0,140.0,375.0,40.0,0.0,20.0,80.0,0.0,poz
2010-06-09,24,integrated,hose sampler,280.0,270.0,60.0,375.0,160.0,0.0,40.0,70.0,0.0,poz
2010-06-15,35,integrated,hose sampler,130.0,260.0,160.0,750.0,90.0,0.0,0.0,170.0,0.0,neg
2010-06-15,24,integrated,hose sampler,150.0,230.0,90.0,875.0,110.0,0.0,10.0,100.0,0.0,poz
2010-06-15,0DB2,integrated,hose sampler,370.0,260.0,90.0,2000.0,130.0,0.0,90.0,40.0,0.0,neg
2010-06-23,24,integrated,hose sampler,80.0,630.0,30.0,4250.0,550.0,0.0,30.0,40.0,0.0,poz
2010-06-23,35,integrated,hose sampler,40.0,520.0,30.0,2750.0,470.0,0.0,10.0,40.0,0.0,neg
2010-06-23,0DB2,integrated,hose sampler,350.0,720.0,0.0,2500.0,630.0,0.0,40.0,50.0,0.0,neg
2010-07-07,24,integrated,hose sampler,20.0,460.0,10.0,673500.0,380.0,0.0,80.0,0.0,0.0,neg
2010-07-07,0DB2,integrated,hose sampler,185.0,590.0,20.0,514500.0,560.0,0.0,30.0,0.0,0.0,neg
2010-07-07,35,integrated,hose sampler,0.0,570.0,20.0,292000.0,430.0,0.0,110.0,10.0,0.0,neg
2010-07-14,24,integrated,hose sampler,145.0,530.0,10.0,32250.0,480.0,0.0,30.0,10.0,0.0,neg
2010-07-14,35,integrated,hose sampler,250.0,490.0,10.0,16500.0,440.0,0.0,0.0,50.0,0.0,poz
2010-07-14,0DB2,integrated,hose sampler,10.0,440.0,30.0,117000.0,410.0,0.0,10.0,20.0,0.0,neg
2010-07-20,35,integrated,hose sampler,760.0,360.0,0.0,28000.0,200.0,20.0,90.0,20.0,0.0,poz
2010-07-20,24,integrated,hose sampler,125.0,330.0,0.0,60500.0,220.0,0.0,30.0,20.0,0.0,neg
2010-07-20,0DB2,integrated,hose sampler,270.0,300.0,0.0,60000.0,270.0,0.0,20.0,0.0,0.0,neg
2010-08-05,0DB2,integrated,hose sampler,0.0,120.0,0.0,13750.0,20.0,10.0,80.0,10.0,0.0,poz
2010-08-05,35,integrated,hose sampler,20.0,80.0,20.0,15000.0,60.0,20.0,0.0,0.0,0.0,poz
2010-08-05,24,integrated,hose sampler,0.0,160.0,0.0,19625.0,50.0,10.0,50.0,10.0,0.0,neg
2010-08-18,0DB2,integrated,hose sampler,0.0,30.0,10.0,6000.0,10.0,0.0,10.0,0.0,0.0,poz
2010-08-18,35,integrated,hose sampler,0.0,70.0,0.0,125.0,50.0,0.0,0.0,10.0,0.0,poz
2010-08-18,24,integrated,hose sampler,135.0,190.0,10.0,0.0,160.0,20.0,0.0,0.0,0.0,poz
2010-08-25,0DB2,integrated,hose sampler,10.0,310.0,10.0,5375.0,90.0,170.0,20.0,0.0,0.0,poz
2010-08-25,35,integrated,hose sampler,10.0,110.0,0.0,0.0,90.0,10.0,10.0,0.0,0.0,poz
2010-08-25,24,integrated,hose sampler,155.0,380.0,0.0,875.0,320.0,50.0,10.0,0.0,0.0,poz
2010-09-07,35,integrated,hose sampler,20.0,530.0,0.0,44750.0,30.0,500.0,0.0,0.0,0.0,poz
2010-09-07,0DB2,integrated,hose sampler,175.0,590.0,0.0,34000.0,100.0,470.0,20.0,0.0,0.0,?
2010-09-07,24,integrated,hose sampler,10.0,270.0,0.0,113250.0,50.0,210.0,10.0,0.0,0.0,?
2010-09-15,24,integrated,hose sampler,0.0,1100.0,10.0,108750.0,330.0,720.0,0.0,10.0,20.0,poz
2010-09-15,0DB2,integrated,hose sampler,20.0,2100.0,0.0,44875.0,10.0,2000.0,0.0,0.0,60.0,poz
2010-09-15,35,integrated,hose sampler,10.0,220.0,0.0,71250.0,120.0,80.0,0.0,10.0,0.0,poz
2010-09-21,24,integrated,hose sampler,125.0,340.0,0.0,18000.0,20.0,310.0,0.0,0.0,0.0,poz
2010-09-21,0DB2,integrated,hose sampler,40.0,760.0,0.0,43750.0,70.0,640.0,10.0,10.0,0.0,poz
2010-09-21,35,integrated,hose sampler,0.0,190.0,0.0,12750.0,20.0,130.0,10.0,10.0,0.0,poz
2010-09-28,24,integrated,hose sampler,0.0,410.0,0.0,5500.0,20.0,380.0,10.0,0.0,0.0,poz
2010-09-28,0DB2,integrated,hose sampler,10.0,650.0,0.0,1250.0,30.0,480.0,10.0,10.0,80.0,poz
2010-09-28,35,integrated,hose sampler,10.0,110.0,20.0,5875.0,40.0,0.0,10.0,10.0,0.0,poz
2010-10-21,24,integrated,hose sampler,0.0,200.0,30.0,178000.0,0.0,160.0,0.0,0.0,30.0,poz
2010-10-21,0DB2,integrated,hose sampler,10.0,160.0,20.0,54875.0,0.0,120.0,10.0,0.0,20.0,poz
2010-10-21,35,integrated,hose sampler,0.0,100.0,10.0,188250.0,0.0,60.0,10.0,0.0,0.0,poz
2010-10-29,35,integrated,hose sampler,10.0,120.0,0.0,371000.0,0.0,100.0,0.0,0.0,20.0,poz
2010-10-29,24,integrated,hose sampler,20.0,140.0,30.0,622000.0,0.0,60.0,10.0,0.0,60.0,poz
2010-10-29,0DB2,integrated,hose sampler,0.0,90.0,10.0,201500.0,0.0,30.0,30.0,0.0,20.0,poz
2010-11-10,24,integrated,hose sampler,0.0,100.0,10.0,2896000.0,0.0,30.0,20.0,0.0,50.0,poz
2010-11-10,35,integrated,hose sampler,10.0,80.0,10.0,5088000.0,0.0,40.0,10.0,0.0,10.0,poz
2010-11-10,0DB2,integrated,hose sampler,100.0,160.0,10.0,4002000.0,0.0,70.0,0.0,0.0,50.0,poz
2010-11-17,35,integrated,hose sampler,90.0,120.0,0.0,6308000.0,0.0,50.0,40.0,0.0,30.0,poz
2010-11-17,0DB2,integrated,hose sampler,20.0,80.0,0.0,1603000.0,10.0,40.0,10.0,0.0,20.0,poz
2010-11-17,24,integrated,hose sampler,40.0,200.0,0.0,3752000.0,0.0,70.0,30.0,0.0,40.0,poz
2010-12-10,35,integrated,hose sampler,10.0,0.0,0.0,1212500.0,0.0,0.0,0.0,0.0,0.0,poz
2010-12-10,24,integrated,hose sampler,20.0,50.0,0.0,890500.0,0.0,10.0,10.0,0.0,30.0,poz
2010-12-10,0DB2,integrated,hose sampler,10.0,10.0,10.0,743500.0,0.0,0.0,0.0,0.0,0.0,poz
2011-01-19,24,integrated,hose sampler,0.0,10.0,0.0,1750.0,0.0,0.0,10.0,0.0,0.0,poz
2011-01-19,0DB2,integrated,hose sampler,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,poz
2011-01-19,35,integrated,hose sampler,0.0,10.0,0.0,3375.0,0.0,0.0,0.0,0.0,0.0,poz
2011-02-16,35,integrated,hose sampler,70.0,30.0,20.0,750.0,0.0,0.0,30.0,0.0,0.0,poz
2011-02-16,24,integrated,hose sampler,60.0,10.0,0.0,2375.0,10.0,0.0,0.0,0.0,0.0,poz
2011-02-16,0DB2,integrated,hose sampler,160.0,0.0,10.0,5250.0,0.0,0.0,0.0,0.0,0.0,poz
2011-03-15,35,integrated,hose sampler,30.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,poz
2011-03-15,24,integrated,hose sampler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2011-03-15,0DB2,integrated,hose sampler,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poz
2011-04-01,35,integrated,hose sampler,60.0,0.0,10.0,400.0,0.0,0.0,0.0,0.0,0.0,?
2011-04-01,24,integrated,hose sampler,100.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,?
2011-04-01,0DB2,integrated,hose sampler,30.0,0.0,0.0,65900.0,0.0,0.0,0.0,0.0,0.0,neg
2011-04-14,35,integrated,hose sampler,400.0,0.0,0.0,25600.0,0.0,0.0,0.0,0.0,0.0,?
2011-04-14,0DB2,integrated,hose sampler,220.0,0.0,0.0,87800.0,0.0,0.0,0.0,0.0,0.0,?
2011-04-14,24,integrated,hose sampler,380.0,0.0,0.0,29400.0,0.0,0.0,0.0,0.0,0.0,?
2011-05-03,24,integrated,hose sampler,280.0,10.0,10.0,70600.0,0.0,0.0,0.0,0.0,0.0,neg
2011-05-03,0DB2,integrated,hose sampler,130.0,0.0,20.0,128200.0,0.0,0.0,0.0,0.0,0.0,?
2011-05-03,35,integrated,hose sampler,140.0,0.0,20.0,57400.0,0.0,0.0,0.0,0.0,0.0,neg
2011-05-12,24,integrated,hose sampler,170.0,20.0,30.0,32600.0,0.0,0.0,20.0,0.0,0.0,neg
2011-05-12,35,integrated,hose sampler,140.0,10.0,70.0,31800.0,0.0,0.0,10.0,0.0,0.0,neg
2011-05-12,0DB2,integrated,hose sampler,60.0,0.0,0.0,52800.0,0.0,0.0,0.0,0.0,0.0,neg
2011-05-31,35,integrated,hose sampler,100.0,20.0,10.0,1600.0,0.0,0.0,0.0,20.0,0.0,neg
2011-05-31,0DB2,integrated,hose sampler,60.0,10.0,20.0,800.0,0.0,0.0,10.0,0.0,0.0,neg
2011-05-31,24,integrated,hose sampler,20.0,0.0,30.0,1600.0,0.0,0.0,0.0,0.0,0.0,neg
2011-06-15,24,integrated,hose sampler,20.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,neg
2011-06-15,0DB2,integrated,hose sampler,80.0,40.0,10.0,400.0,0.0,0.0,10.0,30.0,0.0,neg
2011-06-15,35,integrated,hose sampler,130.0,30.0,40.0,1200.0,0.0,0.0,10.0,10.0,0.0,neg
2011-06-29,35,integrated,hose sampler,20.0,280.0,10.0,3733.0,0.0,0.0,20.0,260.0,0.0,neg
2011-06-29,0DB2,integrated,hose sampler,40.0,350.0,30.0,0.0,0.0,0.0,10.0,340.0,0.0,neg
2011-06-29,24,integrated,hose sampler,60.0,540.0,20.0,1733.0,0.0,0.0,20.0,520.0,0.0,neg
2011-07-06,24,integrated,hose sampler,10.0,40.0,20.0,12933.0,0.0,0.0,10.0,30.0,0.0,neg
2011-07-06,35,integrated,hose sampler,40.0,160.0,0.0,19067.0,0.0,0.0,0.0,160.0,0.0,neg
2011-07-06,0DB2,integrated,hose sampler,70.0,150.0,20.0,1733.0,0.0,0.0,10.0,140.0,0.0,neg
2011-07-13,0DB2,integrated,hose sampler,500.0,170.0,40.0,250000.0,0.0,0.0,30.0,130.0,0.0,neg
2011-07-13,35,integrated,hose sampler,60.0,150.0,30.0,43600.0,0.0,0.0,0.0,150.0,0.0,neg
2011-07-13,24,integrated,hose sampler,30.0,220.0,10.0,21867.0,10.0,0.0,20.0,180.0,0.0,neg
2011-07-27,35,integrated,hose sampler,10.0,20.0,0.0,1808000.0,20.0,0.0,0.0,0.0,0.0,neg
2011-07-27,24,integrated,hose sampler,30.0,70.0,10.0,378000.0,10.0,0.0,0.0,60.0,0.0,neg
2011-07-27,0DB2,integrated,hose sampler,231.0,100.0,0.0,444000.0,60.0,0.0,10.0,10.0,0.0,neg
2011-08-03,35,integrated,hose sampler,0.0,10.0,0.0,151200.0,0.0,0.0,0.0,10.0,0.0,neg
