station id, station name, valid,povp. dnevna T [°C],povp. veter [m/s],povp. rel. vla. [%],povp. tlak [hPa],količina padavin [mm],trajanje sonca [h]
_1896,PORTOROŽ - LETALIŠČE,2005-04-19,12.6,4.5,75,1004,0,3.7
_1896,PORTOROŽ - LETALIŠČE,2005-04-20,12.2,3.2,77,1004,11.5,5.9
_1896,PORTOROŽ - LETALIŠČE,2005-04-21,11.9,3.5,47,1010,0.7,6.4
_1896,PORTOROŽ - LETALIŠČE,2005-04-22,6.9,3.3,65,1017,0,13.1
_1896,PORTOROŽ - LETALIŠČE,2005-04-23,11.3,2.6,59,1018,0,9.1
_1896,PORTOROŽ - LETALIŠČE,2005-04-24,13,1.9,77,1018,0,0.2
_1896,PORTOROŽ - LETALIŠČE,2005-04-25,14.5,4.8,85,1010,7.6,3.1
_1896,PORTOROŽ - LETALIŠČE,2005-04-26,13.3,2.4,87,1015,2.2,8.5
_1896,PORTOROŽ - LETALIŠČE,2005-04-27,13.9,2.2,77,1018,0,12
_1896,PORTOROŽ - LETALIŠČE,2005-04-28,14.9,2.9,66,1019,0,4.9
_1896,PORTOROŽ - LETALIŠČE,2005-04-29,14.9,2.4,69,1020,0,2.5
_1896,PORTOROŽ - LETALIŠČE,2005-04-30,15.6,2.8,64,1018,0,12.3
_1896,PORTOROŽ - LETALIŠČE,2005-05-01,16,2.4,65,1018,0,12.8
_1896,PORTOROŽ - LETALIŠČE,2005-05-02,16.8,2.5,70,1019,0,13.1
_1896,PORTOROŽ - LETALIŠČE,2005-05-03,18.4,2.6,68,1016,0,8
_1896,PORTOROŽ - LETALIŠČE,2005-05-04,17.7,2.6,74,1010,0,11.6
_1896,PORTOROŽ - LETALIŠČE,2005-05-05,13.7,1.4,76,1008,4.5,0
_1896,PORTOROŽ - LETALIŠČE,2005-05-06,14,3.2,80,1009,25.9,10.6
_1896,PORTOROŽ - LETALIŠČE,2005-05-07,14,2.5,72,1008,3,11.7
_1896,PORTOROŽ - LETALIŠČE,2005-05-08,14.2,2.7,56,1006,0,10.2
_1896,PORTOROŽ - LETALIŠČE,2005-05-09,9.3,2.2,82,1011,0,2.8
_1896,PORTOROŽ - LETALIŠČE,2005-05-10,12,1.9,91,1013,4.3,1
_1896,PORTOROŽ - LETALIŠČE,2005-05-11,12.6,2.4,78,1017,10.9,8.8
_1896,PORTOROŽ - LETALIŠČE,2005-05-12,13.2,2.6,68,1018,0.1,14
_1896,PORTOROŽ - LETALIŠČE,2005-05-13,13.8,3.1,61,1018,0,10.7
_1896,PORTOROŽ - LETALIŠČE,2005-05-14,15.5,2.9,72,1015,0,3.4
_1896,PORTOROŽ - LETALIŠČE,2005-05-15,15.6,1.5,88,1015,6.6,6.1
_1896,PORTOROŽ - LETALIŠČE,2005-05-16,17.2,2.5,76,1013,0,8.7
_1896,PORTOROŽ - LETALIŠČE,2005-05-17,18.7,2.9,74,1011,0.3,2.5
_1896,PORTOROŽ - LETALIŠČE,2005-05-18,15.7,3.9,81,1008,2.4,5
_1896,PORTOROŽ - LETALIŠČE,2005-05-19,15.1,3.1,65,1019,4.8,7.3
_1896,PORTOROŽ - LETALIŠČE,2005-05-20,14.4,3.2,70,1021,0,13.5
_1896,PORTOROŽ - LETALIŠČE,2005-05-21,16.5,2.6,74,1017,0,12.8
_1896,PORTOROŽ - LETALIŠČE,2005-05-22,17.6,2.2,67,1015,0,11.5
_1896,PORTOROŽ - LETALIŠČE,2005-05-23,18.8,1,67,1015,0,4.4
_1896,PORTOROŽ - LETALIŠČE,2005-05-24,20.1,1.9,61,1020,0,13
_1896,PORTOROŽ - LETALIŠČE,2005-05-25,19.3,3.4,66,1023,0,14.4
_1896,PORTOROŽ - LETALIŠČE,2005-05-26,20,3.5,67,1021,0,14.3
_1896,PORTOROŽ - LETALIŠČE,2005-05-27,21.3,1.8,67,1018,0,14.5
_1896,PORTOROŽ - LETALIŠČE,2005-05-28,22.9,2.2,67,1017,0,13.6
_1896,PORTOROŽ - LETALIŠČE,2005-05-29,23.6,2.4,63,1016,0,13.6
_1896,PORTOROŽ - LETALIŠČE,2005-05-30,23.1,2.2,62,1014,0,13.7
_1896,PORTOROŽ - LETALIŠČE,2005-05-31,22.7,2.9,54,1015,0,3.2
_1896,PORTOROŽ - LETALIŠČE,2005-06-01,19.7,1.9,56,1018,1.9,13
_1896,PORTOROŽ - LETALIŠČE,2005-06-02,18.5,2.3,55,1017,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2005-06-03,19.3,3.2,60,1017,0,13.8
_1896,PORTOROŽ - LETALIŠČE,2005-06-04,21.4,1.4,60,1014,0,10.1
_1896,PORTOROŽ - LETALIŠČE,2005-06-05,17.1,1.7,80,1014,15.8,0
_1896,PORTOROŽ - LETALIŠČE,2005-06-06,18.2,1.6,63,1015,0.7,6.7
_1896,PORTOROŽ - LETALIŠČE,2005-06-07,18.1,2.9,53,1018,0,8.4
_1896,PORTOROŽ - LETALIŠČE,2005-06-08,16.5,3.4,38,1024,0.4,12.1
_1896,PORTOROŽ - LETALIŠČE,2005-06-09,16.3,2.9,40,1020,0,9
_1896,PORTOROŽ - LETALIŠČE,2005-06-10,15.6,2.7,60,1016,0,13.5
_1896,PORTOROŽ - LETALIŠČE,2005-06-11,18.6,4.8,57,1013,0,7.4
_1896,PORTOROŽ - LETALIŠČE,2005-06-12,19.4,3.3,56,1013,0,7.2
_1896,PORTOROŽ - LETALIŠČE,2005-06-13,19.7,3.5,72,1014,0.1,11.5
_1896,PORTOROŽ - LETALIŠČE,2005-06-14,18.5,1,83,1015,0,3.3
_1896,PORTOROŽ - LETALIŠČE,2005-06-15,20.6,2.5,76,1016,1.7,12.4
_1896,PORTOROŽ - LETALIŠČE,2005-06-16,20.8,2,75,1019,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2005-06-17,22.9,2.8,65,1022,20,13.5
_1896,PORTOROŽ - LETALIŠČE,2005-06-18,23.8,2.5,66,1018,0,6.5
_1896,PORTOROŽ - LETALIŠČE,2005-06-19,22.1,2.7,65,1016,0,13.7
_1896,PORTOROŽ - LETALIŠČE,2005-06-20,21.3,3.4,65,1016,0,14.1
_1896,PORTOROŽ - LETALIŠČE,2005-06-21,21.9,3,59,1017,0,13.8
_1896,PORTOROŽ - LETALIŠČE,2005-06-22,23.1,2.7,62,1018,0,10.5
_1896,PORTOROŽ - LETALIŠČE,2005-06-23,24.7,2.1,65,1018,0,13.9
_1896,PORTOROŽ - LETALIŠČE,2005-06-24,25.2,2.6,66,1017,0,12.2
_1896,PORTOROŽ - LETALIŠČE,2005-06-25,25.6,1.9,62,1016,0,12.3
_1896,PORTOROŽ - LETALIŠČE,2005-06-26,24.6,2.1,71,1018,0.2,13.4
_1896,PORTOROŽ - LETALIŠČE,2005-06-27,26,2.2,61,1017,0,12.7
_1896,PORTOROŽ - LETALIŠČE,2005-06-28,26.4,2.3,58,1013,0,12.3
_1896,PORTOROŽ - LETALIŠČE,2005-06-29,26.2,2.9,62,1008,0,8.8
_1896,PORTOROŽ - LETALIŠČE,2005-06-30,23.3,2.7,76,1007,16,13.3
_1896,PORTOROŽ - LETALIŠČE,2005-07-01,21.1,1.8,74,1008,0.7,3.3
_1896,PORTOROŽ - LETALIŠČE,2005-07-02,21.8,2.8,64,1015,9.2,14
_1896,PORTOROŽ - LETALIŠČE,2005-07-03,23.3,3.3,50,1016,0,14.4
_1896,PORTOROŽ - LETALIŠČE,2005-07-04,21.7,2.7,59,1012,0,11.6
_1896,PORTOROŽ - LETALIŠČE,2005-07-05,18.7,3.7,84,1008,0.5,2.7
_1896,PORTOROŽ - LETALIŠČE,2005-07-06,19,3.5,50,1011,33.6,14.7
_1896,PORTOROŽ - LETALIŠČE,2005-07-07,20.3,2.4,63,1010,0,3.8
_1896,PORTOROŽ - LETALIŠČE,2005-07-08,20.3,1.8,76,1011,10.8,9.6
_1896,PORTOROŽ - LETALIŠČE,2005-07-09,19,1.6,81,1014,2.8,6.8
_1896,PORTOROŽ - LETALIŠČE,2005-07-10,19.8,2,77,1015,0.1,9.7
_1896,PORTOROŽ - LETALIŠČE,2005-07-11,20.7,2.4,71,1015,0,6.6
_1896,PORTOROŽ - LETALIŠČE,2005-07-12,21.3,1.9,69,1017,0,0.2
_1896,PORTOROŽ - LETALIŠČE,2005-07-13,22,3.6,65,1018,0,11.9
_1896,PORTOROŽ - LETALIŠČE,2005-07-14,22,3.1,65,1018,1.6,12.9
_1896,PORTOROŽ - LETALIŠČE,2005-07-15,23.4,2.6,59,1018,0,12.9
_1896,PORTOROŽ - LETALIŠČE,2005-07-16,25.3,1.6,59,1015,0,11.2
_1896,PORTOROŽ - LETALIŠČE,2005-07-17,23.9,2.8,73,1014,0,12.1
_1896,PORTOROŽ - LETALIŠČE,2005-07-18,27,3.7,55,1012,0,11.5
_1896,PORTOROŽ - LETALIŠČE,2005-07-19,22.5,2.7,73,1014,3.2,10.7
_1896,PORTOROŽ - LETALIŠČE,2005-07-20,22.7,2.7,66,1017,0,11.1
_1896,PORTOROŽ - LETALIŠČE,2005-07-21,24.3,3.3,57,1011,0,10.2
_1896,PORTOROŽ - LETALIŠČE,2005-07-22,22.5,2.4,62,1008,0,12
_1896,PORTOROŽ - LETALIŠČE,2005-07-23,22,2,68,1009,0.1,10.1
_1896,PORTOROŽ - LETALIŠČE,2005-07-24,21.9,3,73,1011,0,12.7
_1896,PORTOROŽ - LETALIŠČE,2005-07-25,23.7,2.7,77,1012,0,12.9
_1896,PORTOROŽ - LETALIŠČE,2005-07-26,24.6,2.6,71,1012,0,11.4
_1896,PORTOROŽ - LETALIŠČE,2005-07-27,24.5,3.1,65,1014,0,13.5
_1896,PORTOROŽ - LETALIŠČE,2005-07-28,25.9,2.7,66,1015,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2005-07-29,26.8,3.3,65,1013,0,12
_1896,PORTOROŽ - LETALIŠČE,2005-07-30,26.8,2.6,63,1009,0,12.5
_1896,PORTOROŽ - LETALIŠČE,2005-07-31,26.2,3.1,55,1009,0,13.5
_1896,PORTOROŽ - LETALIŠČE,2005-08-01,24.4,3,59,1012,0,13.7
_1896,PORTOROŽ - LETALIŠČE,2005-08-02,23.5,1.8,71,1012,0,7.9
_1896,PORTOROŽ - LETALIŠČE,2005-08-03,21.2,1.9,89,1011,2.2,0.8
_1896,PORTOROŽ - LETALIŠČE,2005-08-04,19.4,3,75,1016,11.2,4.9
_1896,PORTOROŽ - LETALIŠČE,2005-08-05,18.9,3.7,61,1017,9.6,13.5
_1896,PORTOROŽ - LETALIŠČE,2005-08-06,20.6,2.1,69,1012,0,9.1
_1896,PORTOROŽ - LETALIŠČE,2005-08-07,17.4,2.8,66,1008,0,1.3
_1896,PORTOROŽ - LETALIŠČE,2005-08-08,15.8,3.1,64,1014,17.5,13.7
_1896,PORTOROŽ - LETALIŠČE,2005-08-09,17.5,3.1,62,1015,0,12.7
_1896,PORTOROŽ - LETALIŠČE,2005-08-10,21.4,2.7,63,1013,0,6.1
_1896,PORTOROŽ - LETALIŠČE,2005-08-11,22.9,2.4,73,1012,0,3.5
_1896,PORTOROŽ - LETALIŠČE,2005-08-12,19.7,2.2,86,1012,7,5.4
_1896,PORTOROŽ - LETALIŠČE,2005-08-13,21.3,2.1,76,1014,1,12.3
_1896,PORTOROŽ - LETALIŠČE,2005-08-14,21.7,1.9,70,1013,0.7,9
_1896,PORTOROŽ - LETALIŠČE,2005-08-15,16.5,3,71,1011,18.3,0.3
_1896,PORTOROŽ - LETALIŠČE,2005-08-16,17.7,2.2,79,1013,3.8,6.2
_1896,PORTOROŽ - LETALIŠČE,2005-08-17,20.1,2.5,75,1015,0,8.8
_1896,PORTOROŽ - LETALIŠČE,2005-08-18,20.4,2.8,75,1016,0,11.3
_1896,PORTOROŽ - LETALIŠČE,2005-08-19,20.9,2.5,81,1015,0,12.7
_1896,PORTOROŽ - LETALIŠČE,2005-08-20,21.2,1.7,81,1013,0,6.2
_1896,PORTOROŽ - LETALIŠČE,2005-08-21,17.4,2.4,93,1010,8.3,0.6
_1896,PORTOROŽ - LETALIŠČE,2005-08-22,17.4,2,89,1008,37.9,0.7
_1896,PORTOROŽ - LETALIŠČE,2005-08-23,18.3,2.7,86,1010,1.9,8.2
_1896,PORTOROŽ - LETALIŠČE,2005-08-24,19.1,2.4,83,1013,0,10.7
_1896,PORTOROŽ - LETALIŠČE,2005-08-25,21.1,2.1,78,1013,0,10.3
_1896,PORTOROŽ - LETALIŠČE,2005-08-26,21.6,2.8,81,1016,0,7.7
_1896,PORTOROŽ - LETALIŠČE,2005-08-27,21.4,2.1,78,1016,0,3.7
_1896,PORTOROŽ - LETALIŠČE,2005-08-28,20,1.4,85,1017,18.7,1.5
_1896,PORTOROŽ - LETALIŠČE,2005-08-29,21.7,2.2,74,1022,14,12.3
_1896,PORTOROŽ - LETALIŠČE,2005-08-30,21.8,2.6,73,1021,0,12.4
_1896,PORTOROŽ - LETALIŠČE,2005-08-31,22.7,1.5,72,1017,0,10.8
_1896,PORTOROŽ - LETALIŠČE,2005-09-01,21.9,3.1,76,1016,0,11.2
_1896,PORTOROŽ - LETALIŠČE,2005-09-02,22.9,2.5,76,1019,0,9.9
_1896,PORTOROŽ - LETALIŠČE,2005-09-03,20.9,2.7,79,1023,0,3.8
_1896,PORTOROŽ - LETALIŠČE,2005-09-04,18.4,2.7,69,1022,0,9.1
_1896,PORTOROŽ - LETALIŠČE,2005-09-05,19.4,1.7,64,1019,0,11.3
_1896,PORTOROŽ - LETALIŠČE,2005-09-06,18.5,3.1,78,1017,0,11.5
_1896,PORTOROŽ - LETALIŠČE,2005-09-07,19.3,1.9,81,1019,0,5.8
_1896,PORTOROŽ - LETALIŠČE,2005-09-08,20.3,1.5,85,1020,0,7.1
_1896,PORTOROŽ - LETALIŠČE,2005-09-09,20.7,2.1,87,1014,0,1.3
_1896,PORTOROŽ - LETALIŠČE,2005-09-10,19.1,2.7,87,1011,14.6,9.5
_1896,PORTOROŽ - LETALIŠČE,2005-09-11,21.8,4.1,75,1010,0.2,9.4
_1896,PORTOROŽ - LETALIŠČE,2005-09-12,19.4,2.7,76,1015,1.2,11.3
_1896,PORTOROŽ - LETALIŠČE,2005-09-13,18.6,3,80,1020,0,10.9
_1896,PORTOROŽ - LETALIŠČE,2005-09-14,19.3,3,75,1020,0,11.3
_1896,PORTOROŽ - LETALIŠČE,2005-09-15,19.1,2.8,77,1017,0,10.9
_1896,PORTOROŽ - LETALIŠČE,2005-09-16,19.7,2.5,77,1007,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2005-09-17,20.3,3.8,68,1006,0,5.9
_1896,PORTOROŽ - LETALIŠČE,2005-09-18,13.5,3.2,75,1014,20.7,0
_1896,PORTOROŽ - LETALIŠČE,2005-09-19,16.2,2.9,61,1017,4.6,8.6
_1896,PORTOROŽ - LETALIŠČE,2005-09-20,16,3.2,67,1016,0,0.1
_1896,PORTOROŽ - LETALIŠČE,2005-09-21,16.2,2.4,60,1018,0,11
_1896,PORTOROŽ - LETALIŠČE,2005-09-22,17.6,1.6,67,1018,0,4.2
_1896,PORTOROŽ - LETALIŠČE,2005-09-23,15.8,1.8,73,1018,0,9.5
_1896,PORTOROŽ - LETALIŠČE,2005-09-24,15.6,3,78,1017,0,10.7
_1896,PORTOROŽ - LETALIŠČE,2005-09-25,16.3,2.7,80,1016,0,10.3
_1896,PORTOROŽ - LETALIŠČE,2005-09-26,16.1,3.1,84,1020,0,8.6
_1896,PORTOROŽ - LETALIŠČE,2005-09-27,17.8,1.9,83,1021,0,5.9
_1896,PORTOROŽ - LETALIŠČE,2005-09-28,17.1,2.2,88,1021,2.1,2.4
_1896,PORTOROŽ - LETALIŠČE,2005-09-29,17.1,3.2,87,1015,0.2,0.4
_1896,PORTOROŽ - LETALIŠČE,2005-09-30,16.7,2.3,49,1019,27.6,10.4
_1896,PORTOROŽ - LETALIŠČE,2005-10-01,12.3,3.2,69,1018,0,10.6
_1896,PORTOROŽ - LETALIŠČE,2005-10-02,14.6,1.1,78,1014,0,0.6
_1896,PORTOROŽ - LETALIŠČE,2005-10-03,15.3,1.2,88,1017,4.5,0
_1896,PORTOROŽ - LETALIŠČE,2005-10-04,14.6,1.1,95,1020,17.9,0
_1896,PORTOROŽ - LETALIŠČE,2005-10-05,15.6,1,92,1020,26,0
_1896,PORTOROŽ - LETALIŠČE,2005-10-06,15.3,1.5,88,1021,15.8,0
_1896,PORTOROŽ - LETALIŠČE,2005-10-07,14.8,1.4,89,1021,7.3,1.8
_1896,PORTOROŽ - LETALIŠČE,2005-10-08,15.6,3.3,65,1019,2,0
_1896,PORTOROŽ - LETALIŠČE,2005-10-09,13.5,2.4,73,1023,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2005-10-10,12.7,2,77,1025,0,8.8
_1896,PORTOROŽ - LETALIŠČE,2005-10-11,11.5,2,72,1023,0,9.9
_1896,PORTOROŽ - LETALIŠČE,2005-10-12,12.3,2.6,68,1022,0,9.6
_1896,PORTOROŽ - LETALIŠČE,2005-10-13,11,2.6,77,1021,0,8.5
_1896,PORTOROŽ - LETALIŠČE,2005-10-14,11.6,2.9,83,1026,0,8.4
_1896,PORTOROŽ - LETALIŠČE,2005-10-15,12.1,2.3,85,1027,0,8.9
_1896,PORTOROŽ - LETALIŠČE,2005-10-16,11.9,2.4,84,1021,0,9.3
_1896,PORTOROŽ - LETALIŠČE,2005-10-17,11.7,1.6,60,1022,0,9
_1896,PORTOROŽ - LETALIŠČE,2005-10-18,7.9,2.7,71,1024,0,10
_1896,PORTOROŽ - LETALIŠČE,2005-10-19,10.4,2.1,80,1024,0,4.3
_1896,PORTOROŽ - LETALIŠČE,2005-10-20,12.9,1.7,92,1019,2.8,0
_1896,PORTOROŽ - LETALIŠČE,2005-10-21,14.5,1.9,92,1016,3.5,0.1
_1896,PORTOROŽ - LETALIŠČE,2005-10-22,15.2,0.9,93,1016,5,0
_1896,PORTOROŽ - LETALIŠČE,2005-10-23,15.8,1.6,92,1018,0.4,0.2
_1896,PORTOROŽ - LETALIŠČE,2005-10-24,15.5,1.9,95,1023,0,0.6
_1896,PORTOROŽ - LETALIŠČE,2005-10-25,15.3,1.6,92,1023,0,0.1
_1896,PORTOROŽ - LETALIŠČE,2005-10-26,15.3,1.8,93,1025,2.1,1.1
_1896,PORTOROŽ - LETALIŠČE,2005-10-27,14.2,1.8,92,1026,0.6,2.4
_1896,PORTOROŽ - LETALIŠČE,2005-10-28,12.3,1.7,89,1024,0,1.6
_1896,PORTOROŽ - LETALIŠČE,2005-10-29,13.3,1.3,93,1023,0,0
_1896,PORTOROŽ - LETALIŠČE,2005-10-30,13.8,1.4,89,1023,0,0.1
_1896,PORTOROŽ - LETALIŠČE,2005-10-31,13.7,0.8,90,1022,0,0.4
_1896,PORTOROŽ - LETALIŠČE,2005-11-01,13.8,1.1,94,1021,0,0
_1896,PORTOROŽ - LETALIŠČE,2005-11-02,13.1,1.8,94,1022,0.4,2.2
_1896,PORTOROŽ - LETALIŠČE,2005-11-03,13.5,1.5,94,1022,0,0.2
_1896,PORTOROŽ - LETALIŠČE,2005-11-04,13.3,1.1,92,1022,0,0.7
_1896,PORTOROŽ - LETALIŠČE,2005-11-05,14.4,1.4,92,1022,0,1.4
_1896,PORTOROŽ - LETALIŠČE,2005-11-06,12.4,1.8,88,1025,1.9,0
_1896,PORTOROŽ - LETALIŠČE,2005-11-07,13.1,0.8,98,1024,24.9,0
_1896,PORTOROŽ - LETALIŠČE,2005-11-08,12.1,1.4,82,1026,5.7,8.4
_1896,PORTOROŽ - LETALIŠČE,2005-11-09,11.9,2.1,91,1025,0,6.6
_1896,PORTOROŽ - LETALIŠČE,2005-11-10,11.2,1.9,90,1030,0,6.5
_1896,PORTOROŽ - LETALIŠČE,2005-11-11,10,2,93,1029,0,7.2
_1896,PORTOROŽ - LETALIŠČE,2005-11-12,11.8,1.1,88,1023,0,2.6
_1896,PORTOROŽ - LETALIŠČE,2005-11-13,11.1,1.3,86,1022,0,0.2
_1896,PORTOROŽ - LETALIŠČE,2005-11-14,9.7,2.2,87,1024,0,5.8
_1896,PORTOROŽ - LETALIŠČE,2005-11-15,12.3,1.1,90,1015,0,0
_1896,PORTOROŽ - LETALIŠČE,2005-11-16,11,0.5,94,1001,0.3,0
_1896,PORTOROŽ - LETALIŠČE,2005-11-17,6.9,2.6,67,1006,1,4.2
_1896,PORTOROŽ - LETALIŠČE,2005-11-18,3.7,2,68,1015,0,8.4
_1896,PORTOROŽ - LETALIŠČE,2005-11-19,2.3,2.2,63,1023,0,8.4
_1896,PORTOROŽ - LETALIŠČE,2005-11-20,2,2.3,74,1028,0,5
_1896,PORTOROŽ - LETALIŠČE,2005-11-21,5.9,1.7,72,1021,0,6.3
_1896,PORTOROŽ - LETALIŠČE,2005-11-22,4.7,2.4,50,1025,0,6
_1896,PORTOROŽ - LETALIŠČE,2005-11-23,2.9,6.3,53,1020,0,4.6
_1896,PORTOROŽ - LETALIŠČE,2005-11-24,1.8,3.2,60,1011,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2005-11-25,5.8,3.8,80,999,0,0.3
_1896,PORTOROŽ - LETALIŠČE,2005-11-26,8.3,1.9,95,997,38.1,0
_1896,PORTOROŽ - LETALIŠČE,2005-11-27,6.7,3,91,996,38.3,0
_1896,PORTOROŽ - LETALIŠČE,2005-11-28,3.9,2.8,91,1006,19.9,1.5
_1896,PORTOROŽ - LETALIŠČE,2005-11-29,8.2,2.9,87,1008,0.2,0.1
_1896,PORTOROŽ - LETALIŠČE,2005-11-30,6.1,1.6,94,1009,22.2,0.4
_1896,PORTOROŽ - LETALIŠČE,2005-12-01,4,1,65,1012,0,0
_1896,PORTOROŽ - LETALIŠČE,2005-12-02,4.4,1.5,86,1013,0.1,0.3
_1896,PORTOROŽ - LETALIŠČE,2005-12-03,11.2,6.1,86,1005,1.8,0.3
_1896,PORTOROŽ - LETALIŠČE,2005-12-04,9.3,2.3,87,1011,4.2,0.5
_1896,PORTOROŽ - LETALIŠČE,2005-12-05,10.6,2.3,89,1003,9.8,0.4
_1896,PORTOROŽ - LETALIŠČE,2005-12-06,7.9,0.9,88,1001,12.8,0.1
_1896,PORTOROŽ - LETALIŠČE,2005-12-07,5.5,2,71,1013,3.7,0.3
_1896,PORTOROŽ - LETALIŠČE,2005-12-08,4.5,2.7,78,1019,0,6.9
_1896,PORTOROŽ - LETALIŠČE,2005-12-09,7.5,3.1,61,1025,0,5
_1896,PORTOROŽ - LETALIŠČE,2005-12-10,4.8,5.1,51,1033,0,8
_1896,PORTOROŽ - LETALIŠČE,2005-12-11,4.7,4.9,51,1031,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2005-12-12,6,2.2,71,1023,0,0
_1896,PORTOROŽ - LETALIŠČE,2005-12-13,7.6,2.6,70,1022,8.4,5.6
_1896,PORTOROŽ - LETALIŠČE,2005-12-14,6.7,4.2,56,1015,0,0.6
_1896,PORTOROŽ - LETALIŠČE,2005-12-15,4.2,3.5,61,1014,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2005-12-16,5,2.2,82,1002,0,0
_1896,PORTOROŽ - LETALIŠČE,2005-12-17,4,0.9,69,1000,0,0.7
_1896,PORTOROŽ - LETALIŠČE,2005-12-18,0.2,2.6,56,1016,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2005-12-19,1.7,2.7,68,1024,0,5.2
_1896,PORTOROŽ - LETALIŠČE,2005-12-20,2.9,2.3,72,1027,0,6.3
_1896,PORTOROŽ - LETALIŠČE,2005-12-21,1.5,2.9,80,1028,0,7.4
_1896,PORTOROŽ - LETALIŠČE,2005-12-22,1.5,1.3,91,1027,0,0
_1896,PORTOROŽ - LETALIŠČE,2005-12-23,2.9,2.1,88,1025,0,3.7
_1896,PORTOROŽ - LETALIŠČE,2005-12-24,3.1,1.7,87,1024,0,2.8
_1896,PORTOROŽ - LETALIŠČE,2005-12-25,5.7,1,89,1016,0,0
_1896,PORTOROŽ - LETALIŠČE,2005-12-26,5.6,0.6,84,1008,5.2,0
_1896,PORTOROŽ - LETALIŠČE,2005-12-27,4.9,1.3,90,1002,12.1,0.7
_1896,PORTOROŽ - LETALIŠČE,2005-12-28,3.2,2.3,88,999,14.5,0.6
_1896,PORTOROŽ - LETALIŠČE,2005-12-29,1.3,3.3,84,1012,10.5,0.8
_1896,PORTOROŽ - LETALIŠČE,2005-12-30,-0.7,1.7,78,1016,0.1,7.1
_1896,PORTOROŽ - LETALIŠČE,2005-12-31,2.3,0.8,88,1016,0,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-01,6.3,0.9,99,1006,30,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-02,5.7,0.8,96,1009,31.4,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-03,7.9,3.3,53,1018,2.7,5.8
_1896,PORTOROŽ - LETALIŠČE,2006-01-04,6.4,3.7,55,1019,0,6.9
_1896,PORTOROŽ - LETALIŠČE,2006-01-05,4.4,1.9,65,1016,0,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-06,4.6,2.2,71,1019,0,0.5
_1896,PORTOROŽ - LETALIŠČE,2006-01-07,3.1,2.1,73,1025,0,7.4
_1896,PORTOROŽ - LETALIŠČE,2006-01-08,2.7,2.9,63,1029,0,7.5
_1896,PORTOROŽ - LETALIŠČE,2006-01-09,0.4,2.6,66,1029,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2006-01-10,2.1,2,61,1029,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2006-01-11,1.9,2.8,76,1028,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2006-01-12,2.8,2.6,61,1030,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2006-01-13,1.7,2.3,62,1032,0,8
_1896,PORTOROŽ - LETALIŠČE,2006-01-14,1.4,2.2,53,1030,0,7.9
_1896,PORTOROŽ - LETALIŠČE,2006-01-15,-0.3,2.4,58,1030,0,7.3
_1896,PORTOROŽ - LETALIŠČE,2006-01-16,0.8,2,78,1027,0,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-17,1.1,1.1,90,1021,0,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-18,1.5,0.8,96,1009,16.6,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-19,0.7,2,90,1022,0.6,7.2
_1896,PORTOROŽ - LETALIŠČE,2006-01-20,1.8,1.7,88,1026,0,3.2
_1896,PORTOROŽ - LETALIŠČE,2006-01-21,5,0.8,91,1020,0,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-22,5.3,2.1,63,1022,0,6.2
_1896,PORTOROŽ - LETALIŠČE,2006-01-23,-1.8,6.5,37,1031,0,5.5
_1896,PORTOROŽ - LETALIŠČE,2006-01-24,-2.1,7,36,1033,0,8.4
_1896,PORTOROŽ - LETALIŠČE,2006-01-25,-2.8,2.3,44,1024,0,7.5
_1896,PORTOROŽ - LETALIŠČE,2006-01-26,2.3,2.5,57,1018,0,2
_1896,PORTOROŽ - LETALIŠČE,2006-01-27,8.2,3.1,56,1022,0,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-28,7.5,1.1,89,1026,1.1,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-29,8.2,0.8,95,1027,2.2,0
_1896,PORTOROŽ - LETALIŠČE,2006-01-30,6.5,1.5,89,1023,0.8,4
_1896,PORTOROŽ - LETALIŠČE,2006-01-31,4.2,2.3,88,1019,0,7.9
_1896,PORTOROŽ - LETALIŠČE,2006-02-01,8.4,1.8,51,1016,0,8.7
_1896,PORTOROŽ - LETALIŠČE,2006-02-02,4.9,3,74,1014,0,8.7
_1896,PORTOROŽ - LETALIŠČE,2006-02-03,4.3,3.1,76,1013,0,8.6
