station id, station name, valid,povp. dnevna T [°C],povp. veter [m/s],povp. rel. vla. [%],povp. tlak [hPa],količina padavin [mm],trajanje sonca [h]
_1896,PORTOROŽ - LETALIŠČE,1995-05-29,22.3,2.5,72,1015,0,12.1
_1896,PORTOROŽ - LETALIŠČE,1995-05-30,21.6,4,77,1011,0,11.6
_1896,PORTOROŽ - LETALIŠČE,1995-05-31,17.4,2.1,87,1008,0,3
_1896,PORTOROŽ - LETALIŠČE,1995-06-01,14.9,3,92,1009,29.3,3.7
_1896,PORTOROŽ - LETALIŠČE,1995-06-02,16.8,3.3,78,1012,5.7,11.2
_1896,PORTOROŽ - LETALIŠČE,1995-06-03,16.4,2.6,83,1017,0,8
_1896,PORTOROŽ - LETALIŠČE,1995-06-04,17.1,2.6,86,1017,5.1,5.2
_1896,PORTOROŽ - LETALIŠČE,1995-06-05,17,1.2,88,1015,10.6,2.1
_1896,PORTOROŽ - LETALIŠČE,1995-06-06,15.7,1.9,90,1013,26.6,7.1
_1896,PORTOROŽ - LETALIŠČE,1995-06-07,18.3,2.3,71,1012,1.5,13.6
_1896,PORTOROŽ - LETALIŠČE,1995-06-08,18.9,2.8,74,1013,0,12.8
_1896,PORTOROŽ - LETALIŠČE,1995-06-09,20.2,3.1,79,1012,0,10.2
_1896,PORTOROŽ - LETALIŠČE,1995-06-10,19.6,2.7,83,1011,0,1
_1896,PORTOROŽ - LETALIŠČE,1995-06-11,20.3,3.7,75,1006,3.9,3.9
_1896,PORTOROŽ - LETALIŠČE,1995-06-12,16,1.1,88,1008,3.6,0.7
_1896,PORTOROŽ - LETALIŠČE,1995-06-13,16.9,1.9,81,1011,17.8,10.2
_1896,PORTOROŽ - LETALIŠČE,1995-06-14,18.4,2.5,79,1012,3.5,10.8
_1896,PORTOROŽ - LETALIŠČE,1995-06-15,18.3,2.6,76,1014,13.1,12.4
_1896,PORTOROŽ - LETALIŠČE,1995-06-16,18.2,2.3,80,1014,6.1,9.4
_1896,PORTOROŽ - LETALIŠČE,1995-06-17,18.7,3.8,77,1015,0,8.5
_1896,PORTOROŽ - LETALIŠČE,1995-06-18,20,3.4,80,1014,0,8.3
_1896,PORTOROŽ - LETALIŠČE,1995-06-19,21.4,2.5,74,1018,0,14.2
_1896,PORTOROŽ - LETALIŠČE,1995-06-20,21.4,2.9,70,1021,0,14.2
_1896,PORTOROŽ - LETALIŠČE,1995-06-21,22,2.8,71,1018,0,10.8
_1896,PORTOROŽ - LETALIŠČE,1995-06-22,20.1,3.3,78,1012,0,1.6
_1896,PORTOROŽ - LETALIŠČE,1995-06-23,15.2,4.4,62,1010,55.8,0
_1896,PORTOROŽ - LETALIŠČE,1995-06-24,16.7,3.1,63,1008,0.3,4.1
_1896,PORTOROŽ - LETALIŠČE,1995-06-25,16.7,2.9,78,1015,4.6,6.5
_1896,PORTOROŽ - LETALIŠČE,1995-06-26,18.1,2.7,78,1015,0.1,9.6
_1896,PORTOROŽ - LETALIŠČE,1995-06-27,20,2.1,83,1014,0,9.2
_1896,PORTOROŽ - LETALIŠČE,1995-06-28,22.2,3.7,74,1010,0,11.4
_1896,PORTOROŽ - LETALIŠČE,1995-06-29,21.2,3.2,70,1011,0,13.1
_1896,PORTOROŽ - LETALIŠČE,1995-06-30,21.8,3.8,69,1013,0,14.3
_1896,PORTOROŽ - LETALIŠČE,1995-07-01,22.7,2.8,67,1013,0,12.8
_1896,PORTOROŽ - LETALIŠČE,1995-07-02,23.6,2.6,73,1009,0,9.7
_1896,PORTOROŽ - LETALIŠČE,1995-07-03,25.2,4.4,64,1004,0.1,6
_1896,PORTOROŽ - LETALIŠČE,1995-07-04,23.2,3.2,73,1011,3.5,12
_1896,PORTOROŽ - LETALIŠČE,1995-07-05,23.2,2.3,72,1014,0,10.3
_1896,PORTOROŽ - LETALIŠČE,1995-07-06,20.8,4.5,70,1015,28.4,8.3
_1896,PORTOROŽ - LETALIŠČE,1995-07-07,22.7,2.6,59,1016,5.7,12.7
_1896,PORTOROŽ - LETALIŠČE,1995-07-08,24.6,2.9,65,1018,0,13.4
_1896,PORTOROŽ - LETALIŠČE,1995-07-09,23.2,3.1,74,1018,0,13.5
_1896,PORTOROŽ - LETALIŠČE,1995-07-10,23.7,2.8,71,1014,0,13.9
_1896,PORTOROŽ - LETALIŠČE,1995-07-11,23.3,2.9,74,1009,0,13.5
_1896,PORTOROŽ - LETALIŠČE,1995-07-12,23.5,2.7,77,1010,0,9.8
_1896,PORTOROŽ - LETALIŠČE,1995-07-13,23.8,2.9,77,1012,0,13.1
_1896,PORTOROŽ - LETALIŠČE,1995-07-14,24.5,3.3,75,1011,0,12.7
_1896,PORTOROŽ - LETALIŠČE,1995-07-15,21.8,2.9,80,1010,0,4.9
_1896,PORTOROŽ - LETALIŠČE,1995-07-16,22.8,2.7,75,1010,5.7,13.3
_1896,PORTOROŽ - LETALIŠČE,1995-07-17,24.4,1.2,64,1011,0,5.7
_1896,PORTOROŽ - LETALIŠČE,1995-07-18,23.1,2.7,72,1014,0,13
_1896,PORTOROŽ - LETALIŠČE,1995-07-19,23.7,2.6,67,1019,0,14.4
_1896,PORTOROŽ - LETALIŠČE,1995-07-20,23.8,3.3,73,1019,0,12.3
_1896,PORTOROŽ - LETALIŠČE,1995-07-21,24.6,2.7,74,1016,0,12.4
_1896,PORTOROŽ - LETALIŠČE,1995-07-22,25.4,2.8,76,1012,0,12.6
_1896,PORTOROŽ - LETALIŠČE,1995-07-23,27.4,1.9,67,1012,0,10.9
_1896,PORTOROŽ - LETALIŠČE,1995-07-24,25.6,2.7,64,1015,0,13.8
_1896,PORTOROŽ - LETALIŠČE,1995-07-25,23.6,2.6,69,1015,0,13.9
_1896,PORTOROŽ - LETALIŠČE,1995-07-26,24.2,3.2,66,1014,0,12.4
_1896,PORTOROŽ - LETALIŠČE,1995-07-27,25.4,3,72,1014,0,12.2
_1896,PORTOROŽ - LETALIŠČE,1995-07-28,25.9,3,65,1011,0,5.4
_1896,PORTOROŽ - LETALIŠČE,1995-07-29,23.3,2.8,60,1012,0,10.3
_1896,PORTOROŽ - LETALIŠČE,1995-07-30,23.6,2.4,55,1012,0,9.6
_1896,PORTOROŽ - LETALIŠČE,1995-07-31,22.6,1.8,67,1011,0,2.9
_1896,PORTOROŽ - LETALIŠČE,1995-08-01,22.6,3.4,70,1011,0.6,11.5
_1896,PORTOROŽ - LETALIŠČE,1995-08-02,25.4,3,54,1011,0,8.3
_1896,PORTOROŽ - LETALIŠČE,1995-08-03,22,3.3,65,1012,0,13
_1896,PORTOROŽ - LETALIŠČE,1995-08-04,22.3,3.8,65,1012,0,11.9
_1896,PORTOROŽ - LETALIŠČE,1995-08-05,22.4,3.4,60,1016,0,13.3
_1896,PORTOROŽ - LETALIŠČE,1995-08-06,23.5,3.3,65,1016,0,11.7
_1896,PORTOROŽ - LETALIŠČE,1995-08-07,22.6,3.1,71,1014,0,9.7
_1896,PORTOROŽ - LETALIŠČE,1995-08-08,23.2,2.1,78,1012,0.3,8
_1896,PORTOROŽ - LETALIŠČE,1995-08-09,19.5,1.6,89,1015,3.3,6.1
_1896,PORTOROŽ - LETALIŠČE,1995-08-10,22.7,3.1,69,1020,20.9,13
_1896,PORTOROŽ - LETALIŠČE,1995-08-11,21.7,4,72,1022,0,13
_1896,PORTOROŽ - LETALIŠČE,1995-08-12,21.9,3.5,59,1020,0,13.2
_1896,PORTOROŽ - LETALIŠČE,1995-08-13,21.5,4.3,63,1016,0,13.3
_1896,PORTOROŽ - LETALIŠČE,1995-08-14,22,3.4,64,1013,0,12.6
_1896,PORTOROŽ - LETALIŠČE,1995-08-15,25,3.7,55,1013,0,11.8
_1896,PORTOROŽ - LETALIŠČE,1995-08-16,20.2,2.3,65,1015,0,5.9
_1896,PORTOROŽ - LETALIŠČE,1995-08-17,20.9,2.3,60,1015,0.7,6.7
_1896,PORTOROŽ - LETALIŠČE,1995-08-18,20,1.6,80,1015,0,0.2
_1896,PORTOROŽ - LETALIŠČE,1995-08-19,18.9,1,92,1016,6.4,4.2
_1896,PORTOROŽ - LETALIŠČE,1995-08-20,19.3,2.4,88,1015,1.1,4.1
_1896,PORTOROŽ - LETALIŠČE,1995-08-21,19.8,2.6,85,1015,0.9,4.5
_1896,PORTOROŽ - LETALIŠČE,1995-08-22,21,3.3,80,1015,0.1,12
_1896,PORTOROŽ - LETALIŠČE,1995-08-23,21.7,3.3,80,1015,0.3,12.2
_1896,PORTOROŽ - LETALIŠČE,1995-08-24,20.9,3.3,89,1013,0,5.1
_1896,PORTOROŽ - LETALIŠČE,1995-08-25,20.9,1.7,86,1010,3,5.8
_1896,PORTOROŽ - LETALIŠČE,1995-08-26,21.2,3.6,79,1010,0.3,11.4
_1896,PORTOROŽ - LETALIŠČE,1995-08-27,19.7,2.5,75,1011,0,3.5
_1896,PORTOROŽ - LETALIŠČE,1995-08-28,15.4,6.1,73,1004,0.5,1.4
_1896,PORTOROŽ - LETALIŠČE,1995-08-29,16.3,3.4,81,1011,18.8,8.6
_1896,PORTOROŽ - LETALIŠČE,1995-08-30,14.8,3.6,78,1015,0,8.4
_1896,PORTOROŽ - LETALIŠČE,1995-08-31,13.4,4.1,71,1016,0.7,9
_1896,PORTOROŽ - LETALIŠČE,1995-09-01,15.2,3.1,70,1013,0,0.5
_1896,PORTOROŽ - LETALIŠČE,1995-09-02,18.7,3.1,75,1013,0,9.7
_1896,PORTOROŽ - LETALIŠČE,1995-09-03,17.1,4.1,78,1009,26.8,6.1
_1896,PORTOROŽ - LETALIŠČE,1995-09-04,16.7,2.6,73,1005,21.1,9
_1896,PORTOROŽ - LETALIŠČE,1995-09-05,15.8,2.7,76,1008,1.9,5.9
_1896,PORTOROŽ - LETALIŠČE,1995-09-06,16.2,3.2,81,1008,0,11.6
_1896,PORTOROŽ - LETALIŠČE,1995-09-07,19.9,4.9,74,1009,0,10.5
_1896,PORTOROŽ - LETALIŠČE,1995-09-08,20.3,5.2,76,1006,5.4,4.2
_1896,PORTOROŽ - LETALIŠČE,1995-09-09,19.3,2.6,80,1013,9.7,9.7
_1896,PORTOROŽ - LETALIŠČE,1995-09-10,16.8,3.1,81,1017,0.2,11.1
_1896,PORTOROŽ - LETALIŠČE,1995-09-11,17.9,3.2,88,1017,0,9.7
_1896,PORTOROŽ - LETALIŠČE,1995-09-12,18.4,3.1,86,1019,0,10.4
_1896,PORTOROŽ - LETALIŠČE,1995-09-13,19.2,4.2,87,1013,0.8,0.5
_1896,PORTOROŽ - LETALIŠČE,1995-09-14,18.3,2.1,86,1008,14.8,0
_1896,PORTOROŽ - LETALIŠČE,1995-09-15,18.1,3.7,84,1009,12.3,7.7
_1896,PORTOROŽ - LETALIŠČE,1995-09-16,18.1,3.8,83,1013,0,5.9
_1896,PORTOROŽ - LETALIŠČE,1995-09-17,16.9,2.6,88,1017,11.3,6.8
_1896,PORTOROŽ - LETALIŠČE,1995-09-18,16.3,3.3,86,1021,0,11.1
_1896,PORTOROŽ - LETALIŠČE,1995-09-19,19.9,5.5,86,1011,0,2.7
_1896,PORTOROŽ - LETALIŠČE,1995-09-20,19.6,4.2,77,1010,13.9,7.5
_1896,PORTOROŽ - LETALIŠČE,1995-09-21,17.1,2.5,81,1013,0,9.2
_1896,PORTOROŽ - LETALIŠČE,1995-09-22,16.6,2.6,80,1018,0,6.4
_1896,PORTOROŽ - LETALIŠČE,1995-09-23,14.2,4,78,1022,0,7.1
_1896,PORTOROŽ - LETALIŠČE,1995-09-24,15.1,2.9,77,1019,0,6.5
_1896,PORTOROŽ - LETALIŠČE,1995-09-25,13.8,3.6,77,1018,0,10.3
_1896,PORTOROŽ - LETALIŠČE,1995-09-26,13.9,3.6,84,1022,0,10.5
_1896,PORTOROŽ - LETALIŠČE,1995-09-27,14.6,3.4,79,1019,0,10.2
_1896,PORTOROŽ - LETALIŠČE,1995-09-28,15.6,2.7,74,1013,0,0.1
_1896,PORTOROŽ - LETALIŠČE,1995-09-29,11.1,4.3,64,1018,12.7,10.1
_1896,PORTOROŽ - LETALIŠČE,1995-09-30,11.1,3.7,79,1019,0,1.4
_1896,PORTOROŽ - LETALIŠČE,1995-10-01,13.2,3.2,79,1017,0,1.3
_1896,PORTOROŽ - LETALIŠČE,1995-10-02,14,3,87,1026,0,1.9
_1896,PORTOROŽ - LETALIŠČE,1995-10-03,17,2.8,90,1026,0,4.2
_1896,PORTOROŽ - LETALIŠČE,1995-10-04,17.9,1.3,94,1024,0,0
_1896,PORTOROŽ - LETALIŠČE,1995-10-05,17.7,2.5,91,1022,2.6,2.3
_1896,PORTOROŽ - LETALIŠČE,1995-10-06,17.1,2.4,89,1025,0,5.9
_1896,PORTOROŽ - LETALIŠČE,1995-10-07,16.1,2.7,94,1027,0,9.7
_1896,PORTOROŽ - LETALIŠČE,1995-10-08,18.8,2.4,78,1028,0,7.9
_1896,PORTOROŽ - LETALIŠČE,1995-10-09,17.3,3.1,77,1025,0,7.8
_1896,PORTOROŽ - LETALIŠČE,1995-10-10,17.5,2.3,78,1025,0,7
_1896,PORTOROŽ - LETALIŠČE,1995-10-11,16.2,3.2,80,1024,0,9.8
_1896,PORTOROŽ - LETALIŠČE,1995-10-12,15.5,2.9,80,1025,0,9.7
_1896,PORTOROŽ - LETALIŠČE,1995-10-13,14.4,2.9,83,1025,0,9.5
_1896,PORTOROŽ - LETALIŠČE,1995-10-14,14.1,2.9,87,1022,0,9.4
_1896,PORTOROŽ - LETALIŠČE,1995-10-15,13.8,2.7,91,1020,0,7.9
_1896,PORTOROŽ - LETALIŠČE,1995-10-16,13.7,3,82,1022,0,10.2
_1896,PORTOROŽ - LETALIŠČE,1995-10-17,14.4,3.3,72,1026,0,9.6
_1896,PORTOROŽ - LETALIŠČE,1995-10-18,12.6,2.9,81,1028,0,9.6
_1896,PORTOROŽ - LETALIŠČE,1995-10-19,12.6,3.2,76,1027,0,9.5
_1896,PORTOROŽ - LETALIŠČE,1995-10-20,12.8,3.1,86,1022,0,9.7
_1896,PORTOROŽ - LETALIŠČE,1995-10-21,13.3,2.2,73,1020,0,7.9
_1896,PORTOROŽ - LETALIŠČE,1995-10-22,11.4,2.7,57,1026,0,9.5
_1896,PORTOROŽ - LETALIŠČE,1995-10-23,9.3,2.1,63,1029,0,9.8
_1896,PORTOROŽ - LETALIŠČE,1995-10-24,8.8,4.3,74,1027,0,9.8
_1896,PORTOROŽ - LETALIŠČE,1995-10-25,7.8,2.7,82,1026,0,9.6
_1896,PORTOROŽ - LETALIŠČE,1995-10-26,9.6,4.1,81,1026,0,9.5
_1896,PORTOROŽ - LETALIŠČE,1995-10-27,11.3,3.5,87,1023,0,7.7
_1896,PORTOROŽ - LETALIŠČE,1995-10-28,10.8,2.9,85,1020,0,2.7
_1896,PORTOROŽ - LETALIŠČE,1995-10-29,14.3,2.3,84,1018,0,6.9
_1896,PORTOROŽ - LETALIŠČE,1995-10-30,14.2,2.4,89,1019,40.8,2.8
_1896,PORTOROŽ - LETALIŠČE,1995-10-31,13.1,3.5,93,1023,9.4,7.4
_1896,PORTOROŽ - LETALIŠČE,1995-11-01,14.5,2.5,86,1015,0,3.8
_1896,PORTOROŽ - LETALIŠČE,1995-11-02,11.4,3,70,1005,0.3,1.6
_1896,PORTOROŽ - LETALIŠČE,1995-11-03,6.8,3.1,76,1006,7.9,7.7
_1896,PORTOROŽ - LETALIŠČE,1995-11-04,8.7,5.7,29,1012,0,5.8
_1896,PORTOROŽ - LETALIŠČE,1995-11-05,7.7,2.5,33,1023,0,9.2
_1896,PORTOROŽ - LETALIŠČE,1995-11-06,5.9,2.7,54,1024,0,5.4
_1896,PORTOROŽ - LETALIŠČE,1995-11-07,6.4,3.6,73,1017,0,8.5
_1896,PORTOROŽ - LETALIŠČE,1995-11-08,7.5,2.6,73,1020,0,2.3
_1896,PORTOROŽ - LETALIŠČE,1995-11-09,9.7,3.7,79,1022,0,3
_1896,PORTOROŽ - LETALIŠČE,1995-11-10,11.9,1.1,88,1022,0,0.2
_1896,PORTOROŽ - LETALIŠČE,1995-11-11,14.5,4.7,81,1023,3.8,0.6
_1896,PORTOROŽ - LETALIŠČE,1995-11-12,14.5,2.2,88,1020,0,0.1
_1896,PORTOROŽ - LETALIŠČE,1995-11-13,13.6,1.6,91,1017,0,0.2
_1896,PORTOROŽ - LETALIŠČE,1995-11-14,13.4,1.9,75,1013,0,3.5
_1896,PORTOROŽ - LETALIŠČE,1995-11-15,12.2,2.8,83,1014,0,4
_1896,PORTOROŽ - LETALIŠČE,1995-11-16,15.4,5.3,88,1009,0,0
_1896,PORTOROŽ - LETALIŠČE,1995-11-17,16,5.5,84,1001,10,1.4
_1896,PORTOROŽ - LETALIŠČE,1995-11-18,5.8,4.1,71,1010,0.9,0.5
_1896,PORTOROŽ - LETALIŠČE,1995-11-19,2.4,3.6,76,1021,32.9,2.4
_1896,PORTOROŽ - LETALIŠČE,1995-11-20,5.4,4.1,48,1023,0,8.4
_1896,PORTOROŽ - LETALIŠČE,1995-11-21,0.9,2.7,55,1033,0,8.5
_1896,PORTOROŽ - LETALIŠČE,1995-11-22,0,3.1,67,1032,0,8.5
_1896,PORTOROŽ - LETALIŠČE,1995-11-23,2.6,2.6,78,1030,0,5.2
_1896,PORTOROŽ - LETALIŠČE,1995-11-24,2.7,3.2,86,1026,0,8.3
_1896,PORTOROŽ - LETALIŠČE,1995-11-25,5.6,2.1,95,1024,0,0.3
_1896,PORTOROŽ - LETALIŠČE,1995-11-26,10.1,1.1,95,1020,4.2,0.4
_1896,PORTOROŽ - LETALIŠČE,1995-11-27,11.5,1.1,89,1015,1.7,1.6
_1896,PORTOROŽ - LETALIŠČE,1995-11-28,9.1,2.4,91,1016,0.7,1.6
_1896,PORTOROŽ - LETALIŠČE,1995-11-29,6.1,2,91,1022,4.6,0.2
_1896,PORTOROŽ - LETALIŠČE,1995-11-30,5.2,2.8,91,1026,0,4.4
_1896,PORTOROŽ - LETALIŠČE,1995-12-01,3.8,3.1,78,1028,0,8
_1896,PORTOROŽ - LETALIŠČE,1995-12-02,2.7,3,79,1029,0,8
_1896,PORTOROŽ - LETALIŠČE,1995-12-03,2.6,2.6,77,1021,0,5.5
_1896,PORTOROŽ - LETALIŠČE,1995-12-04,5.8,4.4,59,1014,0,0.2
_1896,PORTOROŽ - LETALIŠČE,1995-12-05,2.4,2.9,59,1013,0,6.2
_1896,PORTOROŽ - LETALIŠČE,1995-12-06,4.1,3.1,58,1014,0,0.1
_1896,PORTOROŽ - LETALIŠČE,1995-12-07,6.3,1.6,89,1020,7.8,0.2
_1896,PORTOROŽ - LETALIŠČE,1995-12-08,6.4,2,87,1029,0,0.7
_1896,PORTOROŽ - LETALIŠČE,1995-12-09,4.8,3.2,90,1030,0,8.1
_1896,PORTOROŽ - LETALIŠČE,1995-12-10,4.8,3,72,1030,0,8.1
_1896,PORTOROŽ - LETALIŠČE,1995-12-11,5.4,2.7,87,1025,0,8
_1896,PORTOROŽ - LETALIŠČE,1995-12-12,5.7,2.9,65,1016,0.1,1.2
_1896,PORTOROŽ - LETALIŠČE,1995-12-13,3.4,5.5,57,1010,0.5,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-14,4.1,1.9,85,1015,23.6,0.6
_1896,PORTOROŽ - LETALIŠČE,1995-12-15,5.3,1.5,88,1023,1.7,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-16,9.1,1.1,94,1024,0.4,0.3
_1896,PORTOROŽ - LETALIŠČE,1995-12-17,10.2,1.2,92,1020,2.1,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-18,10.1,0.4,92,1012,0.8,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-19,8.6,3,69,1012,23.6,0.8
_1896,PORTOROŽ - LETALIŠČE,1995-12-20,7.5,4,87,1013,0.1,1.4
_1896,PORTOROŽ - LETALIŠČE,1995-12-21,6.8,0.7,90,1018,0,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-22,7.9,0.3,97,1016,1.6,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-23,12.5,4.6,83,1001,3,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-24,9.1,1.2,93,1000,8.9,1.2
_1896,PORTOROŽ - LETALIŠČE,1995-12-25,10.1,1.4,97,997,0,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-26,13.1,3.2,92,992,2,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-27,3.4,7,70,1002,45.2,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-28,2.4,2.2,51,1014,1.4,5
_1896,PORTOROŽ - LETALIŠČE,1995-12-29,0.1,2.1,57,1016,0,0
_1896,PORTOROŽ - LETALIŠČE,1995-12-30,1.1,1.3,77,1012,0,1.6
_1896,PORTOROŽ - LETALIŠČE,1995-12-31,7.1,2.1,93,995,9.7,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-01,5.6,1.2,85,1000,22,0.8
_1896,PORTOROŽ - LETALIŠČE,1996-01-02,4.6,2,86,1005,2.6,0.7
_1896,PORTOROŽ - LETALIŠČE,1996-01-03,4.4,3.3,81,1014,0,7.5
_1896,PORTOROŽ - LETALIŠČE,1996-01-04,2,1.5,62,1018,0,3.9
_1896,PORTOROŽ - LETALIŠČE,1996-01-05,1.2,1,74,1013,0,0.8
_1896,PORTOROŽ - LETALIŠČE,1996-01-06,7.7,3.9,70,1009,0,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-07,7.7,0.4,96,1009,2.6,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-08,8.4,2.1,93,1011,24.3,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-09,9.6,1.5,98,1018,4.9,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-10,10.1,1.4,95,1017,0.7,0.3
_1896,PORTOROŽ - LETALIŠČE,1996-01-11,12.9,3.2,83,1016,0.3,1.3
_1896,PORTOROŽ - LETALIŠČE,1996-01-12,11.4,1.5,88,1013,1,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-13,8.4,2.8,89,1018,0,5.3
_1896,PORTOROŽ - LETALIŠČE,1996-01-14,6.1,2,65,1022,0,6.7
_1896,PORTOROŽ - LETALIŠČE,1996-01-15,3.3,2.8,60,1027,0,8
_1896,PORTOROŽ - LETALIŠČE,1996-01-16,2.8,3.1,49,1029,0,8.5
_1896,PORTOROŽ - LETALIŠČE,1996-01-17,1.3,4.1,56,1029,0,8.4
_1896,PORTOROŽ - LETALIŠČE,1996-01-18,1.6,3.6,82,1023,0,6.1
_1896,PORTOROŽ - LETALIŠČE,1996-01-19,2,4,89,1017,0,5.9
_1896,PORTOROŽ - LETALIŠČE,1996-01-20,4.2,2.4,74,1016,0,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-21,4.6,1,78,1020,0.4,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-22,3.7,1,92,1021,1.3,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-23,5.9,0.5,96,1019,1.3,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-24,9.4,3.8,90,1009,5.3,0
_1896,PORTOROŽ - LETALIŠČE,1996-01-25,6.8,1.5,90,1008,24.9,0.2
_1896,PORTOROŽ - LETALIŠČE,1996-01-26,8.2,1.3,86,1010,0.2,2
_1896,PORTOROŽ - LETALIŠČE,1996-01-27,5.8,1.7,86,1013,1.2,1.1
_1896,PORTOROŽ - LETALIŠČE,1996-01-28,5.7,2.4,89,1018,0,1.4
_1896,PORTOROŽ - LETALIŠČE,1996-01-29,6.5,2.4,72,1017,0,2.7
_1896,PORTOROŽ - LETALIŠČE,1996-01-30,2.7,5.4,54,1020,0,8.6
_1896,PORTOROŽ - LETALIŠČE,1996-01-31,2,6.1,51,1024,0,8.2
_1896,PORTOROŽ - LETALIŠČE,1996-02-01,1.2,2.8,61,1025,0,8.8
_1896,PORTOROŽ - LETALIŠČE,1996-02-02,4.6,1.4,84,1018,0,0
_1896,PORTOROŽ - LETALIŠČE,1996-02-03,7.2,1.7,95,1008,8.7,0
_1896,PORTOROŽ - LETALIŠČE,1996-02-04,6.1,1.3,85,1006,1.6,0
_1896,PORTOROŽ - LETALIŠČE,1996-02-05,2.8,6.4,53,1004,11.7,5.5
_1896,PORTOROŽ - LETALIŠČE,1996-02-06,-0.7,4.4,55,1001,0,8.3
_1896,PORTOROŽ - LETALIŠČE,1996-02-07,-1.6,3.3,59,1001,0,9.2
_1896,PORTOROŽ - LETALIŠČE,1996-02-08,1.1,5.6,54,1000,0,7.9
_1896,PORTOROŽ - LETALIŠČE,1996-02-09,2.2,2.6,48,1016,0,9.1
_1896,PORTOROŽ - LETALIŠČE,1996-02-10,0.6,2.8,67,1018,0,5.6
_1896,PORTOROŽ - LETALIŠČE,1996-02-11,4.3,1.9,80,1019,0,0
_1896,PORTOROŽ - LETALIŠČE,1996-02-12,3.8,2.4,88,1014,1.4,0
_1896,PORTOROŽ - LETALIŠČE,1996-02-13,6.1,3.1,87,1000,9.8,0.2
_1896,PORTOROŽ - LETALIŠČE,1996-02-14,3.6,3.3,70,1012,7.3,9.5
_1896,PORTOROŽ - LETALIŠČE,1996-02-15,5.2,5.3,50,1024,0,9.4
_1896,PORTOROŽ - LETALIŠČE,1996-02-16,1.4,3.5,72,1020,0,5.3
_1896,PORTOROŽ - LETALIŠČE,1996-02-17,5.7,2.7,74,1012,0,1.7
_1896,PORTOROŽ - LETALIŠČE,1996-02-18,6.4,3.6,77,1013,0,2.7
_1896,PORTOROŽ - LETALIŠČE,1996-02-19,7.4,5.1,84,996,0.5,0
_1896,PORTOROŽ - LETALIŠČE,1996-02-20,6.7,2.9,76,1002,28.7,5
_1896,PORTOROŽ - LETALIŠČE,1996-02-21,4.9,3.3,55,1005,0,0.3
_1896,PORTOROŽ - LETALIŠČE,1996-02-22,3.1,4,52,1010,0,3.1
_1896,PORTOROŽ - LETALIŠČE,1996-02-23,0.1,3.4,51,1014,0,10
_1896,PORTOROŽ - LETALIŠČE,1996-02-24,-1,3.4,68,1018,0,9.4
_1896,PORTOROŽ - LETALIŠČE,1996-02-25,3.6,2.5,65,1023,0,4.3
_1896,PORTOROŽ - LETALIŠČE,1996-02-26,3.9,2.4,80,1024,0,3
_1896,PORTOROŽ - LETALIŠČE,1996-02-27,3.3,3.2,82,1022,0,7
_1896,PORTOROŽ - LETALIŠČE,1996-02-28,6,3.7,59,1020,0,10.1
_1896,PORTOROŽ - LETALIŠČE,1996-02-29,6.7,3.8,44,1020,0,10.3
_1896,PORTOROŽ - LETALIŠČE,1996-03-01,4.8,2.4,62,1012,0,3.1
_1896,PORTOROŽ - LETALIŠČE,1996-03-02,2,3.1,37,1015,0,9.6
_1896,PORTOROŽ - LETALIŠČE,1996-03-03,-0.2,3.8,52,1014,0,10.4
_1896,PORTOROŽ - LETALIŠČE,1996-03-04,-0.3,2.8,68,1017,0,6.6
_1896,PORTOROŽ - LETALIŠČE,1996-03-05,-1.5,3.1,70,1024,0,10.2
_1896,PORTOROŽ - LETALIŠČE,1996-03-06,0.7,3.9,77,1022,0,9.7
_1896,PORTOROŽ - LETALIŠČE,1996-03-07,4.9,3.9,62,1019,0,5
_1896,PORTOROŽ - LETALIŠČE,1996-03-08,4.4,4.1,51,1025,0,5
_1896,PORTOROŽ - LETALIŠČE,1996-03-09,3.8,4.9,46,1025,0,9.4
_1896,PORTOROŽ - LETALIŠČE,1996-03-10,3.1,3,44,1022,0,10.2
_1896,PORTOROŽ - LETALIŠČE,1996-03-11,1.9,3,62,1014,0,9.2
_1896,PORTOROŽ - LETALIŠČE,1996-03-12,3.8,3.7,57,1005,0,2
_1896,PORTOROŽ - LETALIŠČE,1996-03-13,4.1,1.6,77,1010,0,0
