station id, station name, valid,povp. dnevna T [°C],povp. veter [m/s],povp. rel. vla. [%],povp. tlak [hPa],količina padavin [mm],trajanje sonca [h]
_1896,PORTOROŽ - LETALIŠČE,2014-01-19,15.3,3.6,79,1002,10.1,1.2
_1896,PORTOROŽ - LETALIŠČE,2014-01-20,9.3,2.7,92,1001,1.8,0.3
_1896,PORTOROŽ - LETALIŠČE,2014-01-21,9.3,2.6,74,1004,0.8,0.9
_1896,PORTOROŽ - LETALIŠČE,2014-01-22,9.2,3.3,80,1011,0,1.6
_1896,PORTOROŽ - LETALIŠČE,2014-01-23,9.4,2.5,87,1015,0,1
_1896,PORTOROŽ - LETALIŠČE,2014-01-24,6.5,5.5,71,1006,10.5,0
_1896,PORTOROŽ - LETALIŠČE,2014-01-25,6.1,5,50,1010,4.9,8.7
_1896,PORTOROŽ - LETALIŠČE,2014-01-26,4.3,2.4,72,1009,0,0.9
_1896,PORTOROŽ - LETALIŠČE,2014-01-27,6.7,1.6,73,1001,0.1,0.1
_1896,PORTOROŽ - LETALIŠČE,2014-01-28,5.5,2.8,51,998,3,0.3
_1896,PORTOROŽ - LETALIŠČE,2014-01-29,3.1,1.7,61,1007,0,3.2
_1896,PORTOROŽ - LETALIŠČE,2014-01-30,11,4.7,87,1009,4.4,0
_1896,PORTOROŽ - LETALIŠČE,2014-01-31,14,6.3,79,1011,7.7,0
_1896,PORTOROŽ - LETALIŠČE,2014-02-01,13.6,4.6,86,1010,14.4,0
_1896,PORTOROŽ - LETALIŠČE,2014-02-02,9.7,2.3,89,1009,5.7,0
_1896,PORTOROŽ - LETALIŠČE,2014-02-03,6.9,2.4,75,1014,24.4,0.8
_1896,PORTOROŽ - LETALIŠČE,2014-02-04,9.6,2.9,78,1016,1.3,0.4
_1896,PORTOROŽ - LETALIŠČE,2014-02-05,10.1,3.1,81,1012,8.1,2.4
_1896,PORTOROŽ - LETALIŠČE,2014-02-06,7.8,2.1,87,1013,2,5.3
_1896,PORTOROŽ - LETALIŠČE,2014-02-07,11.8,4,77,1012,0,3.1
_1896,PORTOROŽ - LETALIŠČE,2014-02-08,10.4,3.1,84,1008,7.6,1.7
_1896,PORTOROŽ - LETALIŠČE,2014-02-09,9.1,3.9,86,1002,6,0.1
_1896,PORTOROŽ - LETALIŠČE,2014-02-10,10,3.5,89,1004,13.4,0
_1896,PORTOROŽ - LETALIŠČE,2014-02-11,9.8,1.3,97,1006,28.5,0
_1896,PORTOROŽ - LETALIŠČE,2014-02-12,7.8,2.9,77,1008,7,1.5
_1896,PORTOROŽ - LETALIŠČE,2014-02-13,9.9,4.9,76,1009,0,6.4
_1896,PORTOROŽ - LETALIŠČE,2014-02-14,7.8,3.4,84,1012,4,9
_1896,PORTOROŽ - LETALIŠČE,2014-02-15,9.5,3,83,1016,0,0.5
_1896,PORTOROŽ - LETALIŠČE,2014-02-16,14.4,4,78,1014,0,0.5
_1896,PORTOROŽ - LETALIŠČE,2014-02-17,11.4,3.5,92,1014,0,1.3
_1896,PORTOROŽ - LETALIŠČE,2014-02-18,10.3,1.7,93,1020,10.5,2.2
_1896,PORTOROŽ - LETALIŠČE,2014-02-19,13.3,3.4,83,1013,0.7,0
_1896,PORTOROŽ - LETALIŠČE,2014-02-20,10.8,1.2,72,1013,18,0
_1896,PORTOROŽ - LETALIŠČE,2014-02-21,8.6,2.8,87,1011,0,4.8
_1896,PORTOROŽ - LETALIŠČE,2014-02-22,8.8,2.3,87,1013,4.2,0.1
_1896,PORTOROŽ - LETALIŠČE,2014-02-23,9.4,2.9,61,1022,10.7,5.1
_1896,PORTOROŽ - LETALIŠČE,2014-02-24,7,3.9,77,1021,0,10.2
_1896,PORTOROŽ - LETALIŠČE,2014-02-25,6.8,4,76,1019,0,9.7
_1896,PORTOROŽ - LETALIŠČE,2014-02-26,11.2,2.8,69,1020,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2014-02-27,8.5,2.9,77,1019,2.9,6.7
_1896,PORTOROŽ - LETALIŠČE,2014-02-28,8.8,1.8,83,1010,2.3,3.8
_1896,PORTOROŽ - LETALIŠČE,2014-03-01,9.8,2.8,84,1000,6.8,0
_1896,PORTOROŽ - LETALIŠČE,2014-03-02,9.8,2,71,999,6.1,0
_1896,PORTOROŽ - LETALIŠČE,2014-03-03,9,1.1,81,997,0,0
_1896,PORTOROŽ - LETALIŠČE,2014-03-04,10.6,2.9,60,997,0.4,0.1
_1896,PORTOROŽ - LETALIŠČE,2014-03-05,13.4,4.2,46,1010,0,6.7
_1896,PORTOROŽ - LETALIŠČE,2014-03-06,13.4,3.7,42,1019,0,5.9
_1896,PORTOROŽ - LETALIŠČE,2014-03-07,11.9,3.1,56,1022,0,10.2
_1896,PORTOROŽ - LETALIŠČE,2014-03-08,12.4,4.1,47,1028,0,10.1
_1896,PORTOROŽ - LETALIŠČE,2014-03-09,12.1,2.1,49,1028,0,10.5
_1896,PORTOROŽ - LETALIŠČE,2014-03-10,12.7,4,43,1022,0,9
_1896,PORTOROŽ - LETALIŠČE,2014-03-11,9.7,2.7,41,1024,0,8.2
_1896,PORTOROŽ - LETALIŠČE,2014-03-12,9.1,4.6,55,1028,0,10.3
_1896,PORTOROŽ - LETALIŠČE,2014-03-13,9.4,4.4,56,1027,0,10.1
_1896,PORTOROŽ - LETALIŠČE,2014-03-14,9,3.2,70,1024,0,9.9
_1896,PORTOROŽ - LETALIŠČE,2014-03-15,8.7,3.3,72,1016,0,4
_1896,PORTOROŽ - LETALIŠČE,2014-03-16,8.8,3.6,73,1015,0,10
_1896,PORTOROŽ - LETALIŠČE,2014-03-17,9.5,2.8,77,1018,0,10.3
_1896,PORTOROŽ - LETALIŠČE,2014-03-18,11.7,2.4,87,1018,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2014-03-19,10.9,2.2,90,1020,0,4.4
_1896,PORTOROŽ - LETALIŠČE,2014-03-20,11.1,2.9,66,1025,0,10.2
_1896,PORTOROŽ - LETALIŠČE,2014-03-21,11,3.8,74,1020,0,9.8
_1896,PORTOROŽ - LETALIŠČE,2014-03-22,14.6,4.4,73,1012,1.1,4.2
_1896,PORTOROŽ - LETALIŠČE,2014-03-23,11,4.1,86,1002,1.9,0.1
_1896,PORTOROŽ - LETALIŠČE,2014-03-24,8,1.2,80,1007,26.3,1.9
_1896,PORTOROŽ - LETALIŠČE,2014-03-25,6.5,2,78,1009,4.7,5.3
_1896,PORTOROŽ - LETALIŠČE,2014-03-26,8.3,1.9,66,1010,0.1,2.4
_1896,PORTOROŽ - LETALIŠČE,2014-03-27,12.9,3.3,58,1008,0,9.7
_1896,PORTOROŽ - LETALIŠČE,2014-03-28,12.7,2.2,57,1015,0,8.3
_1896,PORTOROŽ - LETALIŠČE,2014-03-29,11.6,3.8,64,1021,0,10.9
_1896,PORTOROŽ - LETALIŠČE,2014-03-30,11.8,3.3,66,1018,0,11.2
_1896,PORTOROŽ - LETALIŠČE,2014-03-31,11.9,3.8,64,1014,0,10.6
_1896,PORTOROŽ - LETALIŠČE,2014-04-01,11.8,3.1,78,1014,0,8.8
_1896,PORTOROŽ - LETALIŠČE,2014-04-02,11.9,3.3,78,1014,0,9.9
_1896,PORTOROŽ - LETALIŠČE,2014-04-03,12.9,2,81,1012,0,1.6
_1896,PORTOROŽ - LETALIŠČE,2014-04-04,12.5,2.7,73,1007,0,4
_1896,PORTOROŽ - LETALIŠČE,2014-04-05,13.9,1.2,91,1011,3.2,0
_1896,PORTOROŽ - LETALIŠČE,2014-04-06,16.5,2.1,68,1016,3.2,6.2
_1896,PORTOROŽ - LETALIŠČE,2014-04-07,14.4,3.6,73,1019,0,11.7
_1896,PORTOROŽ - LETALIŠČE,2014-04-08,17.2,3.6,56,1016,0,7
_1896,PORTOROŽ - LETALIŠČE,2014-04-09,13.4,2.2,65,1018,13.5,11.4
_1896,PORTOROŽ - LETALIŠČE,2014-04-10,11.3,2.9,70,1018,0.1,10.5
_1896,PORTOROŽ - LETALIŠČE,2014-04-11,11.6,2.3,72,1018,0,8.5
_1896,PORTOROŽ - LETALIŠČE,2014-04-12,11.9,2.1,77,1017,0,0.6
_1896,PORTOROŽ - LETALIŠČE,2014-04-13,11.3,2.1,86,1017,0,1.4
_1896,PORTOROŽ - LETALIŠČE,2014-04-14,15.3,2.8,70,1012,0,8.5
_1896,PORTOROŽ - LETALIŠČE,2014-04-15,13.7,3,34,1015,0,12.4
_1896,PORTOROŽ - LETALIŠČE,2014-04-16,13.2,3.6,29,1020,0,12
_1896,PORTOROŽ - LETALIŠČE,2014-04-17,13.2,2.6,36,1017,0,8.7
_1896,PORTOROŽ - LETALIŠČE,2014-04-18,12,1.8,65,1007,0,9.8
_1896,PORTOROŽ - LETALIŠČE,2014-04-19,13.2,1.4,78,1006,0,0
_1896,PORTOROŽ - LETALIŠČE,2014-04-20,12.7,1.5,90,1007,2.7,1.1
_1896,PORTOROŽ - LETALIŠČE,2014-04-21,13.5,0.8,96,1007,1.8,0
_1896,PORTOROŽ - LETALIŠČE,2014-04-22,14,2.4,88,1014,57.5,8.7
_1896,PORTOROŽ - LETALIŠČE,2014-04-23,16.9,1.9,71,1015,0,5.3
_1896,PORTOROŽ - LETALIŠČE,2014-04-24,15.4,1.7,83,1013,0,0
_1896,PORTOROŽ - LETALIŠČE,2014-04-25,16.8,2.6,76,1010,0,10.7
_1896,PORTOROŽ - LETALIŠČE,2014-04-26,15.8,1.8,86,1009,0,5.9
_1896,PORTOROŽ - LETALIŠČE,2014-04-27,14.7,0.8,94,1005,8.4,0.1
_1896,PORTOROŽ - LETALIŠČE,2014-04-28,15,1.8,90,1005,27.3,0
_1896,PORTOROŽ - LETALIŠČE,2014-04-29,15.7,1.5,88,1007,4.8,2.6
_1896,PORTOROŽ - LETALIŠČE,2014-04-30,13.8,3.2,92,1008,1.6,2.6
_1896,PORTOROŽ - LETALIŠČE,2014-05-01,13.2,1.8,92,1009,2.8,5.4
_1896,PORTOROŽ - LETALIŠČE,2014-05-02,14.3,2,89,1009,1.5,0.8
_1896,PORTOROŽ - LETALIŠČE,2014-05-03,15.4,2.5,71,1007,17.8,0
_1896,PORTOROŽ - LETALIŠČE,2014-05-04,13.1,2,59,1012,4.5,5
_1896,PORTOROŽ - LETALIŠČE,2014-05-05,12.5,3.5,69,1018,0,12.4
_1896,PORTOROŽ - LETALIŠČE,2014-05-06,15.3,2,74,1019,0,11.8
_1896,PORTOROŽ - LETALIŠČE,2014-05-07,15.9,3.2,71,1016,0,0
_1896,PORTOROŽ - LETALIŠČE,2014-05-08,14.8,3.1,81,1018,6.3,13.3
_1896,PORTOROŽ - LETALIŠČE,2014-05-09,15.2,3.1,67,1016,0,12.4
_1896,PORTOROŽ - LETALIŠČE,2014-05-10,17.1,2.4,69,1014,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2014-05-11,16.9,5.1,70,1008,0,3.6
_1896,PORTOROŽ - LETALIŠČE,2014-05-12,14.6,2.8,57,1012,0.3,13.7
_1896,PORTOROŽ - LETALIŠČE,2014-05-13,14.2,3.6,61,1011,3.8,6.4
_1896,PORTOROŽ - LETALIŠČE,2014-05-14,14.5,1.4,53,1015,0,10.8
_1896,PORTOROŽ - LETALIŠČE,2014-05-15,16.1,1.7,43,1016,0,6.3
_1896,PORTOROŽ - LETALIŠČE,2014-05-16,16.2,2.8,48,1012,0,0.2
_1896,PORTOROŽ - LETALIŠČE,2014-05-17,15.4,1.8,67,1016,0,4
_1896,PORTOROŽ - LETALIŠČE,2014-05-18,16.3,2.7,67,1016,1,7.3
_1896,PORTOROŽ - LETALIŠČE,2014-05-19,16.6,2.7,79,1017,0,5.6
_1896,PORTOROŽ - LETALIŠČE,2014-05-20,16.4,3.3,76,1019,0,11.2
_1896,PORTOROŽ - LETALIŠČE,2014-05-21,17.4,2.7,70,1019,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2014-05-22,19.5,2.1,66,1016,0,12
_1896,PORTOROŽ - LETALIŠČE,2014-05-23,20,1.5,68,1013,0,3.5
_1896,PORTOROŽ - LETALIŠČE,2014-05-24,18.8,3.5,67,1015,0,14.2
_1896,PORTOROŽ - LETALIŠČE,2014-05-25,19.3,3.3,57,1016,0,14.2
_1896,PORTOROŽ - LETALIŠČE,2014-05-26,17.3,1.6,85,1014,1.5,3.5
_1896,PORTOROŽ - LETALIŠČE,2014-05-27,17.1,3.8,78,1011,9.1,5.7
_1896,PORTOROŽ - LETALIŠČE,2014-05-28,17.6,2.6,77,1010,21.2,8.1
_1896,PORTOROŽ - LETALIŠČE,2014-05-29,18,2.1,78,1010,18,11.1
_1896,PORTOROŽ - LETALIŠČE,2014-05-30,17.3,2.4,74,1012,0.6,4
_1896,PORTOROŽ - LETALIŠČE,2014-05-31,16.3,3.5,58,1016,0.6,12.9
_1896,PORTOROŽ - LETALIŠČE,2014-06-01,16.5,2.7,65,1016,0.8,10.9
_1896,PORTOROŽ - LETALIŠČE,2014-06-02,17.4,3.4,66,1016,0.1,12.4
_1896,PORTOROŽ - LETALIŠČE,2014-06-03,17.9,2.1,64,1013,0,12.8
_1896,PORTOROŽ - LETALIŠČE,2014-06-04,18.9,3.4,63,1010,0,13.7
_1896,PORTOROŽ - LETALIŠČE,2014-06-05,19.6,2.4,70,1014,0,10.1
_1896,PORTOROŽ - LETALIŠČE,2014-06-06,20,2.7,71,1018,0,14
_1896,PORTOROŽ - LETALIŠČE,2014-06-07,21.3,2.6,70,1018,0,13.6
_1896,PORTOROŽ - LETALIŠČE,2014-06-08,23.6,2.7,62,1019,0,14.5
_1896,PORTOROŽ - LETALIŠČE,2014-06-09,24.4,2.8,60,1018,0,14.5
_1896,PORTOROŽ - LETALIŠČE,2014-06-10,25.1,2.5,60,1017,0,14.1
_1896,PORTOROŽ - LETALIŠČE,2014-06-11,25.4,3,59,1018,0,14.6
_1896,PORTOROŽ - LETALIŠČE,2014-06-12,27.1,2.4,50,1018,0,12.7
_1896,PORTOROŽ - LETALIŠČE,2014-06-13,25.2,2.7,55,1013,0,11.6
_1896,PORTOROŽ - LETALIŠČE,2014-06-14,22.2,2.7,70,1010,0,5.1
_1896,PORTOROŽ - LETALIŠČE,2014-06-15,20.9,3.4,48,1013,0,5.8
_1896,PORTOROŽ - LETALIŠČE,2014-06-16,20.3,3.2,50,1013,0,2.9
_1896,PORTOROŽ - LETALIŠČE,2014-06-17,20.8,2.9,42,1013,0,5.7
_1896,PORTOROŽ - LETALIŠČE,2014-06-18,21.2,2.2,53,1014,0,9.6
_1896,PORTOROŽ - LETALIŠČE,2014-06-19,21.7,2,55,1013,0,14.1
_1896,PORTOROŽ - LETALIŠČE,2014-06-20,21.5,2.5,61,1011,0,8.6
_1896,PORTOROŽ - LETALIŠČE,2014-06-21,19.2,2.1,59,1016,0.6,12.1
_1896,PORTOROŽ - LETALIŠČE,2014-06-22,22.1,1.9,66,1018,0,6.8
_1896,PORTOROŽ - LETALIŠČE,2014-06-23,24,2.7,64,1017,0,6.6
_1896,PORTOROŽ - LETALIŠČE,2014-06-24,24.1,3.2,62,1012,0,12
_1896,PORTOROŽ - LETALIŠČE,2014-06-25,19.1,2.3,89,1008,2.2,1.1
_1896,PORTOROŽ - LETALIŠČE,2014-06-26,20.4,2.6,72,1012,41.9,9.5
_1896,PORTOROŽ - LETALIŠČE,2014-06-27,21.3,1.9,72,1016,0,10.2
_1896,PORTOROŽ - LETALIŠČE,2014-06-28,22,2.3,70,1016,0,14.3
_1896,PORTOROŽ - LETALIŠČE,2014-06-29,24.9,3.4,61,1010,0,9
_1896,PORTOROŽ - LETALIŠČE,2014-06-30,19.1,3.8,66,1011,9.4,5.3
_1896,PORTOROŽ - LETALIŠČE,2014-07-01,19.7,2.2,74,1018,0.8,12.3
_1896,PORTOROŽ - LETALIŠČE,2014-07-02,22.5,1.4,72,1019,0,8.3
_1896,PORTOROŽ - LETALIŠČE,2014-07-03,20.9,3.1,63,1024,8,14.8
_1896,PORTOROŽ - LETALIŠČE,2014-07-04,20.7,2.7,70,1018,0,11.1
_1896,PORTOROŽ - LETALIŠČE,2014-07-05,21.2,2.1,76,1012,0.3,7.1
_1896,PORTOROŽ - LETALIŠČE,2014-07-06,23.4,2.2,74,1014,0,14.6
_1896,PORTOROŽ - LETALIŠČE,2014-07-07,25.2,2.3,73,1014,0,12.8
_1896,PORTOROŽ - LETALIŠČE,2014-07-08,22.1,2.2,77,1007,5.5,5.8
_1896,PORTOROŽ - LETALIŠČE,2014-07-09,19.9,1.9,77,1006,13.1,8.2
_1896,PORTOROŽ - LETALIŠČE,2014-07-10,16.2,1.5,88,1006,27.8,1.9
_1896,PORTOROŽ - LETALIŠČE,2014-07-11,19.2,2.1,77,1008,16.4,11.6
_1896,PORTOROŽ - LETALIŠČE,2014-07-12,22.5,4.1,69,1010,0,11
_1896,PORTOROŽ - LETALIŠČE,2014-07-13,20,1.6,86,1012,12.4,5.5
_1896,PORTOROŽ - LETALIŠČE,2014-07-14,20.1,1.5,87,1013,38.2,0.8
_1896,PORTOROŽ - LETALIŠČE,2014-07-15,22.7,2.4,73,1016,7.7,10.5
_1896,PORTOROŽ - LETALIŠČE,2014-07-16,24.7,2.3,70,1017,0,14.4
_1896,PORTOROŽ - LETALIŠČE,2014-07-17,24.7,2.2,69,1017,0,12.9
_1896,PORTOROŽ - LETALIŠČE,2014-07-18,23.5,2.8,74,1017,0,13.5
_1896,PORTOROŽ - LETALIŠČE,2014-07-19,24.5,3.1,66,1016,0,14.2
_1896,PORTOROŽ - LETALIŠČE,2014-07-20,25.3,2.6,61,1013,0,12.2
_1896,PORTOROŽ - LETALIŠČE,2014-07-21,19.3,3.9,85,1009,0.4,2.4
_1896,PORTOROŽ - LETALIŠČE,2014-07-22,21.6,2.2,77,1008,5.9,4
_1896,PORTOROŽ - LETALIŠČE,2014-07-23,22.3,2.6,74,1010,0.2,8
_1896,PORTOROŽ - LETALIŠČE,2014-07-24,21.2,3.5,78,1011,0,3.1
_1896,PORTOROŽ - LETALIŠČE,2014-07-25,22.3,2.1,80,1013,0.8,8.5
_1896,PORTOROŽ - LETALIŠČE,2014-07-26,20,1.6,87,1011,0,3.4
_1896,PORTOROŽ - LETALIŠČE,2014-07-27,20.7,1.8,91,1012,12.7,5.8
_1896,PORTOROŽ - LETALIŠČE,2014-07-28,22.9,1.9,80,1010,1,7.5
_1896,PORTOROŽ - LETALIŠČE,2014-07-29,21.2,2.8,88,1008,0,2
_1896,PORTOROŽ - LETALIŠČE,2014-07-30,21.6,1.6,82,1004,113.5,3.3
_1896,PORTOROŽ - LETALIŠČE,2014-07-31,21.5,1.5,84,1009,0,2.8
_1896,PORTOROŽ - LETALIŠČE,2014-08-01,23.3,2.6,80,1009,0.1,11.9
_1896,PORTOROŽ - LETALIŠČE,2014-08-02,23.2,3,75,1010,0,13.3
_1896,PORTOROŽ - LETALIŠČE,2014-08-03,21.7,2.7,80,1012,0,5.5
_1896,PORTOROŽ - LETALIŠČE,2014-08-04,22.1,2.3,83,1014,11.3,12.6
_1896,PORTOROŽ - LETALIŠČE,2014-08-05,22,2.6,74,1013,0,3.7
_1896,PORTOROŽ - LETALIŠČE,2014-08-06,21.8,3,72,1013,8.1,13
_1896,PORTOROŽ - LETALIŠČE,2014-08-07,23,2.5,74,1013,0,12.4
_1896,PORTOROŽ - LETALIŠČE,2014-08-08,22.7,2.8,71,1014,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2014-08-09,23.6,2.8,75,1014,0,9.2
_1896,PORTOROŽ - LETALIŠČE,2014-08-10,23.6,2.8,82,1014,0,12.2
_1896,PORTOROŽ - LETALIŠČE,2014-08-11,25.1,3.3,65,1012,0,11.4
_1896,PORTOROŽ - LETALIŠČE,2014-08-12,25.8,2.6,67,1010,0,12
_1896,PORTOROŽ - LETALIŠČE,2014-08-13,26.4,3,70,1007,0,8.2
_1896,PORTOROŽ - LETALIŠČE,2014-08-14,21.7,2.7,79,1008,11.5,7.6
_1896,PORTOROŽ - LETALIŠČE,2014-08-15,20.3,3.3,79,1011,0.9,7.3
_1896,PORTOROŽ - LETALIŠČE,2014-08-16,17.6,2.8,86,1015,0.3,4.4
_1896,PORTOROŽ - LETALIŠČE,2014-08-17,17.7,3.6,70,1017,0.7,13
_1896,PORTOROŽ - LETALIŠČE,2014-08-18,20,3.8,68,1013,0,12.5
_1896,PORTOROŽ - LETALIŠČE,2014-08-19,21.3,2.8,79,1013,0,2.2
_1896,PORTOROŽ - LETALIŠČE,2014-08-20,21.3,2.8,86,1013,2,7.3
_1896,PORTOROŽ - LETALIŠČE,2014-08-21,20.2,2.7,80,1013,29.9,10.1
_1896,PORTOROŽ - LETALIŠČE,2014-08-22,19.6,2.8,82,1014,1.2,10.2
_1896,PORTOROŽ - LETALIŠČE,2014-08-23,19.8,1.1,87,1012,1.5,2
_1896,PORTOROŽ - LETALIŠČE,2014-08-24,19.2,2.9,72,1014,16.7,10.8
_1896,PORTOROŽ - LETALIŠČE,2014-08-25,18.9,2.2,67,1016,0,11.3
_1896,PORTOROŽ - LETALIŠČE,2014-08-26,20.6,2.4,81,1011,0,1
_1896,PORTOROŽ - LETALIŠČE,2014-08-27,21.1,1.9,85,1010,4.9,8.9
_1896,PORTOROŽ - LETALIŠČE,2014-08-28,20.9,2.3,60,1016,5.4,8.5
_1896,PORTOROŽ - LETALIŠČE,2014-08-29,19.6,3.1,70,1016,0,12.4
_1896,PORTOROŽ - LETALIŠČE,2014-08-30,20.8,2.7,74,1015,0,11.5
_1896,PORTOROŽ - LETALIŠČE,2014-08-31,20.8,2.9,74,1010,0,6.4
_1896,PORTOROŽ - LETALIŠČE,2014-09-01,18.5,3.8,61,1007,18.9,1.7
_1896,PORTOROŽ - LETALIŠČE,2014-09-02,17.9,3.8,65,1011,4.5,0
_1896,PORTOROŽ - LETALIŠČE,2014-09-03,22.6,3.1,58,1012,5.4,3.7
_1896,PORTOROŽ - LETALIŠČE,2014-09-04,20.7,1.7,76,1013,1,0
_1896,PORTOROŽ - LETALIŠČE,2014-09-05,21.4,1.8,71,1012,4.4,6.2
_1896,PORTOROŽ - LETALIŠČE,2014-09-06,20.4,2,71,1011,0,5.1
_1896,PORTOROŽ - LETALIŠČE,2014-09-07,20,2.2,73,1013,0,11.7
_1896,PORTOROŽ - LETALIŠČE,2014-09-08,19.2,2.6,78,1016,0,11.8
_1896,PORTOROŽ - LETALIŠČE,2014-09-09,20.5,3,82,1015,0,11.3
_1896,PORTOROŽ - LETALIŠČE,2014-09-10,19.3,2,89,1012,18.6,1.9
_1896,PORTOROŽ - LETALIŠČE,2014-09-11,16.6,2.8,81,1009,3.2,0.5
_1896,PORTOROŽ - LETALIŠČE,2014-09-12,16,1.9,82,1012,20.6,0.1
_1896,PORTOROŽ - LETALIŠČE,2014-09-13,15.8,2.3,82,1015,6.6,5.4
_1896,PORTOROŽ - LETALIŠČE,2014-09-14,17.1,2.7,83,1015,0,8.6
_1896,PORTOROŽ - LETALIŠČE,2014-09-15,18,3,83,1015,0,10.7
_1896,PORTOROŽ - LETALIŠČE,2014-09-16,18.3,2.3,79,1016,0,8.5
_1896,PORTOROŽ - LETALIŠČE,2014-09-17,16.9,3.2,74,1016,0,9.2
_1896,PORTOROŽ - LETALIŠČE,2014-09-18,17.4,3.1,78,1018,0,9.9
_1896,PORTOROŽ - LETALIŠČE,2014-09-19,19.4,1.5,86,1019,0,0
_1896,PORTOROŽ - LETALIŠČE,2014-09-20,20.5,2.6,90,1016,8.7,0.3
_1896,PORTOROŽ - LETALIŠČE,2014-09-21,19.9,2.3,89,1013,52.5,4
_1896,PORTOROŽ - LETALIŠČE,2014-09-22,16.3,3.2,77,1010,34.4,5.6
_1896,PORTOROŽ - LETALIŠČE,2014-09-23,13.3,3.6,80,1018,29.7,10.6
_1896,PORTOROŽ - LETALIŠČE,2014-09-24,15.3,3.1,76,1017,0,8.3
_1896,PORTOROŽ - LETALIŠČE,2014-09-25,14.3,3.4,78,1017,0,4.1
_1896,PORTOROŽ - LETALIŠČE,2014-09-26,14.8,3.2,71,1022,0,9.6
_1896,PORTOROŽ - LETALIŠČE,2014-09-27,16.1,2.9,80,1026,0,9.9
_1896,PORTOROŽ - LETALIŠČE,2014-09-28,16.3,3.1,84,1028,0,10.5
_1896,PORTOROŽ - LETALIŠČE,2014-09-29,16.7,3.7,83,1028,0,8.8
_1896,PORTOROŽ - LETALIŠČE,2014-09-30,16.7,3,87,1026,0,9.3
_1896,PORTOROŽ - LETALIŠČE,2014-10-01,17.7,1.8,89,1023,0,0
_1896,PORTOROŽ - LETALIŠČE,2014-10-02,17.5,3,63,1023,0.1,6
_1896,PORTOROŽ - LETALIŠČE,2014-10-03,15.6,3.2,73,1022,0,9.7
_1896,PORTOROŽ - LETALIŠČE,2014-10-04,15.2,2.6,76,1018,0,5.3
_1896,PORTOROŽ - LETALIŠČE,2014-10-05,15.1,2.5,73,1016,0,9.7
_1896,PORTOROŽ - LETALIŠČE,2014-10-06,14.9,3.2,73,1015,0,6.4
_1896,PORTOROŽ - LETALIŠČE,2014-10-07,16.6,3.5,85,1017,0,5.3
_1896,PORTOROŽ - LETALIŠČE,2014-10-08,20,3.6,77,1018,0.1,4.9
_1896,PORTOROŽ - LETALIŠČE,2014-10-09,20.2,2.8,79,1018,0,9.5
_1896,PORTOROŽ - LETALIŠČE,2014-10-10,17.8,1.8,87,1018,0,6.3
_1896,PORTOROŽ - LETALIŠČE,2014-10-11,18,2.6,89,1016,0,3.2
_1896,PORTOROŽ - LETALIŠČE,2014-10-12,18.6,2.4,84,1016,0.4,3
_1896,PORTOROŽ - LETALIŠČE,2014-10-13,20.5,2.3,78,1013,0.1,4.8
_1896,PORTOROŽ - LETALIŠČE,2014-10-14,19.6,1.5,83,1012,0.3,7.1
_1896,PORTOROŽ - LETALIŠČE,2014-10-15,18.1,1.2,92,1009,91,0
_1896,PORTOROŽ - LETALIŠČE,2014-10-16,19.6,2,83,1012,10.7,0.1
_1896,PORTOROŽ - LETALIŠČE,2014-10-17,20.7,2.9,85,1014,0,2.7
_1896,PORTOROŽ - LETALIŠČE,2014-10-18,18.3,2.5,84,1023,0,5.8
_1896,PORTOROŽ - LETALIŠČE,2014-10-19,17,2.3,85,1024,0,9.4
_1896,PORTOROŽ - LETALIŠČE,2014-10-20,18.6,2.1,90,1020,0,0
_1896,PORTOROŽ - LETALIŠČE,2014-10-21,20,3.2,82,1009,0.1,2.1
_1896,PORTOROŽ - LETALIŠČE,2014-10-22,10.1,3.2,61,1007,10.1,9.6
_1896,PORTOROŽ - LETALIŠČE,2014-10-23,10.1,2.8,82,1008,0,0
_1896,PORTOROŽ - LETALIŠČE,2014-10-24,13.7,2.4,67,1014,2.5,8.5
_1896,PORTOROŽ - LETALIŠČE,2014-10-25,10.6,2.5,67,1020,0,9.6
_1896,PORTOROŽ - LETALIŠČE,2014-10-26,8.5,3.3,73,1025,0,9.5
_1896,PORTOROŽ - LETALIŠČE,2014-10-27,7.7,2.2,70,1026,0,9.6
_1896,PORTOROŽ - LETALIŠČE,2014-10-28,8.5,2.9,66,1022,0,9.6
_1896,PORTOROŽ - LETALIŠČE,2014-10-29,8.8,3.2,78,1019,0,5.4
_1896,PORTOROŽ - LETALIŠČE,2014-10-30,9.4,3,79,1023,0,9.3
_1896,PORTOROŽ - LETALIŠČE,2014-10-31,11.1,1.7,72,1025,0,9.2
_1896,PORTOROŽ - LETALIŠČE,2014-11-01,11.6,2.4,78,1023,0,9.2
_1896,PORTOROŽ - LETALIŠČE,2014-11-02,12,2.9,84,1020,0,9.3
_1896,PORTOROŽ - LETALIŠČE,2014-11-03,14,4,81,1018,0,7.2
_1896,PORTOROŽ - LETALIŠČE,2014-11-04,16.7,4.8,75,1010,0,4.4
