date;sampling station;lipophylic toxins;lipophylic toxins (OA (µg/kg));lipophylic toxins (DTX2 (µg/kg));PSP toxins;ASP toxins;yessotoxins;ban start;ban stop;data source;comments
08/12/2010;0DB2;poz;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
22/12/2010;0DB2;poz;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
28/12/2010;0035;poz;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
28/12/2010;0024;poz;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
18/01/2011;0035;neg;;;x;x;;;;Veterinarska fakulteta;
18/01/2011;0024;poz;;;x;x;;;;Veterinarska fakulteta;
19/01/2011;0DB2;poz;;;x;x;;;;Veterinarska fakulteta;
24/01/2011;0035;poz;;;x;x;;;;Veterinarska fakulteta;
02/02/2011;0024;poz;;;x;x;;;;Veterinarska fakulteta;
09/02/2011;0035;poz;;;x;x;;;;Veterinarska fakulteta;
11/02/2011;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;
16/02/2011;0035;poz;;;x;x;;;;Veterinarska fakulteta;
16/02/2011;0024;poz;;;x;x;;;;Veterinarska fakulteta;
16/02/2011;0DB2;poz;;;x;x;;;;Veterinarska fakulteta;
09/03/2011;0035;neg;;;x;x;;;;Veterinarska fakulteta;
09/03/2011;0024;poz;;;x;x;;;;Veterinarska fakulteta;
09/03/2011;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;
16/03/2011;0035;poz;;;x;x;;;;Veterinarska fakulteta;dodatna analiza Cesenatico neg.
17/03/2011;0024;neg;;;x;x;;;;Veterinarska fakulteta;
23/03/2011;0035;neg;;;x;x;;;;Veterinarska fakulteta;
23/03/2011;0024;neg;;;x;x;;;;Veterinarska fakulteta;analiza Cesenatico CRM
23/03/2011;0DB2;poz;;;x;x;;;;Veterinarska fakulteta;vzorci zmrznjeni, poslani v Vigo (poz) in Cesenatico (neg) 3.5.2011
26/03/2011;0024;;;;;;;;y;Veterinarska fakulteta;
30/03/2011;0035;neg;;;x;x;;;;Veterinarska fakulteta;
30/03/2011;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;
03/04/2011;0035;;;;;;;;y;Veterinarska fakulteta;
07/04/2011;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;
13/04/2011;0DB2;;;;;;;;y;Veterinarska fakulteta;
26/04/2011;0035;x;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
26/04/2011;0024;x;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
29/04/2011;0DB2;x;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
12/05/2011;0035;x;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
12/05/2011;0DB2;x;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
13/05/2011;0024;x;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
25/05/2011;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
25/05/2011;0024;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
07/06/2011;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
08/06/2011;0024;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
08/06/2011;0DB2;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
21/06/2011;0035;x;;;neg;x;;;;Veterinarska fakulteta;
21/06/2011;0024;x;;;neg;x;;;;Veterinarska fakulteta;
28/06/2011;0DB2;x;;;neg;x;;;;Veterinarska fakulteta;
06/07/2011;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
06/07/2011;0024;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
08/07/2011;0DB2;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
20/07/2011;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
20/07/2011;0024;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
26/07/2011;0DB2;x;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
08/08/2011;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
08/08/2011;0024;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
08/08/2011;0DB2;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
19/08/2011;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
19/08/2011;0DB2;;;;;;;;;Veterinarska fakulteta;prekinitev prodaje školjk, ni analiz, v gojišču samo mladice
22/08/2011;0024;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
05/09/2011;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
05/09/2011;0024;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
03/10/2011;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
03/10/2011;0024;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
17/10/2011;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
17/10/2011;0024;poz;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
26/10/2011;0024;;;;;;;y;;Veterinarska fakulteta;
27/10/2011;0035;neg;;;x;x;;;;Veterinarska fakulteta;
27/10/2011;0024;neg;;;x;x;;;;Veterinarska fakulteta;
07/11/2011;0035;poz;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
10/11/2011;0035;;;;;;;y;;Veterinarska fakulteta;
10/11/2011;0024;poz;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
23/11/2011;0035;x;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
23/11/2011;0024;x;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
07/12/2011;0035;neg;;;x;x;;;;Veterinarska fakulteta;Petrič - Arpa go
07/12/2011;0024;neg;;;x;x;;;;Veterinarska fakulteta;Petrič, ARPA Go
13/12/2011;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
13/12/2011;0024;poz;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
10/01/2012;0035;;;;;;;;y;Veterinarska fakulteta;
13/01/2012;0035;neg;;;x;x;;;;Veterinarska fakulteta;
13/01/2012;0024;neg;;;x;x;;;;Veterinarska fakulteta;analiza ARPA Go
15/02/2012;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;analiza Cesenatico CRM - 4 skupine lipofilnih toksinov
17/02/2012;0035;neg;;;x;x;;;;Veterinarska fakulteta;analiza CRM Cesenatico- 4 skupine lipofilnih toksinov
17/02/2012;0024;neg;;;x;x;;;;Veterinarska fakulteta;analiza Cesenatico CRM - 4 skupine lipofilnih toksinov
01/03/2012;0024;;;;;;;;y;Veterinarska fakulteta;
16/03/2012;0035;neg;;;x;x;;;;Veterinarska fakulteta;analiza CRM
16/03/2012;0024;neg;;;x;x;;;;Veterinarska fakulteta;analiza Cesenatico CRM - 4 skupine lipofilnih toksinov
20/03/2012;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;analiza Cesenatico CRM - 4 skupine lipofilnih toksinov
05/04/2012;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;analiza CRM
05/04/2012;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
05/04/2012;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;CRM, Lj
08/05/2012;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;Lj
08/05/2012;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;Lj
11/05/2012;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;Lj
24/05/2012;0035;neg;;;neg;x;;;;Veterinarska fakulteta;
25/05/2012;0024;neg;;;neg;x;;;;Veterinarska fakulteta;Lj
25/05/2012;0DB2;neg;;;neg;x;;;;Veterinarska fakulteta;Lj
07/06/2012;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;analiza CRM, Lj
07/06/2012;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
08/06/2012;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;Lj
21/06/2012;0024;neg;;;neg;x;;;;Veterinarska fakulteta;
26/06/2012;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;analiza CRM, Lj
28/06/2012;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;Lj
05/07/2012;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;Lj
06/07/2012;0035;neg;;;x;x;;;;Veterinarska fakulteta;analiza CRM
06/07/2012;0024;neg;;;x;x;;;;Veterinarska fakulteta;
13/07/2012;0035;neg;;;neg;< 3 mg DA/kg;poz;;;Veterinarska fakulteta;analiza Lj - presejalno (DSP in yesso pozit.), CRM potrdi za YESSO
14/07/2012;0035;;;;;;;y;;Veterinarska fakulteta;
16/07/2012;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;CRM, Lj
17/07/2012;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;CRM, Lj
20/07/2012;0024;neg;;;neg;x;;;;Veterinarska fakulteta;CRM, Lj
25/07/2012;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;CRM, Lj
06/08/2012;0035;neg;;;x;x;neg (na meji);;;Veterinarska fakulteta;vzeli školjkarji
09/08/2012;0024;neg;;;neg;neg;neg;;;Veterinarska fakulteta;CRM, Lj
14/08/2012;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;
16/08/2012;0035;neg;;;neg;< 3 mg DA/kg;neg;;;Veterinarska fakulteta;
23/08/2012;0024;x;;;x;neg;;;;Veterinarska fakulteta;
23/08/2012;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;
28/08/2012;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
29/08/2012;0035;;;;;;;;y;Veterinarska fakulteta;
06/09/2012;0035;neg;;;x;x;;;;Veterinarska fakulteta;
11/09/2012;0024;neg;;;x;x;;;;Veterinarska fakulteta;
11/09/2012;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;
25/09/2012;0035;neg;;;x;neg;;;;Veterinarska fakulteta;
25/09/2012;0024;neg;;;x;neg;;;;Veterinarska fakulteta;
25/09/2012;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;
04/10/2012;0035;neg;;;neg;neg;;;;Veterinarska fakulteta;
04/10/2012;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
04/10/2012;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;
11/10/2012;0035;neg;;;x;neg;;;;Veterinarska fakulteta;
11/10/2012;0024;neg;;;x;neg;;;;Veterinarska fakulteta;
11/10/2012;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;
18/10/2012;0035;neg;;;x;neg;;;;Veterinarska fakulteta;
18/10/2012;0024;neg;;;x;neg;;;;Veterinarska fakulteta;
18/10/2012;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;
24/10/2012;0024;neg;;;x;x;;;;Veterinarska fakulteta;
24/10/2012;0DB2;neg;;;neg;x;;;;Veterinarska fakulteta;
25/10/2012;0035;neg;;;neg;x;;;;Veterinarska fakulteta;
08/11/2012;0035;neg;;;neg;neg;;;;Veterinarska fakulteta;
15/11/2012;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
18/11/2012;0024;neg;;;x;neg;;;;Veterinarska fakulteta;
22/11/2012;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;
29/11/2012;0035;neg;;;x;neg;;;;Veterinarska fakulteta;
29/11/2012;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;
06/12/2012;0035;neg;;;x;neg;;;;Veterinarska fakulteta;
06/12/2012;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;
13/12/2012;0024;neg;;;x;neg;;;;Veterinarska fakulteta;
19/01/2013;0035;neg;;;x;x;;;;Veterinarska fakulteta;
29/01/2013;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;
31/01/2013;0024;neg;;;x;x;;;;Veterinarska fakulteta;
26/02/2013;0035;neg;;;x;x;;;;Veterinarska fakulteta;
26/02/2013;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;
28/02/2013;0024;neg;;;x;x;;;;Veterinarska fakulteta;
21/03/2013;0035;neg;;;x;x;;;;Veterinarska fakulteta;
21/03/2013;0024;neg;;;x;x;;;;Veterinarska fakulteta;
04/04/2013;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;
10/04/2013;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
10/04/2013;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
11/04/2013;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;
18/04/2013;0035;neg;;;neg;x;;;;Veterinarska fakulteta;
18/04/2013;0024;neg;;;neg;x;;;;Veterinarska fakulteta;
23/04/2013;0DB2;neg;;;neg;x;;;;Veterinarska fakulteta;
14/05/2013;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
14/05/2013;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
14/05/2013;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;
06/06/2013;0035;neg;;;neg;x;;;;Veterinarska fakulteta;
06/06/2013;0024;neg;;;neg;x;;;;Veterinarska fakulteta;
06/06/2013;0DB2;neg;;;neg;x;;;;Veterinarska fakulteta;
19/06/2013;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
19/06/2013;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;
20/06/2013;0024;neg;;;x;neg;;;;Veterinarska fakulteta;
26/06/2013;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;
27/06/2013;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
04/07/2013;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
09/07/2013;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
11/07/2013;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;
17/07/2013;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
23/07/2013;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
30/07/2013;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;
01/08/2013;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
07/08/2013;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
07/08/2013;0024;neg;;;neg;x;;;;Veterinarska fakulteta;
14/08/2013;0024;neg;;;x;neg;;;;Veterinarska fakulteta;
14/08/2013;0DB2;neg;;;neg;x;;;;Veterinarska fakulteta;
20/08/2013;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;
22/08/2013;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
28/08/2013;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
29/08/2013;0DB2;neg;;;neg;neg;;;;Veterinarska fakulteta;
03/09/2013;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
04/09/2013;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
18/09/2013;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;
18/09/2013;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;
18/09/2013;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;
25/09/2013;0035;neg;;;x;x;;;;Veterinarska fakulteta;
25/09/2013;0024;neg;;;neg;x;;;;Veterinarska fakulteta;
25/09/2013;0DB2;neg;;;x;x;;;;Veterinarska fakulteta;
07/10/2013;0035;poz;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;analiza CRM, rezultat OA + derivati na meji (155+-29), meja 160
08/10/2013;0024;poz;;;neg;neg;;;;Veterinarska fakulteta;"LJ (>32 OA), nato pošljejo v CRM (OA: 135+-25; pekteno:<40; yesso 0.43 - neg)"
09/10/2013;0DB2;poz;;;x;neg;;;;Veterinarska fakulteta;na meji (CRM- OA + derivati 132+-24)
17/10/2013;0035;neg;;;neg;< 3 mg DA/kg;;;;Veterinarska fakulteta;analiza CRM za lipofilne
17/10/2013;0024;neg;;;neg;neg;;;;Veterinarska fakulteta;CRM OA+ derivati 73
22/10/2013;0035;;;;;;;y;;Veterinarska fakulteta;
22/10/2013;0024;;;;;;;y;;Veterinarska fakulteta;
22/10/2013;0DB2;;;;;;;y;;Veterinarska fakulteta;
23/10/2013;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;analiza CRM za lipofilne
23/10/2013;0024;neg;;;x;neg;;;;Veterinarska fakulteta;
23/10/2013;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;CRM (OA + derivati 65)
29/10/2013;0035;;;;;;;;y;Veterinarska fakulteta;
29/10/2013;0024;;;;;;;;y;Veterinarska fakulteta;
29/10/2013;0DB2;;;;;;;;y;Veterinarska fakulteta;
04/11/2013;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
05/11/2013;0024;poz;;;x;neg;;;;Veterinarska fakulteta;LJ (>32), CRM (212 OA + derivati)
05/11/2013;0DB2;poz;;;x;neg;;;;Veterinarska fakulteta;CRM (OA + derivati 404) !!!
13/11/2013;0DB2;;;;;;;y;;Veterinarska fakulteta;
14/11/2013;0024;;;;;;;y;;Veterinarska fakulteta;
18/11/2013;0035;;;;;;;y;;Veterinarska fakulteta;
19/11/2013;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;analiza CRM za lipofilne
19/11/2013;0024;neg;;;x;x;;;;Veterinarska fakulteta;CRM
19/11/2013;0DB2;neg;;;x;neg;;;;Veterinarska fakulteta;
27/11/2013;0035;neg;;;neg;x;;;;Veterinarska fakulteta;
05/12/2013;0035;neg;;;x;< 3 mg DA/kg;;;;Veterinarska fakulteta;
05/12/2013;0024;neg;;;x;x;;;;Veterinarska fakulteta;LJ
05/12/2013;0DB2;niso več delali analiz, ker nimajo školjk konzumne velikosti;;;;;;;;Veterinarska fakulteta;
06/12/2013;0035;;;;;;;;y;Veterinarska fakulteta;
13/12/2013;0024;;;;;;;;y;Veterinarska fakulteta;
13/12/2013;0DB2;;;;;;;;y;Veterinarska fakulteta;
24/12/2013;0035;neg;;;;< 3 mg DA/kg;;;;Veterinarska fakulteta;
24/12/2013;0024;neg;;;x;neg;;;;Veterinarska fakulteta;
24/12/2013;0DB2;;;;;;;;;Veterinarska fakulteta;
11/03/2014;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
13/03/2014;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
20/03/2014;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
10/04/2014;0035;< MD;33;< MD;< MD;< MD;;;;Veterinarska fakulteta;
10/04/2014;0024;< MD;48;< MD;< MD;< MD;;;;Veterinarska fakulteta;
10/04/2014;0DB2;< MD;59;< MD;< MD;< MD;;;;Veterinarska fakulteta;
17/04/2014;0035;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
17/04/2014;0024;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
22/04/2014;0DB2;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
23/04/2014;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
24/04/2014;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
28/04/2014;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
13/05/2014;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
13/05/2014;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
14/05/2014;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
21/05/2014;0035;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
21/05/2014;0024;< MD;< MD;< MD;< MD;x;0.29 mg/kg;;;Veterinarska fakulteta;
21/05/2014;0DB2;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
29/05/2014;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
29/05/2014;0024;< MD;70;< MD;x;x;;;;Veterinarska fakulteta;
29/05/2014;0DB2;< MD;53;< MD;x;x;;;;Veterinarska fakulteta;
05/06/2014;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
05/06/2014;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
05/06/2014;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
11/06/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
19/06/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
19/06/2014;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
19/06/2014;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
26/06/2014;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
26/06/2014;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
26/06/2014;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
10/07/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
10/07/2014;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
10/07/2014;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
15/07/2014;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
15/07/2014;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
15/07/2014;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
19/07/2014;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
24/07/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
24/07/2014;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
04/08/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
04/08/2014;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
05/08/2014;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
12/08/2014;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
13/08/2014;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
13/08/2014;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
28/08/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
28/08/2014;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
28/08/2014;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
09/09/2014;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
09/09/2014;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
09/09/2014;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
17/09/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
18/09/2014;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
18/09/2014;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
25/09/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
25/09/2014;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
25/09/2014;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
09/10/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
09/10/2014;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
09/10/2014;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
28/10/2014;0024;< MD;74;< MD;< MD;< MD;;;;Veterinarska fakulteta;
28/10/2014;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
29/10/2014;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
06/11/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
06/11/2014;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
10/11/2014;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
20/11/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
20/11/2014;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
20/11/2014;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
26/11/2014;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
26/11/2014;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
26/11/2014;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
20/12/2014;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
07/01/2015;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
07/01/2015;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
25/03/2015;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
25/03/2015;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
25/03/2015;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
08/04/2015;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/04/2015;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/04/2015;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
14/04/2015;0035;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
15/04/2015;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
15/04/2015;0DB2;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
22/04/2015;0035;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
22/04/2015;0024;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
22/04/2015;0DB2;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
05/05/2015;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
05/05/2015;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
06/05/2015;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
13/05/2015;0035;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
13/05/2015;0024;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
13/05/2015;0DB2;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
19/05/2015;0035;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
19/05/2015;0024;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
19/05/2015;0DB2;< MD;< MD;< MD;< MD;x;;;;Veterinarska fakulteta;
23/05/2015;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
09/06/2015;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
09/06/2015;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
09/06/2015;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
16/06/2015;0024;< MD;< MD;< MD;x;< MD;;;;Veterinarska fakulteta;
